2024-09-08 23:00:21,755 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_MarioBros_results/models/dqn_model_ALE_MarioBros_final_20240831_094717.pth
2024-09-08 23:00:23,750 - INFO - Ep.: 0, Score: 0.0, e: 0.05, Steps: 992, Avg Q-val: 3.36, replay: 992, Mem Usage: 39.2%
2024-09-08 23:00:25,455 - INFO - Ep.: 1, Score: 4000.0, e: 0.05, Steps: 1072, Avg Q-val: 3.21, replay: 2064, Mem Usage: 39.3%
2024-09-08 23:00:26,591 - INFO - Ep.: 2, Score: 0.0, e: 0.05, Steps: 831, Avg Q-val: 3.60, replay: 2895, Mem Usage: 39.3%
2024-09-08 23:00:27,645 - INFO - Ep.: 3, Score: 0.0, e: 0.05, Steps: 765, Avg Q-val: 3.72, replay: 3660, Mem Usage: 39.4%
2024-09-08 23:00:28,445 - INFO - Ep.: 4, Score: 0.0, e: 0.05, Steps: 565, Avg Q-val: 3.66, replay: 4225, Mem Usage: 39.5%
2024-09-08 23:00:29,876 - INFO - Ep.: 5, Score: 0.0, e: 0.05, Steps: 1066, Avg Q-val: 3.46, replay: 5291, Mem Usage: 39.8%
2024-09-08 23:00:31,814 - INFO - Ep.: 6, Score: 0.0, e: 0.05, Steps: 1436, Avg Q-val: 3.73, replay: 6727, Mem Usage: 39.7%
2024-09-08 23:00:33,653 - INFO - Ep.: 7, Score: 0.0, e: 0.05, Steps: 1400, Avg Q-val: 3.91, replay: 8127, Mem Usage: 39.7%
2024-09-08 23:00:35,014 - INFO - Ep.: 8, Score: 0.0, e: 0.05, Steps: 1021, Avg Q-val: 3.74, replay: 9148, Mem Usage: 39.7%
2024-09-08 23:00:36,623 - INFO - Ep.: 9, Score: 0.0, e: 0.05, Steps: 1276, Avg Q-val: 3.35, replay: 10424, Mem Usage: 39.8%
2024-09-08 23:00:37,462 - INFO - Ep.: 10, Score: 0.0, e: 0.05, Steps: 608, Avg Q-val: 3.89, replay: 11032, Mem Usage: 39.8%
2024-09-08 23:00:38,523 - INFO - Ep.: 11, Score: 0.0, e: 0.05, Steps: 804, Avg Q-val: 3.48, replay: 11836, Mem Usage: 39.9%
2024-09-08 23:00:39,885 - INFO - Ep.: 12, Score: 0.0, e: 0.05, Steps: 1034, Avg Q-val: 3.52, replay: 12870, Mem Usage: 40.1%
2024-09-08 23:00:41,994 - INFO - Ep.: 13, Score: 0.0, e: 0.05, Steps: 1610, Avg Q-val: 3.65, replay: 14480, Mem Usage: 40.2%
2024-09-08 23:00:43,442 - INFO - Ep.: 14, Score: 0.0, e: 0.05, Steps: 1082, Avg Q-val: 3.81, replay: 15562, Mem Usage: 40.2%
2024-09-08 23:00:44,646 - INFO - Ep.: 15, Score: 0.0, e: 0.05, Steps: 892, Avg Q-val: 3.31, replay: 16454, Mem Usage: 40.3%
2024-09-08 23:00:45,652 - INFO - Ep.: 16, Score: 0.0, e: 0.05, Steps: 741, Avg Q-val: 3.97, replay: 17195, Mem Usage: 40.5%
2024-09-08 23:00:46,606 - INFO - Ep.: 17, Score: 0.0, e: 0.05, Steps: 695, Avg Q-val: 3.26, replay: 17890, Mem Usage: 40.5%
2024-09-08 23:00:47,679 - INFO - Ep.: 18, Score: 0.0, e: 0.05, Steps: 828, Avg Q-val: 4.28, replay: 18718, Mem Usage: 36.4%
2024-09-08 23:00:48,947 - INFO - Ep.: 19, Score: 0.0, e: 0.05, Steps: 906, Avg Q-val: 3.85, replay: 19624, Mem Usage: 31.8%
2024-09-08 23:00:50,055 - INFO - Ep.: 20, Score: 0.0, e: 0.05, Steps: 828, Avg Q-val: 4.08, replay: 20452, Mem Usage: 31.9%
2024-09-08 23:00:51,328 - INFO - Ep.: 21, Score: 0.0, e: 0.05, Steps: 966, Avg Q-val: 3.32, replay: 21418, Mem Usage: 32.0%
2024-09-08 23:00:52,946 - INFO - Ep.: 22, Score: 0.0, e: 0.05, Steps: 1279, Avg Q-val: 3.67, replay: 22697, Mem Usage: 32.3%
2024-09-08 23:00:54,474 - INFO - Ep.: 23, Score: 0.0, e: 0.05, Steps: 1125, Avg Q-val: 3.64, replay: 23822, Mem Usage: 32.6%
2024-09-08 23:00:55,993 - INFO - Ep.: 24, Score: 0.0, e: 0.05, Steps: 1078, Avg Q-val: 3.77, replay: 24900, Mem Usage: 32.8%
2024-09-08 23:00:57,620 - INFO - Ep.: 25, Score: 0.0, e: 0.05, Steps: 1192, Avg Q-val: 3.91, replay: 26092, Mem Usage: 33.0%
2024-09-08 23:00:58,628 - INFO - Ep.: 26, Score: 0.0, e: 0.05, Steps: 737, Avg Q-val: 3.71, replay: 26829, Mem Usage: 33.2%
2024-09-08 23:01:00,450 - INFO - Ep.: 27, Score: 0.0, e: 0.05, Steps: 1346, Avg Q-val: 3.76, replay: 28175, Mem Usage: 33.5%
2024-09-08 23:01:02,399 - INFO - Ep.: 28, Score: 0.0, e: 0.05, Steps: 1487, Avg Q-val: 3.76, replay: 29662, Mem Usage: 33.7%
2024-09-08 23:01:04,264 - INFO - Ep.: 29, Score: 0.0, e: 0.05, Steps: 1336, Avg Q-val: 3.34, replay: 30998, Mem Usage: 33.9%
2024-09-08 23:01:06,099 - INFO - Ep.: 30, Score: 4000.0, e: 0.05, Steps: 1366, Avg Q-val: 3.24, replay: 32364, Mem Usage: 34.2%
2024-09-08 23:01:07,528 - INFO - Ep.: 31, Score: 0.0, e: 0.05, Steps: 1040, Avg Q-val: 3.71, replay: 33404, Mem Usage: 34.4%
2024-09-08 23:01:08,697 - INFO - Ep.: 32, Score: 0.0, e: 0.05, Steps: 837, Avg Q-val: 3.48, replay: 34241, Mem Usage: 34.5%
2024-09-08 23:01:09,855 - INFO - Ep.: 33, Score: 0.0, e: 0.05, Steps: 839, Avg Q-val: 3.43, replay: 35080, Mem Usage: 34.6%
2024-09-08 23:01:10,893 - INFO - Ep.: 34, Score: 0.0, e: 0.05, Steps: 750, Avg Q-val: 3.22, replay: 35830, Mem Usage: 34.8%
2024-09-08 23:01:12,488 - INFO - Ep.: 35, Score: 0.0, e: 0.05, Steps: 1148, Avg Q-val: 3.95, replay: 36978, Mem Usage: 34.8%
2024-09-08 23:01:13,791 - INFO - Ep.: 36, Score: 0.0, e: 0.05, Steps: 924, Avg Q-val: 4.03, replay: 37902, Mem Usage: 35.1%
2024-09-08 23:01:15,655 - INFO - Ep.: 37, Score: 0.0, e: 0.05, Steps: 1383, Avg Q-val: 3.92, replay: 39285, Mem Usage: 35.5%
2024-09-08 23:01:16,893 - INFO - Ep.: 38, Score: 0.0, e: 0.05, Steps: 906, Avg Q-val: 3.14, replay: 40191, Mem Usage: 35.5%
2024-09-08 23:01:18,318 - INFO - Ep.: 39, Score: 0.0, e: 0.05, Steps: 1047, Avg Q-val: 3.35, replay: 41238, Mem Usage: 35.7%
2024-09-08 23:01:20,133 - INFO - Ep.: 40, Score: 0.0, e: 0.05, Steps: 1419, Avg Q-val: 3.62, replay: 42657, Mem Usage: 36.0%
2024-09-08 23:01:21,593 - INFO - Ep.: 41, Score: 0.0, e: 0.05, Steps: 1065, Avg Q-val: 3.94, replay: 43722, Mem Usage: 36.3%
2024-09-08 23:01:22,757 - INFO - Ep.: 42, Score: 0.0, e: 0.05, Steps: 810, Avg Q-val: 4.13, replay: 44532, Mem Usage: 36.4%
2024-09-08 23:01:24,539 - INFO - Ep.: 43, Score: 0.0, e: 0.05, Steps: 1339, Avg Q-val: 3.51, replay: 45871, Mem Usage: 36.6%
2024-09-08 23:01:25,597 - INFO - Ep.: 44, Score: 0.0, e: 0.05, Steps: 780, Avg Q-val: 3.74, replay: 46651, Mem Usage: 36.7%
2024-09-08 23:01:26,959 - INFO - Ep.: 45, Score: 0.0, e: 0.05, Steps: 1022, Avg Q-val: 4.07, replay: 47673, Mem Usage: 36.8%
2024-09-08 23:01:28,337 - INFO - Ep.: 46, Score: 0.0, e: 0.05, Steps: 1038, Avg Q-val: 3.38, replay: 48711, Mem Usage: 36.9%
2024-09-08 23:01:29,791 - INFO - Ep.: 47, Score: 0.0, e: 0.05, Steps: 1088, Avg Q-val: 3.96, replay: 49799, Mem Usage: 37.1%
2024-09-08 23:01:31,169 - INFO - Ep.: 48, Score: 0.0, e: 0.05, Steps: 980, Avg Q-val: 3.46, replay: 50779, Mem Usage: 37.4%
2024-09-08 23:01:32,347 - INFO - Ep.: 49, Score: 0.0, e: 0.05, Steps: 829, Avg Q-val: 3.88, replay: 51608, Mem Usage: 37.5%
2024-09-08 23:01:33,658 - INFO - Ep.: 50, Score: 0.0, e: 0.05, Steps: 962, Avg Q-val: 3.42, replay: 52570, Mem Usage: 37.7%
2024-09-08 23:01:34,645 - INFO - Ep.: 51, Score: 0.0, e: 0.05, Steps: 695, Avg Q-val: 3.55, replay: 53265, Mem Usage: 37.8%
2024-09-08 23:01:36,604 - INFO - Ep.: 52, Score: 0.0, e: 0.05, Steps: 1474, Avg Q-val: 3.93, replay: 54739, Mem Usage: 38.2%
2024-09-08 23:01:37,927 - INFO - Ep.: 53, Score: 0.0, e: 0.05, Steps: 958, Avg Q-val: 3.59, replay: 55697, Mem Usage: 38.4%
2024-09-08 23:01:38,912 - INFO - Ep.: 54, Score: 0.0, e: 0.05, Steps: 708, Avg Q-val: 3.78, replay: 56405, Mem Usage: 38.6%
2024-09-08 23:01:40,740 - INFO - Ep.: 55, Score: 0.0, e: 0.05, Steps: 1384, Avg Q-val: 3.99, replay: 57789, Mem Usage: 38.8%
2024-09-08 23:01:41,980 - INFO - Ep.: 56, Score: 0.0, e: 0.05, Steps: 912, Avg Q-val: 3.71, replay: 58701, Mem Usage: 38.8%
2024-09-08 23:01:42,920 - INFO - Ep.: 57, Score: 0.0, e: 0.05, Steps: 665, Avg Q-val: 4.02, replay: 59366, Mem Usage: 38.9%
2024-09-08 23:01:44,613 - INFO - Ep.: 58, Score: 0.0, e: 0.05, Steps: 1250, Avg Q-val: 3.69, replay: 60616, Mem Usage: 39.1%
2024-09-08 23:01:46,826 - INFO - Ep.: 59, Score: 0.0, e: 0.05, Steps: 1637, Avg Q-val: 3.83, replay: 62253, Mem Usage: 39.5%
2024-09-08 23:01:47,989 - INFO - Ep.: 60, Score: 0.0, e: 0.05, Steps: 831, Avg Q-val: 3.74, replay: 63084, Mem Usage: 39.6%
2024-09-08 23:01:50,021 - INFO - Ep.: 61, Score: 0.0, e: 0.05, Steps: 1563, Avg Q-val: 3.64, replay: 64647, Mem Usage: 39.8%
2024-09-08 23:01:51,151 - INFO - Ep.: 62, Score: 0.0, e: 0.05, Steps: 857, Avg Q-val: 3.40, replay: 65504, Mem Usage: 39.9%
