2024-09-24 22:12:03,325 - INFO - Modelo preentrenado cargado desde /home/riwamoto/riwamoto_data/ALE_MarioBros_results/models/dqn_model_ALE_MarioBros_final_20240831_094717.pth
2024-09-24 22:12:03,916 - INFO - Ep.: 1, Score: 1600.0, e: 0.05, Steps: 606, Avg Q-val: 0.05, replay: 606, Mem Usage: 35.4%
2024-09-24 22:12:04,252 - INFO - Ep.: 2, Score: 2400.0, e: 0.05, Steps: 384, Avg Q-val: 0.05, replay: 990, Mem Usage: 35.7%
2024-09-24 22:12:04,658 - INFO - Ep.: 3, Score: 800.0, e: 0.05, Steps: 491, Avg Q-val: 0.05, replay: 1481, Mem Usage: 36.0%
2024-09-24 22:12:05,009 - INFO - Ep.: 4, Score: 0.0, e: 0.05, Steps: 409, Avg Q-val: 0.05, replay: 1890, Mem Usage: 36.3%
2024-09-24 22:12:05,650 - INFO - Ep.: 5, Score: 0.0, e: 0.05, Steps: 835, Avg Q-val: 0.05, replay: 2725, Mem Usage: 36.9%
2024-09-24 22:12:06,087 - INFO - Ep.: 6, Score: 3200.0, e: 0.05, Steps: 538, Avg Q-val: 0.05, replay: 3263, Mem Usage: 37.2%
2024-09-24 22:12:06,501 - INFO - Ep.: 7, Score: 0.0, e: 0.05, Steps: 497, Avg Q-val: 0.05, replay: 3760, Mem Usage: 37.6%
2024-09-24 22:12:06,881 - INFO - Ep.: 8, Score: 0.0, e: 0.05, Steps: 451, Avg Q-val: 0.05, replay: 4211, Mem Usage: 37.9%
2024-09-24 22:12:07,949 - INFO - Ep.: 9, Score: 2400.0, e: 0.05, Steps: 1453, Avg Q-val: 0.05, replay: 5664, Mem Usage: 38.8%
2024-09-24 22:12:08,365 - INFO - Ep.: 10, Score: 800.0, e: 0.05, Steps: 507, Avg Q-val: 0.05, replay: 6171, Mem Usage: 39.2%
2024-09-24 22:12:08,891 - INFO - Ep.: 11, Score: 1600.0, e: 0.05, Steps: 670, Avg Q-val: 0.05, replay: 6841, Mem Usage: 39.6%
2024-09-24 22:12:09,425 - INFO - Ep.: 12, Score: 0.0, e: 0.05, Steps: 678, Avg Q-val: 0.05, replay: 7519, Mem Usage: 40.1%
2024-09-24 22:12:10,321 - INFO - Ep.: 13, Score: 0.0, e: 0.05, Steps: 1205, Avg Q-val: 0.05, replay: 8724, Mem Usage: 40.8%
2024-09-24 22:12:10,995 - INFO - Ep.: 14, Score: 3200.0, e: 0.05, Steps: 890, Avg Q-val: 0.05, replay: 9614, Mem Usage: 41.4%
2024-09-24 22:12:11,360 - INFO - Ep.: 15, Score: 800.0, e: 0.05, Steps: 430, Avg Q-val: 0.05, replay: 10044, Mem Usage: 41.7%
2024-09-24 22:12:12,181 - INFO - Ep.: 16, Score: 1600.0, e: 0.05, Steps: 1044, Avg Q-val: 0.05, replay: 11088, Mem Usage: 42.9%
2024-09-24 22:12:13,390 - INFO - Ep.: 17, Score: 1600.0, e: 0.05, Steps: 1418, Avg Q-val: 0.05, replay: 12506, Mem Usage: 43.4%
2024-09-24 22:12:13,998 - INFO - Ep.: 18, Score: 0.0, e: 0.05, Steps: 698, Avg Q-val: 0.05, replay: 13204, Mem Usage: 43.7%
2024-09-24 22:12:14,760 - INFO - Ep.: 19, Score: 800.0, e: 0.05, Steps: 858, Avg Q-val: 0.05, replay: 14062, Mem Usage: 43.9%
2024-09-24 22:12:15,431 - INFO - Ep.: 20, Score: 0.0, e: 0.05, Steps: 773, Avg Q-val: 0.05, replay: 14835, Mem Usage: 44.2%
2024-09-24 22:12:16,252 - INFO - Ep.: 21, Score: 0.0, e: 0.05, Steps: 930, Avg Q-val: 0.05, replay: 15765, Mem Usage: 44.6%
