2024-09-22 22:43:28,430 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Pong_results/models/dqn_model_ALE_Pong_final_20240830_095849.pth
2024-09-22 22:43:29,381 - INFO - Ep.: 0, Score: 800.0, e: 1.00, Steps: 930, Avg Q-val: nan, replay: 930, Mem Usage: 8.4%
2024-09-22 22:43:29,856 - INFO - Ep.: 1, Score: 0.0, e: 1.00, Steps: 363, Avg Q-val: nan, replay: 1293, Mem Usage: 8.5%
2024-09-22 22:43:30,199 - INFO - Ep.: 2, Score: 1600.0, e: 1.00, Steps: 491, Avg Q-val: nan, replay: 1784, Mem Usage: 8.6%
2024-09-22 22:43:30,755 - INFO - Ep.: 3, Score: 0.0, e: 1.00, Steps: 892, Avg Q-val: nan, replay: 2676, Mem Usage: 8.8%
2024-09-22 22:43:31,301 - INFO - Ep.: 4, Score: 0.0, e: 1.00, Steps: 872, Avg Q-val: nan, replay: 3548, Mem Usage: 8.9%
2024-09-22 22:43:31,760 - INFO - Ep.: 5, Score: 0.0, e: 1.00, Steps: 711, Avg Q-val: nan, replay: 4259, Mem Usage: 9.0%
2024-09-22 22:43:32,049 - INFO - Ep.: 6, Score: 0.0, e: 1.00, Steps: 392, Avg Q-val: nan, replay: 4651, Mem Usage: 9.1%
2024-09-22 22:43:32,501 - INFO - Ep.: 7, Score: 0.0, e: 1.00, Steps: 695, Avg Q-val: nan, replay: 5346, Mem Usage: 9.2%
2024-09-22 22:43:32,873 - INFO - Ep.: 8, Score: 0.0, e: 1.00, Steps: 546, Avg Q-val: nan, replay: 5892, Mem Usage: 9.3%
2024-09-22 22:43:33,392 - INFO - Ep.: 9, Score: 0.0, e: 1.00, Steps: 827, Avg Q-val: nan, replay: 6719, Mem Usage: 9.4%
2024-09-22 22:43:33,837 - INFO - Ep.: 10, Score: 0.0, e: 1.00, Steps: 685, Avg Q-val: nan, replay: 7404, Mem Usage: 9.6%
2024-09-22 22:43:34,173 - INFO - Ep.: 11, Score: 0.0, e: 1.00, Steps: 478, Avg Q-val: nan, replay: 7882, Mem Usage: 9.6%
2024-09-22 22:43:34,720 - INFO - Ep.: 12, Score: 1600.0, e: 1.00, Steps: 872, Avg Q-val: nan, replay: 8754, Mem Usage: 9.8%
2024-09-22 22:43:35,164 - INFO - Ep.: 13, Score: 0.0, e: 1.00, Steps: 678, Avg Q-val: nan, replay: 9432, Mem Usage: 9.9%
2024-09-22 22:43:35,652 - INFO - Ep.: 14, Score: 1600.0, e: 1.00, Steps: 768, Avg Q-val: nan, replay: 10200, Mem Usage: 10.0%
2024-09-22 22:43:35,921 - INFO - Ep.: 15, Score: 0.0, e: 1.00, Steps: 353, Avg Q-val: nan, replay: 10553, Mem Usage: 10.1%
2024-09-22 22:43:36,212 - INFO - Ep.: 16, Score: 0.0, e: 1.00, Steps: 394, Avg Q-val: nan, replay: 10947, Mem Usage: 10.2%
2024-09-22 22:43:36,539 - INFO - Ep.: 17, Score: 0.0, e: 1.00, Steps: 462, Avg Q-val: nan, replay: 11409, Mem Usage: 10.3%
2024-09-22 22:43:37,239 - INFO - Ep.: 18, Score: 0.0, e: 1.00, Steps: 1162, Avg Q-val: nan, replay: 12571, Mem Usage: 10.5%
2024-09-22 22:43:37,827 - INFO - Ep.: 19, Score: 0.0, e: 1.00, Steps: 956, Avg Q-val: nan, replay: 13527, Mem Usage: 10.6%
2024-09-22 22:43:38,498 - INFO - Ep.: 20, Score: 0.0, e: 1.00, Steps: 1112, Avg Q-val: nan, replay: 14639, Mem Usage: 10.8%
2024-09-22 22:43:39,100 - INFO - Ep.: 21, Score: 0.0, e: 1.00, Steps: 980, Avg Q-val: nan, replay: 15619, Mem Usage: 10.9%
2024-09-22 22:43:39,355 - INFO - Ep.: 22, Score: 0.0, e: 1.00, Steps: 327, Avg Q-val: nan, replay: 15946, Mem Usage: 11.0%
2024-09-22 22:43:40,081 - INFO - Ep.: 23, Score: 1600.0, e: 1.00, Steps: 1209, Avg Q-val: nan, replay: 17155, Mem Usage: 11.2%
2024-09-22 22:43:40,600 - INFO - Ep.: 24, Score: 0.0, e: 1.00, Steps: 822, Avg Q-val: nan, replay: 17977, Mem Usage: 11.3%
2024-09-22 22:43:41,330 - INFO - Ep.: 25, Score: 0.0, e: 1.00, Steps: 1218, Avg Q-val: nan, replay: 19195, Mem Usage: 11.5%
2024-09-22 22:43:41,918 - INFO - Ep.: 26, Score: 0.0, e: 1.00, Steps: 958, Avg Q-val: nan, replay: 20153, Mem Usage: 11.7%
2024-09-22 22:43:42,208 - INFO - Ep.: 27, Score: 0.0, e: 1.00, Steps: 394, Avg Q-val: nan, replay: 20547, Mem Usage: 11.8%
2024-09-22 22:43:42,712 - INFO - Ep.: 28, Score: 0.0, e: 1.00, Steps: 799, Avg Q-val: nan, replay: 21346, Mem Usage: 11.9%
2024-09-22 22:43:43,216 - INFO - Ep.: 29, Score: 1600.0, e: 1.00, Steps: 795, Avg Q-val: nan, replay: 22141, Mem Usage: 12.0%
2024-09-22 22:43:44,444 - INFO - Ep.: 30, Score: 1600.0, e: 1.00, Steps: 2159, Avg Q-val: nan, replay: 24300, Mem Usage: 12.4%
2024-09-22 22:43:44,892 - INFO - Ep.: 31, Score: 0.0, e: 1.00, Steps: 653, Avg Q-val: nan, replay: 24953, Mem Usage: 12.5%
2024-09-22 22:43:45,126 - INFO - Ep.: 32, Score: 0.0, e: 1.00, Steps: 286, Avg Q-val: nan, replay: 25239, Mem Usage: 12.6%
2024-09-22 22:43:45,655 - INFO - Ep.: 33, Score: 0.0, e: 1.00, Steps: 840, Avg Q-val: nan, replay: 26079, Mem Usage: 12.8%
2024-09-22 22:43:46,077 - INFO - Ep.: 34, Score: 0.0, e: 1.00, Steps: 638, Avg Q-val: nan, replay: 26717, Mem Usage: 12.9%
2024-09-22 22:43:46,766 - INFO - Ep.: 35, Score: 0.0, e: 1.00, Steps: 1135, Avg Q-val: nan, replay: 27852, Mem Usage: 13.2%
2024-09-22 22:43:47,101 - INFO - Ep.: 36, Score: 0.0, e: 1.00, Steps: 470, Avg Q-val: nan, replay: 28322, Mem Usage: 13.3%
2024-09-22 22:43:47,790 - INFO - Ep.: 37, Score: 0.0, e: 1.00, Steps: 1140, Avg Q-val: nan, replay: 29462, Mem Usage: 13.6%
2024-09-22 22:43:48,164 - INFO - Ep.: 38, Score: 0.0, e: 1.00, Steps: 549, Avg Q-val: nan, replay: 30011, Mem Usage: 13.7%
2024-09-22 22:43:49,307 - INFO - Ep.: 39, Score: 3200.0, e: 1.00, Steps: 1987, Avg Q-val: nan, replay: 31998, Mem Usage: 14.2%
2024-09-22 22:43:49,919 - INFO - Ep.: 40, Score: 0.0, e: 1.00, Steps: 996, Avg Q-val: nan, replay: 32994, Mem Usage: 14.4%
2024-09-22 22:43:50,386 - INFO - Ep.: 41, Score: 0.0, e: 1.00, Steps: 720, Avg Q-val: nan, replay: 33714, Mem Usage: 14.6%
