2024-09-17 08:52:48,676 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Pong_results/models/dqn_model_ALE_Pong_final_20240830_095849.pth
2024-09-17 08:52:49,267 - INFO - Ep.: 0, Score: 25.0, e: 1.00, Steps: 249, Avg Q-val: nan, replay: 249, Mem Usage: 18.1%
2024-09-17 08:52:49,762 - INFO - Ep.: 1, Score: 375.0, e: 1.00, Steps: 387, Avg Q-val: nan, replay: 636, Mem Usage: 18.2%
2024-09-17 08:52:50,004 - INFO - Ep.: 2, Score: 0.0, e: 1.00, Steps: 289, Avg Q-val: nan, replay: 925, Mem Usage: 18.3%
2024-09-17 08:52:50,284 - INFO - Ep.: 3, Score: 125.0, e: 1.00, Steps: 358, Avg Q-val: nan, replay: 1283, Mem Usage: 18.4%
2024-09-17 08:52:50,525 - INFO - Ep.: 4, Score: 175.0, e: 1.00, Steps: 285, Avg Q-val: nan, replay: 1568, Mem Usage: 18.5%
2024-09-17 08:52:50,776 - INFO - Ep.: 5, Score: 75.0, e: 1.00, Steps: 305, Avg Q-val: nan, replay: 1873, Mem Usage: 18.6%
2024-09-17 08:52:51,041 - INFO - Ep.: 6, Score: 150.0, e: 1.00, Steps: 330, Avg Q-val: nan, replay: 2203, Mem Usage: 18.6%
2024-09-17 08:52:51,304 - INFO - Ep.: 7, Score: 150.0, e: 1.00, Steps: 327, Avg Q-val: nan, replay: 2530, Mem Usage: 18.7%
2024-09-17 08:52:51,612 - INFO - Ep.: 8, Score: 250.0, e: 1.00, Steps: 408, Avg Q-val: nan, replay: 2938, Mem Usage: 18.8%
2024-09-17 08:52:51,860 - INFO - Ep.: 9, Score: 25.0, e: 1.00, Steps: 300, Avg Q-val: nan, replay: 3238, Mem Usage: 18.9%
2024-09-17 08:52:52,100 - INFO - Ep.: 10, Score: 0.0, e: 1.00, Steps: 285, Avg Q-val: nan, replay: 3523, Mem Usage: 19.0%
2024-09-17 08:52:52,359 - INFO - Ep.: 11, Score: 150.0, e: 1.00, Steps: 318, Avg Q-val: nan, replay: 3841, Mem Usage: 19.1%
2024-09-17 08:52:52,662 - INFO - Ep.: 12, Score: 275.0, e: 1.00, Steps: 398, Avg Q-val: nan, replay: 4239, Mem Usage: 19.2%
2024-09-17 08:52:52,933 - INFO - Ep.: 13, Score: 375.0, e: 1.00, Steps: 341, Avg Q-val: nan, replay: 4580, Mem Usage: 19.2%
2024-09-17 08:52:53,180 - INFO - Ep.: 14, Score: 100.0, e: 1.00, Steps: 296, Avg Q-val: nan, replay: 4876, Mem Usage: 19.3%
