2024-09-18 18:11:21,135 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Frogger_results/models/dqn_model_ALE_Frogger_final_20240829_113617.pth
2024-09-18 18:11:22,024 - INFO - Ep.: 0, Score: 0.0, e: 1.00, Steps: 375, Avg Q-val: nan, replay: 375, Mem Usage: 35.7%
2024-09-18 18:11:22,931 - INFO - Ep.: 1, Score: 0.0, e: 1.00, Steps: 830, Avg Q-val: nan, replay: 1205, Mem Usage: 35.9%
2024-09-18 18:11:23,510 - INFO - Ep.: 2, Score: 0.0, e: 1.00, Steps: 688, Avg Q-val: nan, replay: 1893, Mem Usage: 36.1%
2024-09-18 18:11:24,524 - INFO - Ep.: 3, Score: 0.0, e: 1.00, Steps: 1299, Avg Q-val: nan, replay: 3192, Mem Usage: 36.4%
2024-09-18 18:11:25,260 - INFO - Ep.: 4, Score: 0.0, e: 1.00, Steps: 945, Avg Q-val: nan, replay: 4137, Mem Usage: 36.6%
2024-09-18 18:11:25,737 - INFO - Ep.: 5, Score: 0.0, e: 1.00, Steps: 550, Avg Q-val: nan, replay: 4687, Mem Usage: 36.7%
2024-09-18 18:11:26,185 - INFO - Ep.: 6, Score: 1600.0, e: 1.00, Steps: 486, Avg Q-val: nan, replay: 5173, Mem Usage: 36.8%
2024-09-18 18:11:26,823 - INFO - Ep.: 7, Score: 0.0, e: 1.00, Steps: 774, Avg Q-val: nan, replay: 5947, Mem Usage: 36.9%
2024-09-18 18:11:27,184 - INFO - Ep.: 8, Score: 1600.0, e: 1.00, Steps: 360, Avg Q-val: nan, replay: 6307, Mem Usage: 36.9%
2024-09-18 18:11:27,756 - INFO - Ep.: 9, Score: 0.0, e: 1.00, Steps: 686, Avg Q-val: nan, replay: 6993, Mem Usage: 37.1%
2024-09-18 18:11:28,421 - INFO - Ep.: 10, Score: 0.0, e: 1.00, Steps: 854, Avg Q-val: nan, replay: 7847, Mem Usage: 37.3%
2024-09-18 18:11:28,980 - INFO - Ep.: 11, Score: 800.0, e: 1.00, Steps: 652, Avg Q-val: nan, replay: 8499, Mem Usage: 37.3%
