2024-09-25 09:06:47,040 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Frogger_results/models/dqn_model_ALE_Frogger_final_20240829_113617.pth
2024-09-25 09:06:47,726 - INFO - Ep.: 0, Score: 9.0, e: 1.00, Steps: 388, Avg Q-val: nan, replay: 388, Mem Usage: 22.7%
2024-09-25 09:06:48,190 - INFO - Ep.: 1, Score: 8.0, e: 1.00, Steps: 289, Avg Q-val: nan, replay: 677, Mem Usage: 23.0%
2024-09-25 09:06:48,476 - INFO - Ep.: 2, Score: 10.0, e: 1.00, Steps: 362, Avg Q-val: nan, replay: 1039, Mem Usage: 23.1%
2024-09-25 09:06:48,685 - INFO - Ep.: 3, Score: 8.0, e: 1.00, Steps: 219, Avg Q-val: nan, replay: 1258, Mem Usage: 23.2%
2024-09-25 09:06:48,913 - INFO - Ep.: 4, Score: 11.0, e: 1.00, Steps: 259, Avg Q-val: nan, replay: 1517, Mem Usage: 23.3%
2024-09-25 09:06:49,148 - INFO - Ep.: 5, Score: 11.0, e: 1.00, Steps: 275, Avg Q-val: nan, replay: 1792, Mem Usage: 23.4%
2024-09-25 09:06:49,375 - INFO - Ep.: 6, Score: 9.0, e: 1.00, Steps: 258, Avg Q-val: nan, replay: 2050, Mem Usage: 23.5%
2024-09-25 09:06:49,585 - INFO - Ep.: 7, Score: 7.0, e: 1.00, Steps: 226, Avg Q-val: nan, replay: 2276, Mem Usage: 23.6%
2024-09-25 09:06:49,855 - INFO - Ep.: 8, Score: 14.0, e: 1.00, Steps: 337, Avg Q-val: nan, replay: 2613, Mem Usage: 23.8%
2024-09-25 09:06:50,090 - INFO - Ep.: 9, Score: 9.0, e: 1.00, Steps: 272, Avg Q-val: nan, replay: 2885, Mem Usage: 23.9%
2024-09-25 09:06:50,341 - INFO - Ep.: 10, Score: 6.0, e: 1.00, Steps: 302, Avg Q-val: nan, replay: 3187, Mem Usage: 24.0%
2024-09-25 09:06:50,553 - INFO - Ep.: 11, Score: 10.0, e: 1.00, Steps: 232, Avg Q-val: nan, replay: 3419, Mem Usage: 24.1%
2024-09-25 09:06:50,784 - INFO - Ep.: 12, Score: 6.0, e: 1.00, Steps: 264, Avg Q-val: nan, replay: 3683, Mem Usage: 24.2%
2024-09-25 09:06:51,040 - INFO - Ep.: 13, Score: 8.0, e: 1.00, Steps: 312, Avg Q-val: nan, replay: 3995, Mem Usage: 24.3%
2024-09-25 09:06:51,275 - INFO - Ep.: 14, Score: 7.0, e: 1.00, Steps: 273, Avg Q-val: nan, replay: 4268, Mem Usage: 24.5%
2024-09-25 09:06:51,506 - INFO - Ep.: 15, Score: 6.0, e: 1.00, Steps: 264, Avg Q-val: nan, replay: 4532, Mem Usage: 24.6%
2024-09-25 09:06:51,752 - INFO - Ep.: 16, Score: 10.0, e: 1.00, Steps: 293, Avg Q-val: nan, replay: 4825, Mem Usage: 24.7%
2024-09-25 09:06:52,018 - INFO - Ep.: 17, Score: 11.0, e: 1.00, Steps: 329, Avg Q-val: nan, replay: 5154, Mem Usage: 24.8%
2024-09-25 09:06:52,244 - INFO - Ep.: 18, Score: 8.0, e: 1.00, Steps: 258, Avg Q-val: nan, replay: 5412, Mem Usage: 24.9%
2024-09-25 09:06:52,480 - INFO - Ep.: 19, Score: 7.0, e: 1.00, Steps: 273, Avg Q-val: nan, replay: 5685, Mem Usage: 25.0%
2024-09-25 09:06:52,714 - INFO - Ep.: 20, Score: 7.0, e: 1.00, Steps: 271, Avg Q-val: nan, replay: 5956, Mem Usage: 25.2%
