2024-09-28 23:42:18,708 - INFO - Ep.: 0, Score: 1.0, e: 1.00, Steps: 157, Avg Q-val: nan, replay: 157, Mem Usage: 14.3%
2024-09-28 23:42:19,083 - INFO - Ep.: 1, Score: 0.0, e: 1.00, Steps: 147, Avg Q-val: nan, replay: 304, Mem Usage: 14.4%
2024-09-28 23:42:19,270 - INFO - Ep.: 2, Score: 1.0, e: 1.00, Steps: 167, Avg Q-val: nan, replay: 471, Mem Usage: 14.5%
2024-09-28 23:42:19,438 - INFO - Ep.: 3, Score: 0.0, e: 1.00, Steps: 136, Avg Q-val: nan, replay: 607, Mem Usage: 14.5%
2024-09-28 23:42:19,618 - INFO - Ep.: 4, Score: 1.0, e: 1.00, Steps: 157, Avg Q-val: nan, replay: 764, Mem Usage: 14.5%
2024-09-28 23:42:19,804 - INFO - Ep.: 5, Score: 1.0, e: 1.00, Steps: 166, Avg Q-val: nan, replay: 930, Mem Usage: 14.6%
2024-09-28 23:42:19,987 - INFO - Ep.: 6, Score: 1.0, e: 1.00, Steps: 155, Avg Q-val: nan, replay: 1085, Mem Usage: 14.6%
2024-09-28 23:42:20,169 - INFO - Ep.: 7, Score: 1.0, e: 1.00, Steps: 159, Avg Q-val: nan, replay: 1244, Mem Usage: 14.7%
2024-09-28 23:42:20,394 - INFO - Ep.: 8, Score: 3.0, e: 1.00, Steps: 233, Avg Q-val: nan, replay: 1477, Mem Usage: 14.7%
2024-09-28 23:42:20,584 - INFO - Ep.: 9, Score: 1.0, e: 1.00, Steps: 173, Avg Q-val: nan, replay: 1650, Mem Usage: 14.7%
2024-09-28 23:42:20,749 - INFO - Ep.: 10, Score: 0.0, e: 1.00, Steps: 132, Avg Q-val: nan, replay: 1782, Mem Usage: 14.8%
2024-09-28 23:42:20,936 - INFO - Ep.: 11, Score: 1.0, e: 1.00, Steps: 169, Avg Q-val: nan, replay: 1951, Mem Usage: 14.8%
2024-09-28 23:42:21,128 - INFO - Ep.: 12, Score: 1.0, e: 1.00, Steps: 177, Avg Q-val: nan, replay: 2128, Mem Usage: 14.9%
2024-09-28 23:42:21,353 - INFO - Ep.: 13, Score: 3.0, e: 1.00, Steps: 232, Avg Q-val: nan, replay: 2360, Mem Usage: 14.9%
2024-09-28 23:42:21,518 - INFO - Ep.: 14, Score: 0.0, e: 1.00, Steps: 132, Avg Q-val: nan, replay: 2492, Mem Usage: 15.0%
2024-09-28 23:42:21,685 - INFO - Ep.: 15, Score: 0.0, e: 1.00, Steps: 136, Avg Q-val: nan, replay: 2628, Mem Usage: 15.0%
2024-09-28 23:42:21,873 - INFO - Ep.: 16, Score: 1.0, e: 1.00, Steps: 170, Avg Q-val: nan, replay: 2798, Mem Usage: 15.0%
2024-09-28 23:42:22,035 - INFO - Ep.: 17, Score: 0.0, e: 1.00, Steps: 127, Avg Q-val: nan, replay: 2925, Mem Usage: 15.1%
2024-09-28 23:42:22,218 - INFO - Ep.: 18, Score: 1.0, e: 1.00, Steps: 161, Avg Q-val: nan, replay: 3086, Mem Usage: 15.1%
2024-09-28 23:42:22,401 - INFO - Ep.: 19, Score: 1.0, e: 1.00, Steps: 163, Avg Q-val: nan, replay: 3249, Mem Usage: 15.2%
2024-09-28 23:42:22,642 - INFO - Ep.: 20, Score: 4.0, e: 1.00, Steps: 256, Avg Q-val: nan, replay: 3505, Mem Usage: 15.2%
2024-09-28 23:42:22,830 - INFO - Ep.: 21, Score: 1.0, e: 1.00, Steps: 171, Avg Q-val: nan, replay: 3676, Mem Usage: 15.3%
2024-09-28 23:42:23,028 - INFO - Ep.: 22, Score: 2.0, e: 1.00, Steps: 188, Avg Q-val: nan, replay: 3864, Mem Usage: 15.3%
2024-09-28 23:42:23,235 - INFO - Ep.: 23, Score: 1.0, e: 1.00, Steps: 199, Avg Q-val: nan, replay: 4063, Mem Usage: 15.3%
2024-09-28 23:42:23,401 - INFO - Ep.: 24, Score: 0.0, e: 1.00, Steps: 134, Avg Q-val: nan, replay: 4197, Mem Usage: 15.4%
2024-09-28 23:42:23,585 - INFO - Ep.: 25, Score: 1.0, e: 1.00, Steps: 164, Avg Q-val: nan, replay: 4361, Mem Usage: 15.4%
2024-09-28 23:42:23,763 - INFO - Ep.: 26, Score: 1.0, e: 1.00, Steps: 154, Avg Q-val: nan, replay: 4515, Mem Usage: 15.5%
2024-09-28 23:42:23,951 - INFO - Ep.: 27, Score: 1.0, e: 1.00, Steps: 171, Avg Q-val: nan, replay: 4686, Mem Usage: 15.5%
2024-09-28 23:42:24,154 - INFO - Ep.: 28, Score: 2.0, e: 1.00, Steps: 196, Avg Q-val: nan, replay: 4882, Mem Usage: 15.6%
2024-09-28 23:42:24,353 - INFO - Ep.: 29, Score: 2.0, e: 1.00, Steps: 188, Avg Q-val: nan, replay: 5070, Mem Usage: 15.6%
2024-09-28 23:42:24,564 - INFO - Ep.: 30, Score: 2.0, e: 1.00, Steps: 209, Avg Q-val: nan, replay: 5279, Mem Usage: 15.6%
2024-09-28 23:42:24,761 - INFO - Ep.: 31, Score: 2.0, e: 1.00, Steps: 185, Avg Q-val: nan, replay: 5464, Mem Usage: 15.7%
2024-09-28 23:42:24,943 - INFO - Ep.: 32, Score: 1.0, e: 1.00, Steps: 161, Avg Q-val: nan, replay: 5625, Mem Usage: 15.7%
2024-09-28 23:42:25,110 - INFO - Ep.: 33, Score: 0.0, e: 1.00, Steps: 134, Avg Q-val: nan, replay: 5759, Mem Usage: 15.8%
2024-09-28 23:42:25,327 - INFO - Ep.: 34, Score: 2.0, e: 1.00, Steps: 218, Avg Q-val: nan, replay: 5977, Mem Usage: 15.8%
2024-09-28 23:42:25,506 - INFO - Ep.: 35, Score: 1.0, e: 1.00, Steps: 156, Avg Q-val: nan, replay: 6133, Mem Usage: 15.9%
2024-09-28 23:42:25,689 - INFO - Ep.: 36, Score: 1.0, e: 1.00, Steps: 161, Avg Q-val: nan, replay: 6294, Mem Usage: 15.9%
2024-09-28 23:42:25,871 - INFO - Ep.: 37, Score: 1.0, e: 1.00, Steps: 160, Avg Q-val: nan, replay: 6454, Mem Usage: 16.0%
2024-09-28 23:42:26,073 - INFO - Ep.: 38, Score: 2.0, e: 1.00, Steps: 195, Avg Q-val: nan, replay: 6649, Mem Usage: 16.0%
