2024-09-19 11:00:07,174 - INFO - Modelo preentrenado cargado desde /home/riwamoto/riwamoto_data/ALE_MarioBros_results/models/dqn_model_ALE_MarioBros_final_20240831_094717.pth
2024-09-19 11:00:07,787 - INFO - Ep.: 1, Score: 800.0, e: 0.05, Steps: 698, Avg Q-val: 0.04, replay: 698, Mem Usage: 6.1%
2024-09-19 11:00:08,529 - INFO - Ep.: 2, Score: 0.0, e: 0.05, Steps: 1046, Avg Q-val: 0.04, replay: 1744, Mem Usage: 6.5%
2024-09-19 11:00:08,965 - INFO - Ep.: 3, Score: 3200.0, e: 0.05, Steps: 579, Avg Q-val: 0.04, replay: 2323, Mem Usage: 6.7%
2024-09-19 11:00:09,297 - INFO - Ep.: 4, Score: 800.0, e: 0.05, Steps: 415, Avg Q-val: 0.04, replay: 2738, Mem Usage: 6.8%
2024-09-19 11:00:09,755 - INFO - Ep.: 5, Score: 0.0, e: 0.05, Steps: 610, Avg Q-val: 0.04, replay: 3348, Mem Usage: 7.0%
2024-09-19 11:00:10,258 - INFO - Ep.: 6, Score: 1600.0, e: 0.05, Steps: 686, Avg Q-val: 0.04, replay: 4034, Mem Usage: 7.2%
2024-09-19 11:00:11,245 - INFO - Ep.: 7, Score: 0.0, e: 0.05, Steps: 1426, Avg Q-val: 0.04, replay: 5460, Mem Usage: 7.7%
2024-09-19 11:00:11,888 - INFO - Ep.: 8, Score: 3200.0, e: 0.05, Steps: 909, Avg Q-val: 0.04, replay: 6369, Mem Usage: 8.0%
2024-09-19 11:00:13,288 - INFO - Ep.: 9, Score: 0.0, e: 0.05, Steps: 2062, Avg Q-val: 0.04, replay: 8431, Mem Usage: 8.7%
2024-09-19 11:00:14,743 - INFO - Ep.: 10, Score: 0.0, e: 0.05, Steps: 1650, Avg Q-val: 0.04, replay: 10081, Mem Usage: 9.8%
2024-09-19 11:00:17,626 - INFO - Ep.: 11, Score: 0.0, e: 0.05, Steps: 857, Avg Q-val: 0.07, replay: 10938, Mem Usage: 11.0%
2024-09-19 11:00:22,195 - INFO - Ep.: 12, Score: 1600.0, e: 0.05, Steps: 1348, Avg Q-val: 0.45, replay: 12286, Mem Usage: 11.7%
2024-09-19 11:00:23,540 - INFO - Ep.: 13, Score: 0.0, e: 0.05, Steps: 388, Avg Q-val: 0.63, replay: 12674, Mem Usage: 13.9%
