2024-09-23 09:10:15,251 - INFO - Modelo preentrenado cargado desde /home/riwamoto/riwamoto_data/ALE_Breakout_results/models/dqn_model_ALE_Breakout_final_20240830_095618.pth
2024-09-23 09:10:15,590 - INFO - Ep.: 1, Score: 1.0, e: 0.05, Steps: 234, Avg Q-val: 0.05, replay: 234, Mem Usage: 12.6%
2024-09-23 09:10:15,791 - INFO - Ep.: 2, Score: 0.0, e: 0.05, Steps: 180, Avg Q-val: 0.05, replay: 414, Mem Usage: 12.7%
2024-09-23 09:10:16,015 - INFO - Ep.: 3, Score: 1.0, e: 0.05, Steps: 209, Avg Q-val: 0.05, replay: 623, Mem Usage: 12.9%
2024-09-23 09:10:16,268 - INFO - Ep.: 4, Score: 1.0, e: 0.05, Steps: 253, Avg Q-val: 0.05, replay: 876, Mem Usage: 13.1%
2024-09-23 09:10:16,741 - INFO - Ep.: 5, Score: 1.0, e: 0.05, Steps: 547, Avg Q-val: 0.05, replay: 1423, Mem Usage: 13.6%
2024-09-23 09:10:16,997 - INFO - Ep.: 6, Score: 1.0, e: 0.05, Steps: 265, Avg Q-val: 0.05, replay: 1688, Mem Usage: 13.8%
2024-09-23 09:10:17,194 - INFO - Ep.: 7, Score: 1.0, e: 0.05, Steps: 174, Avg Q-val: 0.05, replay: 1862, Mem Usage: 13.9%
2024-09-23 09:10:17,443 - INFO - Ep.: 8, Score: 0.0, e: 0.05, Steps: 247, Avg Q-val: 0.05, replay: 2109, Mem Usage: 14.1%
2024-09-23 09:10:17,618 - INFO - Ep.: 9, Score: 0.0, e: 0.05, Steps: 151, Avg Q-val: 0.05, replay: 2260, Mem Usage: 14.2%
2024-09-23 09:10:17,900 - INFO - Ep.: 10, Score: 3.0, e: 0.05, Steps: 289, Avg Q-val: 0.05, replay: 2549, Mem Usage: 14.5%
2024-09-23 09:10:18,209 - INFO - Ep.: 11, Score: 1.0, e: 0.05, Steps: 332, Avg Q-val: 0.05, replay: 2881, Mem Usage: 14.8%
2024-09-23 09:10:18,564 - INFO - Ep.: 12, Score: 4.0, e: 0.05, Steps: 398, Avg Q-val: 0.05, replay: 3279, Mem Usage: 15.1%
2024-09-23 09:10:18,731 - INFO - Ep.: 13, Score: 0.0, e: 0.05, Steps: 133, Avg Q-val: 0.05, replay: 3412, Mem Usage: 15.2%
2024-09-23 09:10:18,973 - INFO - Ep.: 14, Score: 1.0, e: 0.05, Steps: 238, Avg Q-val: 0.05, replay: 3650, Mem Usage: 15.4%
2024-09-23 09:10:19,233 - INFO - Ep.: 15, Score: 0.0, e: 0.05, Steps: 267, Avg Q-val: 0.05, replay: 3917, Mem Usage: 15.6%
2024-09-23 09:10:19,504 - INFO - Ep.: 16, Score: 0.0, e: 0.05, Steps: 279, Avg Q-val: 0.05, replay: 4196, Mem Usage: 15.9%
2024-09-23 09:10:19,745 - INFO - Ep.: 17, Score: 1.0, e: 0.05, Steps: 238, Avg Q-val: 0.05, replay: 4434, Mem Usage: 16.1%
2024-09-23 09:10:19,980 - INFO - Ep.: 18, Score: 0.0, e: 0.05, Steps: 236, Avg Q-val: 0.05, replay: 4670, Mem Usage: 16.3%
