2024-09-22 23:08:50,435 - INFO - Modelo preentrenado cargado desde /home/riwamoto/riwamoto_data/ALE_MarioBros_results/models/dqn_model_ALE_MarioBros_final_20240831_094717.pth
2024-09-22 23:08:50,842 - INFO - Ep.: 1, Score: 1600.0, e: 0.05, Steps: 336, Avg Q-val: 0.04, replay: 336, Mem Usage: 3.5%
2024-09-22 23:08:51,283 - INFO - Ep.: 2, Score: 3200.0, e: 0.05, Steps: 599, Avg Q-val: 0.04, replay: 935, Mem Usage: 3.8%
2024-09-22 23:08:51,627 - INFO - Ep.: 3, Score: 3200.0, e: 0.05, Steps: 449, Avg Q-val: 0.04, replay: 1384, Mem Usage: 3.9%
2024-09-22 23:08:51,894 - INFO - Ep.: 4, Score: 3200.0, e: 0.05, Steps: 328, Avg Q-val: 0.04, replay: 1712, Mem Usage: 4.0%
2024-09-22 23:08:52,528 - INFO - Ep.: 5, Score: 3200.0, e: 0.05, Steps: 916, Avg Q-val: 0.04, replay: 2628, Mem Usage: 4.3%
2024-09-22 23:08:53,164 - INFO - Ep.: 6, Score: 2400.0, e: 0.05, Steps: 915, Avg Q-val: 0.04, replay: 3543, Mem Usage: 4.6%
2024-09-22 23:08:53,612 - INFO - Ep.: 7, Score: 1600.0, e: 0.05, Steps: 605, Avg Q-val: 0.04, replay: 4148, Mem Usage: 4.8%
2024-09-22 23:08:53,869 - INFO - Ep.: 8, Score: 2400.0, e: 0.05, Steps: 310, Avg Q-val: 0.04, replay: 4458, Mem Usage: 4.9%
2024-09-22 23:08:54,134 - INFO - Ep.: 9, Score: 1600.0, e: 0.05, Steps: 321, Avg Q-val: 0.04, replay: 4779, Mem Usage: 5.0%
2024-09-22 23:08:54,444 - INFO - Ep.: 10, Score: 0.0, e: 0.05, Steps: 398, Avg Q-val: 0.04, replay: 5177, Mem Usage: 5.2%
2024-09-22 23:08:54,865 - INFO - Ep.: 11, Score: 1600.0, e: 0.05, Steps: 566, Avg Q-val: 0.04, replay: 5743, Mem Usage: 5.4%
2024-09-22 23:08:55,400 - INFO - Ep.: 12, Score: 0.0, e: 0.05, Steps: 747, Avg Q-val: 0.04, replay: 6490, Mem Usage: 5.6%
2024-09-22 23:08:55,941 - INFO - Ep.: 13, Score: 1600.0, e: 0.05, Steps: 758, Avg Q-val: 0.04, replay: 7248, Mem Usage: 5.9%
2024-09-22 23:08:56,226 - INFO - Ep.: 14, Score: 0.0, e: 0.05, Steps: 353, Avg Q-val: 0.04, replay: 7601, Mem Usage: 6.0%
2024-09-22 23:08:56,875 - INFO - Ep.: 15, Score: 4000.0, e: 0.05, Steps: 932, Avg Q-val: 0.04, replay: 8533, Mem Usage: 6.3%
2024-09-22 23:08:57,371 - INFO - Ep.: 16, Score: 3200.0, e: 0.05, Steps: 686, Avg Q-val: 0.04, replay: 9219, Mem Usage: 6.6%
2024-09-22 23:08:57,915 - INFO - Ep.: 17, Score: 0.0, e: 0.05, Steps: 756, Avg Q-val: 0.04, replay: 9975, Mem Usage: 6.8%
2024-09-22 23:08:58,409 - INFO - Ep.: 18, Score: 3200.0, e: 0.05, Steps: 688, Avg Q-val: 0.04, replay: 10663, Mem Usage: 7.0%
2024-09-22 23:08:59,233 - INFO - Ep.: 19, Score: 1600.0, e: 0.05, Steps: 1200, Avg Q-val: 0.04, replay: 11863, Mem Usage: 7.4%
2024-09-22 23:08:59,464 - INFO - Ep.: 20, Score: 1600.0, e: 0.05, Steps: 265, Avg Q-val: 0.04, replay: 12128, Mem Usage: 7.5%
2024-09-22 23:09:00,347 - INFO - Ep.: 21, Score: 4000.0, e: 0.05, Steps: 1304, Avg Q-val: 0.04, replay: 13432, Mem Usage: 8.0%
2024-09-22 23:09:00,668 - INFO - Ep.: 22, Score: 0.0, e: 0.05, Steps: 409, Avg Q-val: 0.04, replay: 13841, Mem Usage: 8.1%
2024-09-22 23:09:01,164 - INFO - Ep.: 23, Score: 1600.0, e: 0.05, Steps: 688, Avg Q-val: 0.04, replay: 14529, Mem Usage: 8.3%
2024-09-22 23:09:01,602 - INFO - Ep.: 24, Score: 3200.0, e: 0.05, Steps: 594, Avg Q-val: 0.04, replay: 15123, Mem Usage: 8.5%
2024-09-22 23:09:02,098 - INFO - Ep.: 25, Score: 1600.0, e: 0.05, Steps: 687, Avg Q-val: 0.04, replay: 15810, Mem Usage: 8.8%
2024-09-22 23:09:02,415 - INFO - Ep.: 26, Score: 0.0, e: 0.05, Steps: 401, Avg Q-val: 0.04, replay: 16211, Mem Usage: 8.9%
2024-09-22 23:09:02,913 - INFO - Ep.: 27, Score: 3200.0, e: 0.05, Steps: 693, Avg Q-val: 0.04, replay: 16904, Mem Usage: 9.1%
2024-09-22 23:09:03,365 - INFO - Ep.: 28, Score: 2400.0, e: 0.05, Steps: 618, Avg Q-val: 0.04, replay: 17522, Mem Usage: 9.4%
2024-09-22 23:09:03,761 - INFO - Ep.: 29, Score: 3200.0, e: 0.05, Steps: 532, Avg Q-val: 0.04, replay: 18054, Mem Usage: 9.5%
2024-09-22 23:09:04,329 - INFO - Ep.: 30, Score: 4000.0, e: 0.05, Steps: 807, Avg Q-val: 0.04, replay: 18861, Mem Usage: 9.8%
2024-09-22 23:09:05,095 - INFO - Ep.: 31, Score: 3200.0, e: 0.05, Steps: 1122, Avg Q-val: 0.04, replay: 19983, Mem Usage: 10.2%
2024-09-22 23:09:06,200 - INFO - Ep.: 32, Score: 6400.0, e: 0.05, Steps: 1664, Avg Q-val: 0.04, replay: 21647, Mem Usage: 10.7%
2024-09-22 23:09:07,015 - INFO - Ep.: 33, Score: 7200.0, e: 0.05, Steps: 1193, Avg Q-val: 0.04, replay: 22840, Mem Usage: 11.1%
2024-09-22 23:09:07,512 - INFO - Ep.: 34, Score: 3200.0, e: 0.05, Steps: 690, Avg Q-val: 0.04, replay: 23530, Mem Usage: 11.4%
2024-09-22 23:09:07,923 - INFO - Ep.: 35, Score: 1600.0, e: 0.05, Steps: 554, Avg Q-val: 0.04, replay: 24084, Mem Usage: 11.6%
