2024-09-21 11:13:53,279 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Breakout_results/models/dqn_model_ALE_Breakout_final_20240830_095618.pth
2024-09-21 11:13:53,898 - INFO - Ep.: 0, Score: 0.0, e: 1.00, Steps: 286, Avg Q-val: nan, replay: 286, Mem Usage: 13.4%
2024-09-21 11:13:54,500 - INFO - Ep.: 1, Score: 450.0, e: 1.00, Steps: 547, Avg Q-val: nan, replay: 833, Mem Usage: 13.7%
2024-09-21 11:13:54,745 - INFO - Ep.: 2, Score: 25.0, e: 1.00, Steps: 290, Avg Q-val: nan, replay: 1123, Mem Usage: 13.7%
2024-09-21 11:13:55,000 - INFO - Ep.: 3, Score: 100.0, e: 1.00, Steps: 310, Avg Q-val: nan, replay: 1433, Mem Usage: 13.9%
2024-09-21 11:13:55,247 - INFO - Ep.: 4, Score: 25.0, e: 1.00, Steps: 295, Avg Q-val: nan, replay: 1728, Mem Usage: 14.0%
2024-09-21 11:13:55,495 - INFO - Ep.: 5, Score: 25.0, e: 1.00, Steps: 296, Avg Q-val: nan, replay: 2024, Mem Usage: 14.1%
2024-09-21 11:13:55,757 - INFO - Ep.: 6, Score: 125.0, e: 1.00, Steps: 320, Avg Q-val: nan, replay: 2344, Mem Usage: 14.2%
2024-09-21 11:13:55,982 - INFO - Ep.: 7, Score: 25.0, e: 1.00, Steps: 254, Avg Q-val: nan, replay: 2598, Mem Usage: 14.3%
2024-09-21 11:13:56,237 - INFO - Ep.: 8, Score: 50.0, e: 1.00, Steps: 310, Avg Q-val: nan, replay: 2908, Mem Usage: 14.4%
2024-09-21 11:13:56,501 - INFO - Ep.: 9, Score: 100.0, e: 1.00, Steps: 325, Avg Q-val: nan, replay: 3233, Mem Usage: 14.5%
2024-09-21 11:13:56,746 - INFO - Ep.: 10, Score: 25.0, e: 1.00, Steps: 294, Avg Q-val: nan, replay: 3527, Mem Usage: 14.6%
2024-09-21 11:13:57,023 - INFO - Ep.: 11, Score: 200.0, e: 1.00, Steps: 350, Avg Q-val: nan, replay: 3877, Mem Usage: 14.7%
2024-09-21 11:13:57,375 - INFO - Ep.: 12, Score: 800.0, e: 1.00, Steps: 485, Avg Q-val: nan, replay: 4362, Mem Usage: 14.9%
2024-09-21 11:13:57,615 - INFO - Ep.: 13, Score: 100.0, e: 1.00, Steps: 281, Avg Q-val: nan, replay: 4643, Mem Usage: 15.0%
2024-09-21 11:13:57,899 - INFO - Ep.: 14, Score: 475.0, e: 1.00, Steps: 359, Avg Q-val: nan, replay: 5002, Mem Usage: 15.1%
2024-09-21 11:13:58,182 - INFO - Ep.: 15, Score: 200.0, e: 1.00, Steps: 362, Avg Q-val: nan, replay: 5364, Mem Usage: 15.2%
2024-09-21 11:13:58,449 - INFO - Ep.: 16, Score: 175.0, e: 1.00, Steps: 330, Avg Q-val: nan, replay: 5694, Mem Usage: 15.3%
2024-09-21 11:13:58,705 - INFO - Ep.: 17, Score: 75.0, e: 1.00, Steps: 314, Avg Q-val: nan, replay: 6008, Mem Usage: 15.4%
2024-09-21 11:13:58,976 - INFO - Ep.: 18, Score: 175.0, e: 1.00, Steps: 338, Avg Q-val: nan, replay: 6346, Mem Usage: 15.5%
2024-09-21 11:13:59,243 - INFO - Ep.: 19, Score: 125.0, e: 1.00, Steps: 332, Avg Q-val: nan, replay: 6678, Mem Usage: 15.6%
2024-09-21 11:13:59,561 - INFO - Ep.: 20, Score: 300.0, e: 1.00, Steps: 424, Avg Q-val: nan, replay: 7102, Mem Usage: 15.8%
2024-09-21 11:13:59,802 - INFO - Ep.: 21, Score: 0.0, e: 1.00, Steps: 285, Avg Q-val: nan, replay: 7387, Mem Usage: 15.9%
2024-09-21 11:14:00,077 - INFO - Ep.: 22, Score: 150.0, e: 1.00, Steps: 347, Avg Q-val: nan, replay: 7734, Mem Usage: 16.0%
2024-09-21 11:14:00,350 - INFO - Ep.: 23, Score: 350.0, e: 1.00, Steps: 339, Avg Q-val: nan, replay: 8073, Mem Usage: 16.1%
2024-09-21 11:14:00,602 - INFO - Ep.: 24, Score: 50.0, e: 1.00, Steps: 305, Avg Q-val: nan, replay: 8378, Mem Usage: 16.2%
2024-09-21 11:14:00,844 - INFO - Ep.: 25, Score: 0.0, e: 1.00, Steps: 285, Avg Q-val: nan, replay: 8663, Mem Usage: 16.3%
2024-09-21 11:14:01,086 - INFO - Ep.: 26, Score: 25.0, e: 1.00, Steps: 287, Avg Q-val: nan, replay: 8950, Mem Usage: 16.4%
2024-09-21 11:14:01,334 - INFO - Ep.: 27, Score: 25.0, e: 1.00, Steps: 296, Avg Q-val: nan, replay: 9246, Mem Usage: 16.5%
2024-09-21 11:14:01,619 - INFO - Ep.: 28, Score: 500.0, e: 1.00, Steps: 362, Avg Q-val: nan, replay: 9608, Mem Usage: 16.6%
