2024-09-29 22:16:05,769 - INFO - Ep.: 0, Score: 0.0, e: 1.00, Steps: 276, Avg Q-val: nan, replay: 276, Mem Usage: 11.5%
2024-09-29 22:16:06,221 - INFO - Ep.: 1, Score: 50.0, e: 1.00, Steps: 304, Avg Q-val: nan, replay: 580, Mem Usage: 11.6%
2024-09-29 22:16:06,478 - INFO - Ep.: 2, Score: 125.0, e: 1.00, Steps: 311, Avg Q-val: nan, replay: 891, Mem Usage: 11.7%
2024-09-29 22:16:06,736 - INFO - Ep.: 3, Score: 100.0, e: 1.00, Steps: 312, Avg Q-val: nan, replay: 1203, Mem Usage: 11.8%
2024-09-29 22:16:06,978 - INFO - Ep.: 4, Score: 0.0, e: 1.00, Steps: 285, Avg Q-val: nan, replay: 1488, Mem Usage: 11.9%
2024-09-29 22:16:07,248 - INFO - Ep.: 5, Score: 175.0, e: 1.00, Steps: 337, Avg Q-val: nan, replay: 1825, Mem Usage: 11.9%
2024-09-29 22:16:07,509 - INFO - Ep.: 6, Score: 75.0, e: 1.00, Steps: 320, Avg Q-val: nan, replay: 2145, Mem Usage: 12.0%
2024-09-29 22:16:07,786 - INFO - Ep.: 7, Score: 150.0, e: 1.00, Steps: 349, Avg Q-val: nan, replay: 2494, Mem Usage: 12.1%
2024-09-29 22:16:08,121 - INFO - Ep.: 8, Score: 350.0, e: 1.00, Steps: 451, Avg Q-val: nan, replay: 2945, Mem Usage: 12.2%
2024-09-29 22:16:08,432 - INFO - Ep.: 9, Score: 200.0, e: 1.00, Steps: 411, Avg Q-val: nan, replay: 3356, Mem Usage: 12.3%
2024-09-29 22:16:08,771 - INFO - Ep.: 10, Score: 650.0, e: 1.00, Steps: 460, Avg Q-val: nan, replay: 3816, Mem Usage: 12.4%
2024-09-29 22:16:09,069 - INFO - Ep.: 11, Score: 225.0, e: 1.00, Steps: 385, Avg Q-val: nan, replay: 4201, Mem Usage: 12.5%
2024-09-29 22:16:09,332 - INFO - Ep.: 12, Score: 150.0, e: 1.00, Steps: 323, Avg Q-val: nan, replay: 4524, Mem Usage: 12.6%
2024-09-29 22:16:09,574 - INFO - Ep.: 13, Score: 0.0, e: 1.00, Steps: 284, Avg Q-val: nan, replay: 4808, Mem Usage: 12.7%
