2024-09-16 09:45:11,740 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Frogger_results/models/dqn_model_ALE_Frogger_final_20240829_113617.pth
2024-09-16 09:45:12,903 - INFO - Ep.: 0, Score: -20.0, e: 1.00, Steps: 932, Avg Q-val: nan, replay: 932, Mem Usage: 30.8%
2024-09-16 09:45:13,936 - INFO - Ep.: 1, Score: -18.0, e: 1.00, Steps: 1060, Avg Q-val: nan, replay: 1992, Mem Usage: 31.1%
2024-09-16 09:45:14,570 - INFO - Ep.: 2, Score: -21.0, e: 1.00, Steps: 822, Avg Q-val: nan, replay: 2814, Mem Usage: 31.4%
2024-09-16 09:45:15,285 - INFO - Ep.: 3, Score: -19.0, e: 1.00, Steps: 978, Avg Q-val: nan, replay: 3792, Mem Usage: 31.7%
2024-09-16 09:45:16,038 - INFO - Ep.: 4, Score: -20.0, e: 1.00, Steps: 1036, Avg Q-val: nan, replay: 4828, Mem Usage: 32.0%
2024-09-16 09:45:16,776 - INFO - Ep.: 5, Score: -19.0, e: 1.00, Steps: 1009, Avg Q-val: nan, replay: 5837, Mem Usage: 32.3%
2024-09-16 09:45:17,537 - INFO - Ep.: 6, Score: -20.0, e: 1.00, Steps: 1039, Avg Q-val: nan, replay: 6876, Mem Usage: 32.5%
2024-09-16 09:45:18,331 - INFO - Ep.: 7, Score: -20.0, e: 1.00, Steps: 1077, Avg Q-val: nan, replay: 7953, Mem Usage: 32.7%
2024-09-16 09:45:19,039 - INFO - Ep.: 8, Score: -21.0, e: 1.00, Steps: 944, Avg Q-val: nan, replay: 8897, Mem Usage: 32.9%
2024-09-16 09:45:19,691 - INFO - Ep.: 9, Score: -21.0, e: 1.00, Steps: 871, Avg Q-val: nan, replay: 9768, Mem Usage: 33.2%
2024-09-16 09:45:20,368 - INFO - Ep.: 10, Score: -19.0, e: 1.00, Steps: 937, Avg Q-val: nan, replay: 10705, Mem Usage: 33.4%
2024-09-16 09:45:21,049 - INFO - Ep.: 11, Score: -20.0, e: 1.00, Steps: 930, Avg Q-val: nan, replay: 11635, Mem Usage: 33.6%
2024-09-16 09:45:21,771 - INFO - Ep.: 12, Score: -20.0, e: 1.00, Steps: 990, Avg Q-val: nan, replay: 12625, Mem Usage: 33.8%
2024-09-16 09:45:22,460 - INFO - Ep.: 13, Score: -20.0, e: 1.00, Steps: 903, Avg Q-val: nan, replay: 13528, Mem Usage: 34.0%
2024-09-16 09:45:23,419 - INFO - Ep.: 14, Score: -18.0, e: 1.00, Steps: 1341, Avg Q-val: nan, replay: 14869, Mem Usage: 34.4%
2024-09-16 09:45:24,106 - INFO - Ep.: 15, Score: -20.0, e: 1.00, Steps: 918, Avg Q-val: nan, replay: 15787, Mem Usage: 34.5%
2024-09-16 09:45:24,785 - INFO - Ep.: 16, Score: -21.0, e: 1.00, Steps: 884, Avg Q-val: nan, replay: 16671, Mem Usage: 34.8%
2024-09-16 09:45:25,369 - INFO - Ep.: 17, Score: -21.0, e: 1.00, Steps: 764, Avg Q-val: nan, replay: 17435, Mem Usage: 35.0%
2024-09-16 09:45:26,176 - INFO - Ep.: 18, Score: -20.0, e: 1.00, Steps: 1116, Avg Q-val: nan, replay: 18551, Mem Usage: 35.3%
2024-09-16 09:45:26,801 - INFO - Ep.: 19, Score: -20.0, e: 1.00, Steps: 842, Avg Q-val: nan, replay: 19393, Mem Usage: 35.5%
2024-09-16 09:45:27,619 - INFO - Ep.: 20, Score: -20.0, e: 1.00, Steps: 1110, Avg Q-val: nan, replay: 20503, Mem Usage: 35.8%
2024-09-16 09:45:28,414 - INFO - Ep.: 21, Score: -19.0, e: 1.00, Steps: 1097, Avg Q-val: nan, replay: 21600, Mem Usage: 36.0%
2024-09-16 09:45:29,114 - INFO - Ep.: 22, Score: -20.0, e: 1.00, Steps: 920, Avg Q-val: nan, replay: 22520, Mem Usage: 36.2%
2024-09-16 09:45:29,849 - INFO - Ep.: 23, Score: -20.0, e: 1.00, Steps: 1007, Avg Q-val: nan, replay: 23527, Mem Usage: 36.5%
2024-09-16 09:45:30,549 - INFO - Ep.: 24, Score: -20.0, e: 1.00, Steps: 931, Avg Q-val: nan, replay: 24458, Mem Usage: 36.7%
2024-09-16 09:45:31,304 - INFO - Ep.: 25, Score: -19.0, e: 1.00, Steps: 1009, Avg Q-val: nan, replay: 25467, Mem Usage: 37.0%
2024-09-16 09:45:32,109 - INFO - Ep.: 26, Score: -20.0, e: 1.00, Steps: 1053, Avg Q-val: nan, replay: 26520, Mem Usage: 37.3%
2024-09-16 09:45:32,730 - INFO - Ep.: 27, Score: -20.0, e: 1.00, Steps: 838, Avg Q-val: nan, replay: 27358, Mem Usage: 37.6%
2024-09-16 09:45:33,526 - INFO - Ep.: 28, Score: -19.0, e: 1.00, Steps: 1094, Avg Q-val: nan, replay: 28452, Mem Usage: 37.8%
2024-09-16 09:45:34,240 - INFO - Ep.: 29, Score: -19.0, e: 1.00, Steps: 978, Avg Q-val: nan, replay: 29430, Mem Usage: 38.1%
2024-09-16 09:45:34,917 - INFO - Ep.: 30, Score: -21.0, e: 1.00, Steps: 889, Avg Q-val: nan, replay: 30319, Mem Usage: 38.3%
2024-09-16 09:45:35,594 - INFO - Ep.: 31, Score: -21.0, e: 1.00, Steps: 912, Avg Q-val: nan, replay: 31231, Mem Usage: 38.5%
2024-09-16 09:45:36,302 - INFO - Ep.: 32, Score: -20.0, e: 1.00, Steps: 947, Avg Q-val: nan, replay: 32178, Mem Usage: 38.7%
2024-09-16 09:45:37,125 - INFO - Ep.: 33, Score: -19.0, e: 1.00, Steps: 1144, Avg Q-val: nan, replay: 33322, Mem Usage: 38.9%
2024-09-16 09:45:37,818 - INFO - Ep.: 34, Score: -21.0, e: 1.00, Steps: 903, Avg Q-val: nan, replay: 34225, Mem Usage: 39.2%
2024-09-16 09:45:38,621 - INFO - Ep.: 35, Score: -19.0, e: 1.00, Steps: 1059, Avg Q-val: nan, replay: 35284, Mem Usage: 39.4%
2024-09-16 09:45:39,386 - INFO - Ep.: 36, Score: -21.0, e: 1.00, Steps: 1051, Avg Q-val: nan, replay: 36335, Mem Usage: 39.6%
2024-09-16 09:45:40,061 - INFO - Ep.: 37, Score: -21.0, e: 1.00, Steps: 913, Avg Q-val: nan, replay: 37248, Mem Usage: 39.9%
2024-09-16 09:45:40,697 - INFO - Ep.: 38, Score: -20.0, e: 1.00, Steps: 838, Avg Q-val: nan, replay: 38086, Mem Usage: 40.1%
2024-09-16 09:45:41,334 - INFO - Ep.: 39, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 38910, Mem Usage: 40.3%
2024-09-16 09:45:42,099 - INFO - Ep.: 40, Score: -21.0, e: 1.00, Steps: 912, Avg Q-val: nan, replay: 39822, Mem Usage: 40.5%
2024-09-16 09:45:42,872 - INFO - Ep.: 41, Score: -20.0, e: 1.00, Steps: 1026, Avg Q-val: nan, replay: 40848, Mem Usage: 40.6%
2024-09-16 09:45:43,571 - INFO - Ep.: 42, Score: -21.0, e: 1.00, Steps: 884, Avg Q-val: nan, replay: 41732, Mem Usage: 40.8%
2024-09-16 09:45:44,217 - INFO - Ep.: 43, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 42556, Mem Usage: 40.9%
2024-09-16 09:45:44,984 - INFO - Ep.: 44, Score: -20.0, e: 1.00, Steps: 1002, Avg Q-val: nan, replay: 43558, Mem Usage: 41.1%
2024-09-16 09:45:45,849 - INFO - Ep.: 45, Score: -19.0, e: 1.00, Steps: 1098, Avg Q-val: nan, replay: 44656, Mem Usage: 41.3%
2024-09-16 09:45:46,676 - INFO - Ep.: 46, Score: -20.0, e: 1.00, Steps: 1025, Avg Q-val: nan, replay: 45681, Mem Usage: 41.5%
2024-09-16 09:45:47,394 - INFO - Ep.: 47, Score: -21.0, e: 1.00, Steps: 820, Avg Q-val: nan, replay: 46501, Mem Usage: 41.8%
2024-09-16 09:45:48,125 - INFO - Ep.: 48, Score: -19.0, e: 1.00, Steps: 952, Avg Q-val: nan, replay: 47453, Mem Usage: 41.9%
2024-09-16 09:45:48,947 - INFO - Ep.: 49, Score: -19.0, e: 1.00, Steps: 1087, Avg Q-val: nan, replay: 48540, Mem Usage: 42.2%
2024-09-16 09:45:49,684 - INFO - Ep.: 50, Score: -20.0, e: 1.00, Steps: 926, Avg Q-val: nan, replay: 49466, Mem Usage: 42.4%
2024-09-16 09:45:50,347 - INFO - Ep.: 51, Score: -21.0, e: 1.00, Steps: 853, Avg Q-val: nan, replay: 50319, Mem Usage: 42.7%
2024-09-16 09:45:51,167 - INFO - Ep.: 52, Score: -21.0, e: 1.00, Steps: 1096, Avg Q-val: nan, replay: 51415, Mem Usage: 42.8%
2024-09-16 09:45:51,846 - INFO - Ep.: 53, Score: -21.0, e: 1.00, Steps: 882, Avg Q-val: nan, replay: 52297, Mem Usage: 43.1%
2024-09-16 09:45:52,495 - INFO - Ep.: 54, Score: -21.0, e: 1.00, Steps: 826, Avg Q-val: nan, replay: 53123, Mem Usage: 43.2%
2024-09-16 09:45:53,112 - INFO - Ep.: 55, Score: -21.0, e: 1.00, Steps: 764, Avg Q-val: nan, replay: 53887, Mem Usage: 43.4%
