2024-11-01 18:46:23,027 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_MarioBros_results/models/dqn_model_ALE_MarioBros_final_20240831_094717.pth
2024-11-01 18:46:24,179 - INFO - Ep.: 0, Score: 3200.0, e: 0.05, Steps: 616, Avg Q-val: 742.10, replay: 616, Mem Usage: 11.7%
2024-11-01 18:46:25,319 - INFO - Ep.: 1, Score: 2400.0, e: 0.05, Steps: 915, Avg Q-val: 771.12, replay: 1531, Mem Usage: 11.7%
2024-11-01 18:46:26,235 - INFO - Ep.: 2, Score: 0.0, e: 0.05, Steps: 969, Avg Q-val: 624.12, replay: 2500, Mem Usage: 11.8%
2024-11-01 18:46:26,984 - INFO - Ep.: 3, Score: 8000.0, e: 0.05, Steps: 776, Avg Q-val: 943.82, replay: 3276, Mem Usage: 11.9%
2024-11-01 18:46:27,850 - INFO - Ep.: 4, Score: 4000.0, e: 0.05, Steps: 912, Avg Q-val: 678.04, replay: 4188, Mem Usage: 12.0%
2024-11-01 18:46:28,528 - INFO - Ep.: 5, Score: 3200.0, e: 0.05, Steps: 690, Avg Q-val: 763.24, replay: 4878, Mem Usage: 12.0%
2024-11-01 18:46:29,036 - INFO - Ep.: 6, Score: 4000.0, e: 0.05, Steps: 494, Avg Q-val: 826.28, replay: 5372, Mem Usage: 12.1%
2024-11-01 18:46:29,946 - INFO - Ep.: 7, Score: 3200.0, e: 0.05, Steps: 953, Avg Q-val: 804.61, replay: 6325, Mem Usage: 12.1%
2024-11-01 18:46:30,559 - INFO - Ep.: 8, Score: 3200.0, e: 0.05, Steps: 612, Avg Q-val: 959.05, replay: 6937, Mem Usage: 12.2%
2024-11-01 18:46:30,923 - INFO - Ep.: 9, Score: 2400.0, e: 0.05, Steps: 327, Avg Q-val: 973.34, replay: 7264, Mem Usage: 12.2%
2024-11-01 18:46:31,348 - INFO - Ep.: 10, Score: 3200.0, e: 0.05, Steps: 398, Avg Q-val: 997.68, replay: 7662, Mem Usage: 12.3%
2024-11-01 18:46:32,029 - INFO - Ep.: 11, Score: 3200.0, e: 0.05, Steps: 690, Avg Q-val: 831.85, replay: 8352, Mem Usage: 12.3%
2024-11-01 18:46:32,702 - INFO - Ep.: 12, Score: 4800.0, e: 0.05, Steps: 685, Avg Q-val: 826.75, replay: 9037, Mem Usage: 12.4%
2024-11-01 18:46:33,140 - INFO - Ep.: 13, Score: 3200.0, e: 0.05, Steps: 392, Avg Q-val: 1076.51, replay: 9429, Mem Usage: 12.4%
2024-11-01 18:46:34,108 - INFO - Ep.: 14, Score: 3200.0, e: 0.05, Steps: 1025, Avg Q-val: 651.36, replay: 10454, Mem Usage: 12.6%
2024-11-01 18:46:34,969 - INFO - Ep.: 15, Score: 3200.0, e: 0.05, Steps: 901, Avg Q-val: 674.06, replay: 11355, Mem Usage: 12.7%
2024-11-01 18:46:35,730 - INFO - Ep.: 16, Score: 4000.0, e: 0.05, Steps: 792, Avg Q-val: 683.70, replay: 12147, Mem Usage: 12.9%
2024-11-01 18:46:36,026 - INFO - Ep.: 17, Score: 1600.0, e: 0.05, Steps: 250, Avg Q-val: 1062.19, replay: 12397, Mem Usage: 12.9%
2024-11-01 18:46:36,508 - INFO - Ep.: 18, Score: 3200.0, e: 0.05, Steps: 460, Avg Q-val: 935.39, replay: 12857, Mem Usage: 13.0%
2024-11-01 18:46:37,337 - INFO - Ep.: 19, Score: 8000.0, e: 0.05, Steps: 869, Avg Q-val: 840.81, replay: 13726, Mem Usage: 13.2%
