2024-08-21 21:14:43,942 - INFO - Ep.: 0, Score: 110.0, e: 1.00, Steps: 703, Avg Q-val: nan, replay: 703, Mem Usage: 28.4%
2024-08-21 21:14:44,625 - INFO - Ep.: 1, Score: 110.0, e: 1.00, Steps: 681, Avg Q-val: nan, replay: 1384, Mem Usage: 28.5%
2024-08-21 21:14:45,522 - INFO - Ep.: 2, Score: 615.0, e: 1.00, Steps: 1493, Avg Q-val: nan, replay: 2877, Mem Usage: 28.6%
2024-08-21 21:14:46,193 - INFO - Ep.: 3, Score: 290.0, e: 1.00, Steps: 1101, Avg Q-val: nan, replay: 3978, Mem Usage: 28.7%
2024-08-21 21:14:46,640 - INFO - Ep.: 4, Score: 110.0, e: 1.00, Steps: 719, Avg Q-val: nan, replay: 4697, Mem Usage: 28.8%
2024-08-21 21:14:47,139 - INFO - Ep.: 5, Score: 120.0, e: 1.00, Steps: 822, Avg Q-val: nan, replay: 5519, Mem Usage: 28.8%
2024-08-21 21:14:47,435 - INFO - Ep.: 6, Score: 80.0, e: 1.00, Steps: 466, Avg Q-val: nan, replay: 5985, Mem Usage: 28.9%
2024-08-21 21:14:47,863 - INFO - Ep.: 7, Score: 110.0, e: 1.00, Steps: 677, Avg Q-val: nan, replay: 6662, Mem Usage: 28.9%
2024-08-21 21:14:48,329 - INFO - Ep.: 8, Score: 190.0, e: 1.00, Steps: 759, Avg Q-val: nan, replay: 7421, Mem Usage: 29.0%
2024-08-21 21:14:48,867 - INFO - Ep.: 9, Score: 235.0, e: 1.00, Steps: 887, Avg Q-val: nan, replay: 8308, Mem Usage: 29.1%
2024-08-21 21:14:49,280 - INFO - Ep.: 10, Score: 210.0, e: 1.00, Steps: 679, Avg Q-val: nan, replay: 8987, Mem Usage: 29.1%
2024-08-21 21:14:49,670 - INFO - Ep.: 11, Score: 110.0, e: 1.00, Steps: 631, Avg Q-val: nan, replay: 9618, Mem Usage: 29.2%
2024-08-21 21:14:50,363 - INFO - Ep.: 12, Score: 565.0, e: 1.00, Steps: 1159, Avg Q-val: nan, replay: 10777, Mem Usage: 29.3%
2024-08-21 21:14:50,618 - INFO - Ep.: 13, Score: 100.0, e: 1.00, Steps: 385, Avg Q-val: nan, replay: 11162, Mem Usage: 29.3%
2024-08-21 21:14:51,295 - INFO - Ep.: 14, Score: 210.0, e: 1.00, Steps: 1109, Avg Q-val: nan, replay: 12271, Mem Usage: 29.4%
2024-08-21 21:14:51,766 - INFO - Ep.: 15, Score: 105.0, e: 1.00, Steps: 762, Avg Q-val: nan, replay: 13033, Mem Usage: 29.5%
2024-08-21 21:14:52,104 - INFO - Ep.: 16, Score: 180.0, e: 1.00, Steps: 552, Avg Q-val: nan, replay: 13585, Mem Usage: 29.5%
2024-08-21 21:14:52,802 - INFO - Ep.: 17, Score: 430.0, e: 1.00, Steps: 1147, Avg Q-val: nan, replay: 14732, Mem Usage: 29.6%
2024-08-21 21:14:53,177 - INFO - Ep.: 18, Score: 130.0, e: 1.00, Steps: 609, Avg Q-val: nan, replay: 15341, Mem Usage: 29.7%
