2024-09-21 11:13:23,720 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Alien_results/models/dqn_model_ALE_Alien_final_20240828_123131.pth
2024-09-21 11:13:24,340 - INFO - Ep.: 0, Score: 75.0, e: 1.00, Steps: 307, Avg Q-val: nan, replay: 307, Mem Usage: 5.3%
2024-09-21 11:13:24,798 - INFO - Ep.: 1, Score: 150.0, e: 1.00, Steps: 314, Avg Q-val: nan, replay: 621, Mem Usage: 5.4%
2024-09-21 11:13:25,062 - INFO - Ep.: 2, Score: 75.0, e: 1.00, Steps: 325, Avg Q-val: nan, replay: 946, Mem Usage: 5.5%
2024-09-21 11:13:25,335 - INFO - Ep.: 3, Score: 125.0, e: 1.00, Steps: 342, Avg Q-val: nan, replay: 1288, Mem Usage: 5.5%
2024-09-21 11:13:25,589 - INFO - Ep.: 4, Score: 75.0, e: 1.00, Steps: 310, Avg Q-val: nan, replay: 1598, Mem Usage: 5.6%
2024-09-21 11:13:25,988 - INFO - Ep.: 5, Score: 625.0, e: 1.00, Steps: 570, Avg Q-val: nan, replay: 2168, Mem Usage: 5.7%
2024-09-21 11:13:26,256 - INFO - Ep.: 6, Score: 200.0, e: 1.00, Steps: 335, Avg Q-val: nan, replay: 2503, Mem Usage: 5.7%
2024-09-21 11:13:26,554 - INFO - Ep.: 7, Score: 225.0, e: 1.00, Steps: 388, Avg Q-val: nan, replay: 2891, Mem Usage: 5.8%
2024-09-21 11:13:26,798 - INFO - Ep.: 8, Score: 25.0, e: 1.00, Steps: 290, Avg Q-val: nan, replay: 3181, Mem Usage: 5.8%
2024-09-21 11:13:27,083 - INFO - Ep.: 9, Score: 150.0, e: 1.00, Steps: 364, Avg Q-val: nan, replay: 3545, Mem Usage: 5.9%
2024-09-21 11:13:27,380 - INFO - Ep.: 10, Score: 175.0, e: 1.00, Steps: 384, Avg Q-val: nan, replay: 3929, Mem Usage: 6.0%
2024-09-21 11:13:27,737 - INFO - Ep.: 11, Score: 675.0, e: 1.00, Steps: 496, Avg Q-val: nan, replay: 4425, Mem Usage: 6.0%
