2024-09-28 23:42:11,797 - INFO - Ep.: 0, Score: 1.0, e: 1.00, Steps: 161, Avg Q-val: nan, replay: 161, Mem Usage: 13.1%
2024-09-28 23:42:12,174 - INFO - Ep.: 1, Score: 1.0, e: 1.00, Steps: 156, Avg Q-val: nan, replay: 317, Mem Usage: 13.2%
2024-09-28 23:42:12,337 - INFO - Ep.: 2, Score: 0.0, e: 1.00, Steps: 129, Avg Q-val: nan, replay: 446, Mem Usage: 13.2%
2024-09-28 23:42:12,508 - INFO - Ep.: 3, Score: 0.0, e: 1.00, Steps: 143, Avg Q-val: nan, replay: 589, Mem Usage: 13.2%
2024-09-28 23:42:12,666 - INFO - Ep.: 4, Score: 0.0, e: 1.00, Steps: 122, Avg Q-val: nan, replay: 711, Mem Usage: 13.3%
2024-09-28 23:42:12,849 - INFO - Ep.: 5, Score: 1.0, e: 1.00, Steps: 163, Avg Q-val: nan, replay: 874, Mem Usage: 13.3%
2024-09-28 23:42:13,029 - INFO - Ep.: 6, Score: 1.0, e: 1.00, Steps: 157, Avg Q-val: nan, replay: 1031, Mem Usage: 13.3%
2024-09-28 23:42:13,214 - INFO - Ep.: 7, Score: 1.0, e: 1.00, Steps: 166, Avg Q-val: nan, replay: 1197, Mem Usage: 13.4%
2024-09-28 23:42:13,385 - INFO - Ep.: 8, Score: 0.0, e: 1.00, Steps: 143, Avg Q-val: nan, replay: 1340, Mem Usage: 13.4%
2024-09-28 23:42:13,552 - INFO - Ep.: 9, Score: 0.0, e: 1.00, Steps: 137, Avg Q-val: nan, replay: 1477, Mem Usage: 13.4%
2024-09-28 23:42:13,733 - INFO - Ep.: 10, Score: 1.0, e: 1.00, Steps: 159, Avg Q-val: nan, replay: 1636, Mem Usage: 13.4%
2024-09-28 23:42:13,913 - INFO - Ep.: 11, Score: 1.0, e: 1.00, Steps: 158, Avg Q-val: nan, replay: 1794, Mem Usage: 13.5%
2024-09-28 23:42:14,088 - INFO - Ep.: 12, Score: 0.0, e: 1.00, Steps: 149, Avg Q-val: nan, replay: 1943, Mem Usage: 13.5%
