2024-08-14 13:31:01,891 - INFO - Ep.: 0, Score: 2.0, e: 1.00, Steps: 210, Avg Q-val: nan, replay: 210, Mem Usage: 45.6%
2024-08-14 13:31:02,230 - INFO - Ep.: 1, Score: 0.0, e: 1.00, Steps: 128, Avg Q-val: nan, replay: 338, Mem Usage: 45.6%
2024-08-14 13:31:02,344 - INFO - Ep.: 2, Score: 1.0, e: 1.00, Steps: 180, Avg Q-val: nan, replay: 518, Mem Usage: 45.6%
2024-08-14 13:31:02,474 - INFO - Ep.: 3, Score: 2.0, e: 1.00, Steps: 209, Avg Q-val: nan, replay: 727, Mem Usage: 45.6%
2024-08-14 13:31:02,606 - INFO - Ep.: 4, Score: 2.0, e: 1.00, Steps: 210, Avg Q-val: nan, replay: 937, Mem Usage: 45.7%
2024-08-14 13:31:02,749 - INFO - Ep.: 5, Score: 2.0, e: 1.00, Steps: 228, Avg Q-val: nan, replay: 1165, Mem Usage: 45.7%
2024-08-14 13:31:02,836 - INFO - Ep.: 6, Score: 0.0, e: 1.00, Steps: 137, Avg Q-val: nan, replay: 1302, Mem Usage: 45.7%
2024-08-14 13:31:02,979 - INFO - Ep.: 7, Score: 2.0, e: 1.00, Steps: 230, Avg Q-val: nan, replay: 1532, Mem Usage: 45.7%
2024-08-14 13:31:03,105 - INFO - Ep.: 8, Score: 2.0, e: 1.00, Steps: 203, Avg Q-val: nan, replay: 1735, Mem Usage: 45.7%
2024-08-14 13:31:03,206 - INFO - Ep.: 9, Score: 1.0, e: 1.00, Steps: 159, Avg Q-val: nan, replay: 1894, Mem Usage: 45.7%
2024-08-14 13:31:03,410 - INFO - Ep.: 10, Score: 5.0, e: 1.00, Steps: 332, Avg Q-val: nan, replay: 2226, Mem Usage: 45.8%
2024-08-14 13:31:03,496 - INFO - Ep.: 11, Score: 0.0, e: 1.00, Steps: 135, Avg Q-val: nan, replay: 2361, Mem Usage: 45.8%
2024-08-14 13:31:03,576 - INFO - Ep.: 12, Score: 0.0, e: 1.00, Steps: 125, Avg Q-val: nan, replay: 2486, Mem Usage: 45.8%
2024-08-14 13:31:03,661 - INFO - Ep.: 13, Score: 0.0, e: 1.00, Steps: 134, Avg Q-val: nan, replay: 2620, Mem Usage: 45.8%
