2024-09-25 09:21:15,126 - INFO - Modelo preentrenado cargado desde /home/riwamoto/riwamoto_data/ALE_Alien_results/models/dqn_model_ALE_Alien_final_20240828_123131.pth
2024-09-25 09:21:15,876 - INFO - Ep.: 1, Score: 360.0, e: 0.05, Steps: 743, Avg Q-val: 0.03, replay: 743, Mem Usage: 4.2%
2024-09-25 09:21:16,484 - INFO - Ep.: 2, Score: 340.0, e: 0.05, Steps: 684, Avg Q-val: 0.03, replay: 1427, Mem Usage: 4.4%
2024-09-25 09:21:17,057 - INFO - Ep.: 3, Score: 280.0, e: 0.05, Steps: 642, Avg Q-val: 0.03, replay: 2069, Mem Usage: 4.7%
2024-09-25 09:21:17,598 - INFO - Ep.: 4, Score: 270.0, e: 0.05, Steps: 595, Avg Q-val: 0.03, replay: 2664, Mem Usage: 4.9%
2024-09-25 09:21:18,216 - INFO - Ep.: 5, Score: 320.0, e: 0.05, Steps: 693, Avg Q-val: 0.03, replay: 3357, Mem Usage: 5.2%
2024-09-25 09:21:18,962 - INFO - Ep.: 6, Score: 380.0, e: 0.05, Steps: 866, Avg Q-val: 0.03, replay: 4223, Mem Usage: 5.5%
2024-09-25 09:21:19,553 - INFO - Ep.: 7, Score: 380.0, e: 0.05, Steps: 670, Avg Q-val: 0.03, replay: 4893, Mem Usage: 5.7%
2024-09-25 09:21:20,085 - INFO - Ep.: 8, Score: 310.0, e: 0.05, Steps: 592, Avg Q-val: 0.03, replay: 5485, Mem Usage: 5.9%
2024-09-25 09:21:20,838 - INFO - Ep.: 9, Score: 310.0, e: 0.05, Steps: 881, Avg Q-val: 0.03, replay: 6366, Mem Usage: 6.2%
2024-09-25 09:21:21,369 - INFO - Ep.: 10, Score: 330.0, e: 0.05, Steps: 593, Avg Q-val: 0.03, replay: 6959, Mem Usage: 6.4%
2024-09-25 09:21:21,869 - INFO - Ep.: 11, Score: 170.0, e: 0.05, Steps: 547, Avg Q-val: 0.03, replay: 7506, Mem Usage: 6.6%
2024-09-25 09:21:22,478 - INFO - Ep.: 12, Score: 240.0, e: 0.05, Steps: 694, Avg Q-val: 0.03, replay: 8200, Mem Usage: 6.8%
2024-09-25 09:21:23,160 - INFO - Ep.: 13, Score: 380.0, e: 0.05, Steps: 783, Avg Q-val: 0.03, replay: 8983, Mem Usage: 7.1%
2024-09-25 09:21:23,718 - INFO - Ep.: 14, Score: 320.0, e: 0.05, Steps: 634, Avg Q-val: 0.03, replay: 9617, Mem Usage: 7.3%
2024-09-25 09:21:24,240 - INFO - Ep.: 15, Score: 270.0, e: 0.05, Steps: 570, Avg Q-val: 0.03, replay: 10187, Mem Usage: 7.5%
2024-09-25 09:21:24,745 - INFO - Ep.: 16, Score: 310.0, e: 0.05, Steps: 564, Avg Q-val: 0.03, replay: 10751, Mem Usage: 7.7%
2024-09-25 09:21:25,258 - INFO - Ep.: 17, Score: 250.0, e: 0.05, Steps: 573, Avg Q-val: 0.03, replay: 11324, Mem Usage: 7.9%
2024-09-25 09:21:25,825 - INFO - Ep.: 18, Score: 320.0, e: 0.05, Steps: 647, Avg Q-val: 0.03, replay: 11971, Mem Usage: 8.1%
2024-09-25 09:21:26,298 - INFO - Ep.: 19, Score: 190.0, e: 0.05, Steps: 521, Avg Q-val: 0.03, replay: 12492, Mem Usage: 8.3%
2024-09-25 09:21:26,851 - INFO - Ep.: 20, Score: 330.0, e: 0.05, Steps: 621, Avg Q-val: 0.03, replay: 13113, Mem Usage: 8.5%
2024-09-25 09:21:27,388 - INFO - Ep.: 21, Score: 200.0, e: 0.05, Steps: 602, Avg Q-val: 0.03, replay: 13715, Mem Usage: 8.7%
2024-09-25 09:21:28,041 - INFO - Ep.: 22, Score: 250.0, e: 0.05, Steps: 757, Avg Q-val: 0.03, replay: 14472, Mem Usage: 8.9%
2024-09-25 09:21:28,582 - INFO - Ep.: 23, Score: 290.0, e: 0.05, Steps: 612, Avg Q-val: 0.03, replay: 15084, Mem Usage: 9.1%
2024-09-25 09:21:29,258 - INFO - Ep.: 24, Score: 380.0, e: 0.05, Steps: 787, Avg Q-val: 0.03, replay: 15871, Mem Usage: 9.4%
2024-09-25 09:21:29,792 - INFO - Ep.: 25, Score: 400.0, e: 0.05, Steps: 599, Avg Q-val: 0.03, replay: 16470, Mem Usage: 9.6%
2024-09-25 09:21:30,529 - INFO - Ep.: 26, Score: 510.0, e: 0.05, Steps: 871, Avg Q-val: 0.03, replay: 17341, Mem Usage: 9.9%
2024-09-25 09:21:31,236 - INFO - Ep.: 27, Score: 810.0, e: 0.05, Steps: 828, Avg Q-val: 0.03, replay: 18169, Mem Usage: 10.2%
2024-09-25 09:21:31,862 - INFO - Ep.: 28, Score: 280.0, e: 0.05, Steps: 726, Avg Q-val: 0.03, replay: 18895, Mem Usage: 10.4%
