2024-08-16 17:49:12,129 - INFO - Ep.: 0, Score: -5.0, e: 1.00, Steps: 3323, Avg Q-val: nan, replay: 3323, Mem Usage: 46.4%
2024-08-16 17:49:15,253 - INFO - Ep.: 1, Score: -10.0, e: 1.00, Steps: 3496, Avg Q-val: nan, replay: 6819, Mem Usage: 46.7%
2024-08-16 17:49:17,937 - INFO - Ep.: 2, Score: -11.0, e: 1.00, Steps: 3413, Avg Q-val: nan, replay: 10232, Mem Usage: 46.9%
2024-08-16 17:49:20,754 - INFO - Ep.: 3, Score: -12.0, e: 1.00, Steps: 3560, Avg Q-val: nan, replay: 13792, Mem Usage: 47.2%
2024-08-16 17:49:23,562 - INFO - Ep.: 4, Score: -21.0, e: 1.00, Steps: 3574, Avg Q-val: nan, replay: 17366, Mem Usage: 47.5%
2024-08-16 17:49:26,204 - INFO - Ep.: 5, Score: -7.0, e: 1.00, Steps: 3302, Avg Q-val: nan, replay: 20668, Mem Usage: 47.8%
2024-08-16 17:49:28,781 - INFO - Ep.: 6, Score: -10.0, e: 1.00, Steps: 3196, Avg Q-val: nan, replay: 23864, Mem Usage: 48.1%
2024-08-16 17:49:31,373 - INFO - Ep.: 7, Score: -11.0, e: 1.00, Steps: 3289, Avg Q-val: nan, replay: 27153, Mem Usage: 48.4%
2024-08-16 17:49:33,950 - INFO - Ep.: 8, Score: -8.0, e: 1.00, Steps: 3280, Avg Q-val: nan, replay: 30433, Mem Usage: 48.6%
2024-08-16 17:49:36,446 - INFO - Ep.: 9, Score: -7.0, e: 1.00, Steps: 3220, Avg Q-val: nan, replay: 33653, Mem Usage: 48.9%
2024-08-16 17:49:39,080 - INFO - Ep.: 10, Score: -7.0, e: 1.00, Steps: 3389, Avg Q-val: nan, replay: 37042, Mem Usage: 49.2%
2024-08-16 17:49:41,679 - INFO - Ep.: 11, Score: -10.0, e: 1.00, Steps: 3262, Avg Q-val: nan, replay: 40304, Mem Usage: 49.5%
2024-08-16 17:49:44,363 - INFO - Ep.: 12, Score: -7.0, e: 1.00, Steps: 3391, Avg Q-val: nan, replay: 43695, Mem Usage: 49.8%
2024-08-16 17:49:47,019 - INFO - Ep.: 13, Score: -14.0, e: 1.00, Steps: 3385, Avg Q-val: nan, replay: 47080, Mem Usage: 50.0%
2024-08-16 17:49:49,618 - INFO - Ep.: 14, Score: -7.0, e: 1.00, Steps: 3315, Avg Q-val: nan, replay: 50395, Mem Usage: 50.3%
2024-08-16 17:49:52,221 - INFO - Ep.: 15, Score: -4.0, e: 1.00, Steps: 3290, Avg Q-val: nan, replay: 53685, Mem Usage: 50.6%
2024-08-16 17:49:54,730 - INFO - Ep.: 16, Score: -8.0, e: 1.00, Steps: 3200, Avg Q-val: nan, replay: 56885, Mem Usage: 50.9%
2024-08-16 17:49:57,402 - INFO - Ep.: 17, Score: -8.0, e: 1.00, Steps: 3437, Avg Q-val: nan, replay: 60322, Mem Usage: 51.2%
2024-08-16 17:49:59,902 - INFO - Ep.: 18, Score: -6.0, e: 1.00, Steps: 3105, Avg Q-val: nan, replay: 63427, Mem Usage: 51.4%
2024-08-16 17:50:02,535 - INFO - Ep.: 19, Score: -8.0, e: 1.00, Steps: 3370, Avg Q-val: nan, replay: 66797, Mem Usage: 51.7%
2024-08-16 17:50:05,166 - INFO - Ep.: 20, Score: -14.0, e: 1.00, Steps: 3366, Avg Q-val: nan, replay: 70163, Mem Usage: 52.0%
2024-08-16 17:50:07,870 - INFO - Ep.: 21, Score: -8.0, e: 1.00, Steps: 3431, Avg Q-val: nan, replay: 73594, Mem Usage: 52.3%
2024-08-16 17:50:10,708 - INFO - Ep.: 22, Score: -15.0, e: 1.00, Steps: 3638, Avg Q-val: nan, replay: 77232, Mem Usage: 52.6%
