2024-09-19 11:32:48,054 - INFO - Modelo preentrenado cargado desde /home/riwamoto/riwamoto_data/ALE_MarioBros_results/models/dqn_model_ALE_MarioBros_final_20240831_094717.pth
2024-09-19 11:32:49,035 - INFO - Ep.: 1, Score: 0.0, e: 0.05, Steps: 1182, Avg Q-val: 0.03, replay: 1182, Mem Usage: 3.8%
2024-09-19 11:32:49,710 - INFO - Ep.: 2, Score: 0.0, e: 0.05, Steps: 962, Avg Q-val: 0.03, replay: 2144, Mem Usage: 4.2%
2024-09-19 11:32:50,979 - INFO - Ep.: 3, Score: 3200.0, e: 0.05, Steps: 1895, Avg Q-val: 0.03, replay: 4039, Mem Usage: 4.9%
2024-09-19 11:32:51,804 - INFO - Ep.: 4, Score: 0.0, e: 0.05, Steps: 1192, Avg Q-val: 0.03, replay: 5231, Mem Usage: 5.3%
2024-09-19 11:32:52,492 - INFO - Ep.: 5, Score: 0.0, e: 0.05, Steps: 980, Avg Q-val: 0.03, replay: 6211, Mem Usage: 5.7%
2024-09-19 11:32:53,275 - INFO - Ep.: 6, Score: 0.0, e: 0.05, Steps: 1138, Avg Q-val: 0.03, replay: 7349, Mem Usage: 6.1%
2024-09-19 11:32:53,920 - INFO - Ep.: 7, Score: 0.0, e: 0.05, Steps: 917, Avg Q-val: 0.03, replay: 8266, Mem Usage: 6.4%
2024-09-19 11:32:54,568 - INFO - Ep.: 8, Score: 0.0, e: 0.05, Steps: 922, Avg Q-val: 0.03, replay: 9188, Mem Usage: 6.7%
2024-09-19 11:32:55,524 - INFO - Ep.: 9, Score: 0.0, e: 0.05, Steps: 1414, Avg Q-val: 0.03, replay: 10602, Mem Usage: 7.2%
2024-09-19 11:32:56,258 - INFO - Ep.: 10, Score: 0.0, e: 0.05, Steps: 1062, Avg Q-val: 0.03, replay: 11664, Mem Usage: 7.5%
2024-09-19 11:32:56,569 - INFO - Ep.: 11, Score: 0.0, e: 0.05, Steps: 401, Avg Q-val: 0.03, replay: 12065, Mem Usage: 7.7%
2024-09-19 11:32:57,248 - INFO - Ep.: 12, Score: 0.0, e: 0.05, Steps: 987, Avg Q-val: 0.03, replay: 13052, Mem Usage: 8.0%
2024-09-19 11:32:58,200 - INFO - Ep.: 13, Score: 0.0, e: 0.05, Steps: 1421, Avg Q-val: 0.03, replay: 14473, Mem Usage: 8.5%
2024-09-19 11:32:59,139 - INFO - Ep.: 14, Score: 0.0, e: 0.05, Steps: 1387, Avg Q-val: 0.03, replay: 15860, Mem Usage: 8.9%
2024-09-19 11:32:59,542 - INFO - Ep.: 15, Score: 0.0, e: 0.05, Steps: 540, Avg Q-val: 0.03, replay: 16400, Mem Usage: 9.1%
2024-09-19 11:33:00,183 - INFO - Ep.: 16, Score: 0.0, e: 0.05, Steps: 920, Avg Q-val: 0.03, replay: 17320, Mem Usage: 9.4%
2024-09-19 11:33:00,481 - INFO - Ep.: 17, Score: 0.0, e: 0.05, Steps: 379, Avg Q-val: 0.03, replay: 17699, Mem Usage: 9.5%
2024-09-19 11:33:01,174 - INFO - Ep.: 18, Score: 0.0, e: 0.05, Steps: 1006, Avg Q-val: 0.03, replay: 18705, Mem Usage: 9.9%
2024-09-19 11:33:01,486 - INFO - Ep.: 19, Score: 0.0, e: 0.05, Steps: 403, Avg Q-val: 0.03, replay: 19108, Mem Usage: 10.0%
2024-09-19 11:33:01,978 - INFO - Ep.: 20, Score: 0.0, e: 0.05, Steps: 689, Avg Q-val: 0.03, replay: 19797, Mem Usage: 10.3%
2024-09-19 11:33:02,797 - INFO - Ep.: 21, Score: 3200.0, e: 0.05, Steps: 1204, Avg Q-val: 0.03, replay: 21001, Mem Usage: 10.7%
2024-09-19 11:33:03,380 - INFO - Ep.: 22, Score: 0.0, e: 0.05, Steps: 834, Avg Q-val: 0.03, replay: 21835, Mem Usage: 10.9%
2024-09-19 11:33:03,831 - INFO - Ep.: 23, Score: 0.0, e: 0.05, Steps: 618, Avg Q-val: 0.03, replay: 22453, Mem Usage: 11.1%
2024-09-19 11:33:04,301 - INFO - Ep.: 24, Score: 0.0, e: 0.05, Steps: 653, Avg Q-val: 0.03, replay: 23106, Mem Usage: 11.4%
2024-09-19 11:33:04,762 - INFO - Ep.: 25, Score: 0.0, e: 0.05, Steps: 635, Avg Q-val: 0.03, replay: 23741, Mem Usage: 11.6%
2024-09-19 11:33:05,546 - INFO - Ep.: 26, Score: 0.0, e: 0.05, Steps: 1138, Avg Q-val: 0.03, replay: 24879, Mem Usage: 12.0%
2024-09-19 11:33:05,963 - INFO - Ep.: 27, Score: 1600.0, e: 0.05, Steps: 570, Avg Q-val: 0.03, replay: 25449, Mem Usage: 12.2%
2024-09-19 11:33:06,615 - INFO - Ep.: 28, Score: 0.0, e: 0.05, Steps: 942, Avg Q-val: 0.03, replay: 26391, Mem Usage: 12.5%
2024-09-19 11:33:07,133 - INFO - Ep.: 29, Score: 4000.0, e: 0.05, Steps: 732, Avg Q-val: 0.03, replay: 27123, Mem Usage: 12.7%
2024-09-19 11:33:07,443 - INFO - Ep.: 30, Score: 0.0, e: 0.05, Steps: 400, Avg Q-val: 0.03, replay: 27523, Mem Usage: 12.9%
2024-09-19 11:33:07,835 - INFO - Ep.: 31, Score: 0.0, e: 0.05, Steps: 525, Avg Q-val: 0.03, replay: 28048, Mem Usage: 13.1%
2024-09-19 11:33:08,682 - INFO - Ep.: 32, Score: 800.0, e: 0.05, Steps: 1247, Avg Q-val: 0.03, replay: 29295, Mem Usage: 13.5%
2024-09-19 11:33:08,975 - INFO - Ep.: 33, Score: 0.0, e: 0.05, Steps: 366, Avg Q-val: 0.03, replay: 29661, Mem Usage: 13.7%
