2024-09-25 09:06:32,854 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Breakout_results/models/dqn_model_ALE_Breakout_final_20240830_095618.pth
2024-09-25 09:06:33,530 - INFO - Ep.: 0, Score: 10.0, e: 1.00, Steps: 397, Avg Q-val: nan, replay: 397, Mem Usage: 17.0%
2024-09-25 09:06:34,030 - INFO - Ep.: 1, Score: 11.0, e: 1.00, Steps: 369, Avg Q-val: nan, replay: 766, Mem Usage: 17.1%
2024-09-25 09:06:34,297 - INFO - Ep.: 2, Score: 9.0, e: 1.00, Steps: 329, Avg Q-val: nan, replay: 1095, Mem Usage: 17.3%
2024-09-25 09:06:34,550 - INFO - Ep.: 3, Score: 10.0, e: 1.00, Steps: 302, Avg Q-val: nan, replay: 1397, Mem Usage: 17.4%
2024-09-25 09:06:34,774 - INFO - Ep.: 4, Score: 8.0, e: 1.00, Steps: 254, Avg Q-val: nan, replay: 1651, Mem Usage: 17.4%
2024-09-25 09:06:35,062 - INFO - Ep.: 5, Score: 10.0, e: 1.00, Steps: 366, Avg Q-val: nan, replay: 2017, Mem Usage: 17.6%
2024-09-25 09:06:35,312 - INFO - Ep.: 6, Score: 11.0, e: 1.00, Steps: 301, Avg Q-val: nan, replay: 2318, Mem Usage: 17.7%
2024-09-25 09:06:35,546 - INFO - Ep.: 7, Score: 10.0, e: 1.00, Steps: 268, Avg Q-val: nan, replay: 2586, Mem Usage: 17.7%
2024-09-25 09:06:35,814 - INFO - Ep.: 8, Score: 13.0, e: 1.00, Steps: 334, Avg Q-val: nan, replay: 2920, Mem Usage: 17.9%
2024-09-25 09:06:36,071 - INFO - Ep.: 9, Score: 9.0, e: 1.00, Steps: 312, Avg Q-val: nan, replay: 3232, Mem Usage: 18.0%
2024-09-25 09:06:36,366 - INFO - Ep.: 10, Score: 18.0, e: 1.00, Steps: 381, Avg Q-val: nan, replay: 3613, Mem Usage: 18.1%
2024-09-25 09:06:36,594 - INFO - Ep.: 11, Score: 9.0, e: 1.00, Steps: 260, Avg Q-val: nan, replay: 3873, Mem Usage: 18.2%
2024-09-25 09:06:36,849 - INFO - Ep.: 12, Score: 10.0, e: 1.00, Steps: 308, Avg Q-val: nan, replay: 4181, Mem Usage: 18.3%
2024-09-25 09:06:37,054 - INFO - Ep.: 13, Score: 7.0, e: 1.00, Steps: 220, Avg Q-val: nan, replay: 4401, Mem Usage: 18.4%
2024-09-25 09:06:37,338 - INFO - Ep.: 14, Score: 12.0, e: 1.00, Steps: 361, Avg Q-val: nan, replay: 4762, Mem Usage: 18.5%
2024-09-25 09:06:37,582 - INFO - Ep.: 15, Score: 12.0, e: 1.00, Steps: 289, Avg Q-val: nan, replay: 5051, Mem Usage: 18.6%
2024-09-25 09:06:37,788 - INFO - Ep.: 16, Score: 5.0, e: 1.00, Steps: 220, Avg Q-val: nan, replay: 5271, Mem Usage: 18.6%
2024-09-25 09:06:38,041 - INFO - Ep.: 17, Score: 9.0, e: 1.00, Steps: 305, Avg Q-val: nan, replay: 5576, Mem Usage: 18.8%
2024-09-25 09:06:38,295 - INFO - Ep.: 18, Score: 9.0, e: 1.00, Steps: 309, Avg Q-val: nan, replay: 5885, Mem Usage: 18.9%
2024-09-25 09:06:38,501 - INFO - Ep.: 19, Score: 10.0, e: 1.00, Steps: 220, Avg Q-val: nan, replay: 6105, Mem Usage: 18.9%
2024-09-25 09:06:38,718 - INFO - Ep.: 20, Score: 8.0, e: 1.00, Steps: 240, Avg Q-val: nan, replay: 6345, Mem Usage: 19.0%
2024-09-25 09:06:38,972 - INFO - Ep.: 21, Score: 7.0, e: 1.00, Steps: 309, Avg Q-val: nan, replay: 6654, Mem Usage: 19.1%
2024-09-25 09:06:39,186 - INFO - Ep.: 22, Score: 5.0, e: 1.00, Steps: 235, Avg Q-val: nan, replay: 6889, Mem Usage: 19.2%
2024-09-25 09:06:39,434 - INFO - Ep.: 23, Score: 8.0, e: 1.00, Steps: 297, Avg Q-val: nan, replay: 7186, Mem Usage: 19.3%
2024-09-25 09:06:39,641 - INFO - Ep.: 24, Score: 6.0, e: 1.00, Steps: 222, Avg Q-val: nan, replay: 7408, Mem Usage: 19.4%
2024-09-25 09:06:39,857 - INFO - Ep.: 25, Score: 5.0, e: 1.00, Steps: 240, Avg Q-val: nan, replay: 7648, Mem Usage: 19.5%
2024-09-25 09:06:40,062 - INFO - Ep.: 26, Score: 8.0, e: 1.00, Steps: 219, Avg Q-val: nan, replay: 7867, Mem Usage: 19.5%
2024-09-25 09:06:40,272 - INFO - Ep.: 27, Score: 7.0, e: 1.00, Steps: 228, Avg Q-val: nan, replay: 8095, Mem Usage: 19.6%
2024-09-25 09:06:40,500 - INFO - Ep.: 28, Score: 8.0, e: 1.00, Steps: 261, Avg Q-val: nan, replay: 8356, Mem Usage: 19.7%
2024-09-25 09:06:40,814 - INFO - Ep.: 29, Score: 11.0, e: 1.00, Steps: 417, Avg Q-val: nan, replay: 8773, Mem Usage: 19.8%
2024-09-25 09:06:41,062 - INFO - Ep.: 30, Score: 7.0, e: 1.00, Steps: 297, Avg Q-val: nan, replay: 9070, Mem Usage: 20.0%
2024-09-25 09:06:41,321 - INFO - Ep.: 31, Score: 9.0, e: 1.00, Steps: 316, Avg Q-val: nan, replay: 9386, Mem Usage: 20.0%
2024-09-25 09:06:41,532 - INFO - Ep.: 32, Score: 9.0, e: 1.00, Steps: 230, Avg Q-val: nan, replay: 9616, Mem Usage: 20.1%
2024-09-25 09:06:41,757 - INFO - Ep.: 33, Score: 9.0, e: 1.00, Steps: 256, Avg Q-val: nan, replay: 9872, Mem Usage: 20.2%
2024-09-25 09:06:41,963 - INFO - Ep.: 34, Score: 6.0, e: 1.00, Steps: 220, Avg Q-val: nan, replay: 10092, Mem Usage: 20.3%
2024-09-25 09:06:42,198 - INFO - Ep.: 35, Score: 8.0, e: 1.00, Steps: 273, Avg Q-val: nan, replay: 10365, Mem Usage: 20.4%
2024-09-25 09:06:42,430 - INFO - Ep.: 36, Score: 10.0, e: 1.00, Steps: 268, Avg Q-val: nan, replay: 10633, Mem Usage: 20.5%
2024-09-25 09:06:42,709 - INFO - Ep.: 37, Score: 10.0, e: 1.00, Steps: 354, Avg Q-val: nan, replay: 10987, Mem Usage: 20.6%
2024-09-25 09:06:42,939 - INFO - Ep.: 38, Score: 11.0, e: 1.00, Steps: 264, Avg Q-val: nan, replay: 11251, Mem Usage: 20.7%
2024-09-25 09:06:43,215 - INFO - Ep.: 39, Score: 8.0, e: 1.00, Steps: 347, Avg Q-val: nan, replay: 11598, Mem Usage: 20.8%
