2024-09-26 11:45:24,493 - INFO - Ep.: 0, Score: -20.0, e: 1.00, Steps: 919, Avg Q-val: nan, replay: 919, Mem Usage: 34.7%
2024-09-26 11:45:25,433 - INFO - Ep.: 1, Score: -19.0, e: 1.00, Steps: 916, Avg Q-val: nan, replay: 1835, Mem Usage: 34.7%
2024-09-26 11:45:26,044 - INFO - Ep.: 2, Score: -21.0, e: 1.00, Steps: 764, Avg Q-val: nan, replay: 2599, Mem Usage: 34.8%
2024-09-26 11:45:26,719 - INFO - Ep.: 3, Score: -20.0, e: 1.00, Steps: 844, Avg Q-val: nan, replay: 3443, Mem Usage: 34.8%
2024-09-26 11:45:27,464 - INFO - Ep.: 4, Score: -19.0, e: 1.00, Steps: 974, Avg Q-val: nan, replay: 4417, Mem Usage: 34.9%
2024-09-26 11:45:28,108 - INFO - Ep.: 5, Score: -21.0, e: 1.00, Steps: 764, Avg Q-val: nan, replay: 5181, Mem Usage: 35.0%
2024-09-26 11:45:28,786 - INFO - Ep.: 6, Score: -21.0, e: 1.00, Steps: 850, Avg Q-val: nan, replay: 6031, Mem Usage: 35.1%
2024-09-26 11:45:29,449 - INFO - Ep.: 7, Score: -21.0, e: 1.00, Steps: 848, Avg Q-val: nan, replay: 6879, Mem Usage: 35.2%
2024-09-26 11:45:30,098 - INFO - Ep.: 8, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 7703, Mem Usage: 35.2%
2024-09-26 11:45:30,893 - INFO - Ep.: 9, Score: -20.0, e: 1.00, Steps: 950, Avg Q-val: nan, replay: 8653, Mem Usage: 35.3%
2024-09-26 11:45:31,520 - INFO - Ep.: 10, Score: -21.0, e: 1.00, Steps: 783, Avg Q-val: nan, replay: 9436, Mem Usage: 35.4%
2024-09-26 11:45:32,238 - INFO - Ep.: 11, Score: -19.0, e: 1.00, Steps: 937, Avg Q-val: nan, replay: 10373, Mem Usage: 35.4%
2024-09-26 11:45:33,022 - INFO - Ep.: 12, Score: -19.0, e: 1.00, Steps: 1013, Avg Q-val: nan, replay: 11386, Mem Usage: 35.5%
2024-09-26 11:45:33,869 - INFO - Ep.: 13, Score: -19.0, e: 1.00, Steps: 1123, Avg Q-val: nan, replay: 12509, Mem Usage: 35.6%
2024-09-26 11:45:34,539 - INFO - Ep.: 14, Score: -21.0, e: 1.00, Steps: 793, Avg Q-val: nan, replay: 13302, Mem Usage: 35.6%
2024-09-26 11:45:35,292 - INFO - Ep.: 15, Score: -19.0, e: 1.00, Steps: 937, Avg Q-val: nan, replay: 14239, Mem Usage: 35.7%
2024-09-26 11:45:36,103 - INFO - Ep.: 16, Score: -19.0, e: 1.00, Steps: 1047, Avg Q-val: nan, replay: 15286, Mem Usage: 35.8%
2024-09-26 11:45:36,832 - INFO - Ep.: 17, Score: -21.0, e: 1.00, Steps: 888, Avg Q-val: nan, replay: 16174, Mem Usage: 35.9%
2024-09-26 11:45:37,473 - INFO - Ep.: 18, Score: -21.0, e: 1.00, Steps: 764, Avg Q-val: nan, replay: 16938, Mem Usage: 36.0%
2024-09-26 11:45:38,275 - INFO - Ep.: 19, Score: -19.0, e: 1.00, Steps: 1043, Avg Q-val: nan, replay: 17981, Mem Usage: 36.1%
2024-09-26 11:45:38,958 - INFO - Ep.: 20, Score: -20.0, e: 1.00, Steps: 873, Avg Q-val: nan, replay: 18854, Mem Usage: 36.2%
2024-09-26 11:45:39,737 - INFO - Ep.: 21, Score: -20.0, e: 1.00, Steps: 1009, Avg Q-val: nan, replay: 19863, Mem Usage: 36.3%
2024-09-26 11:45:40,452 - INFO - Ep.: 22, Score: -20.0, e: 1.00, Steps: 861, Avg Q-val: nan, replay: 20724, Mem Usage: 36.4%
2024-09-26 11:45:41,092 - INFO - Ep.: 23, Score: -21.0, e: 1.00, Steps: 792, Avg Q-val: nan, replay: 21516, Mem Usage: 36.5%
2024-09-26 11:45:41,771 - INFO - Ep.: 24, Score: -20.0, e: 1.00, Steps: 860, Avg Q-val: nan, replay: 22376, Mem Usage: 36.6%
2024-09-26 11:45:42,408 - INFO - Ep.: 25, Score: -21.0, e: 1.00, Steps: 794, Avg Q-val: nan, replay: 23170, Mem Usage: 36.6%
2024-09-26 11:45:43,312 - INFO - Ep.: 26, Score: -18.0, e: 1.00, Steps: 1174, Avg Q-val: nan, replay: 24344, Mem Usage: 36.7%
2024-09-26 11:45:43,954 - INFO - Ep.: 27, Score: -21.0, e: 1.00, Steps: 792, Avg Q-val: nan, replay: 25136, Mem Usage: 36.7%
2024-09-26 11:45:44,769 - INFO - Ep.: 28, Score: -19.0, e: 1.00, Steps: 995, Avg Q-val: nan, replay: 26131, Mem Usage: 36.8%
2024-09-26 11:45:45,455 - INFO - Ep.: 29, Score: -21.0, e: 1.00, Steps: 821, Avg Q-val: nan, replay: 26952, Mem Usage: 36.9%
2024-09-26 11:45:46,088 - INFO - Ep.: 30, Score: -21.0, e: 1.00, Steps: 811, Avg Q-val: nan, replay: 27763, Mem Usage: 37.0%
2024-09-26 11:45:46,739 - INFO - Ep.: 31, Score: -21.0, e: 1.00, Steps: 826, Avg Q-val: nan, replay: 28589, Mem Usage: 37.1%
2024-09-26 11:45:47,389 - INFO - Ep.: 32, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 29413, Mem Usage: 37.1%
2024-09-26 11:45:48,105 - INFO - Ep.: 33, Score: -20.0, e: 1.00, Steps: 888, Avg Q-val: nan, replay: 30301, Mem Usage: 37.2%
2024-09-26 11:45:48,824 - INFO - Ep.: 34, Score: -20.0, e: 1.00, Steps: 907, Avg Q-val: nan, replay: 31208, Mem Usage: 37.2%
2024-09-26 11:45:49,521 - INFO - Ep.: 35, Score: -21.0, e: 1.00, Steps: 905, Avg Q-val: nan, replay: 32113, Mem Usage: 37.3%
2024-09-26 11:45:50,180 - INFO - Ep.: 36, Score: -21.0, e: 1.00, Steps: 812, Avg Q-val: nan, replay: 32925, Mem Usage: 37.4%
2024-09-26 11:45:50,887 - INFO - Ep.: 37, Score: -20.0, e: 1.00, Steps: 888, Avg Q-val: nan, replay: 33813, Mem Usage: 37.5%
2024-09-26 11:45:51,490 - INFO - Ep.: 38, Score: -21.0, e: 1.00, Steps: 764, Avg Q-val: nan, replay: 34577, Mem Usage: 37.4%
2024-09-26 11:45:52,190 - INFO - Ep.: 39, Score: -20.0, e: 1.00, Steps: 842, Avg Q-val: nan, replay: 35419, Mem Usage: 37.5%
2024-09-26 11:45:52,866 - INFO - Ep.: 40, Score: -20.0, e: 1.00, Steps: 859, Avg Q-val: nan, replay: 36278, Mem Usage: 37.6%
2024-09-26 11:45:53,633 - INFO - Ep.: 41, Score: -19.0, e: 1.00, Steps: 956, Avg Q-val: nan, replay: 37234, Mem Usage: 37.7%
2024-09-26 11:45:54,329 - INFO - Ep.: 42, Score: -21.0, e: 1.00, Steps: 883, Avg Q-val: nan, replay: 38117, Mem Usage: 37.7%
2024-09-26 11:45:55,041 - INFO - Ep.: 43, Score: -19.0, e: 1.00, Steps: 945, Avg Q-val: nan, replay: 39062, Mem Usage: 37.8%
2024-09-26 11:45:55,653 - INFO - Ep.: 44, Score: -21.0, e: 1.00, Steps: 783, Avg Q-val: nan, replay: 39845, Mem Usage: 37.9%
2024-09-26 11:45:56,401 - INFO - Ep.: 45, Score: -19.0, e: 1.00, Steps: 916, Avg Q-val: nan, replay: 40761, Mem Usage: 38.0%
2024-09-26 11:45:57,091 - INFO - Ep.: 46, Score: -21.0, e: 1.00, Steps: 884, Avg Q-val: nan, replay: 41645, Mem Usage: 38.2%
2024-09-26 11:45:57,801 - INFO - Ep.: 47, Score: -20.0, e: 1.00, Steps: 939, Avg Q-val: nan, replay: 42584, Mem Usage: 38.3%
2024-09-26 11:45:58,471 - INFO - Ep.: 48, Score: -20.0, e: 1.00, Steps: 842, Avg Q-val: nan, replay: 43426, Mem Usage: 38.4%
