2024-09-24 22:00:48,922 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Frogger_results/models/dqn_model_ALE_Frogger_final_20240829_113617.pth
2024-09-24 22:00:49,586 - INFO - Ep.: 0, Score: 175.0, e: 1.00, Steps: 375, Avg Q-val: nan, replay: 375, Mem Usage: 15.8%
2024-09-24 22:00:50,035 - INFO - Ep.: 1, Score: 25.0, e: 1.00, Steps: 298, Avg Q-val: nan, replay: 673, Mem Usage: 16.0%
2024-09-24 22:00:50,323 - INFO - Ep.: 2, Score: 225.0, e: 1.00, Steps: 368, Avg Q-val: nan, replay: 1041, Mem Usage: 16.1%
2024-09-24 22:00:50,582 - INFO - Ep.: 3, Score: 100.0, e: 1.00, Steps: 319, Avg Q-val: nan, replay: 1360, Mem Usage: 16.2%
2024-09-24 22:00:50,859 - INFO - Ep.: 4, Score: 225.0, e: 1.00, Steps: 351, Avg Q-val: nan, replay: 1711, Mem Usage: 16.3%
2024-09-24 22:00:51,162 - INFO - Ep.: 5, Score: 175.0, e: 1.00, Steps: 398, Avg Q-val: nan, replay: 2109, Mem Usage: 16.4%
2024-09-24 22:00:51,394 - INFO - Ep.: 6, Score: 50.0, e: 1.00, Steps: 269, Avg Q-val: nan, replay: 2378, Mem Usage: 16.5%
2024-09-24 22:00:51,723 - INFO - Ep.: 7, Score: 575.0, e: 1.00, Steps: 447, Avg Q-val: nan, replay: 2825, Mem Usage: 16.7%
2024-09-24 22:00:52,017 - INFO - Ep.: 8, Score: 525.0, e: 1.00, Steps: 380, Avg Q-val: nan, replay: 3205, Mem Usage: 16.8%
2024-09-24 22:00:52,287 - INFO - Ep.: 9, Score: 125.0, e: 1.00, Steps: 339, Avg Q-val: nan, replay: 3544, Mem Usage: 16.9%
2024-09-24 22:00:52,538 - INFO - Ep.: 10, Score: 75.0, e: 1.00, Steps: 307, Avg Q-val: nan, replay: 3851, Mem Usage: 17.0%
2024-09-24 22:00:52,781 - INFO - Ep.: 11, Score: 25.0, e: 1.00, Steps: 290, Avg Q-val: nan, replay: 4141, Mem Usage: 17.1%
2024-09-24 22:00:53,039 - INFO - Ep.: 12, Score: 75.0, e: 1.00, Steps: 318, Avg Q-val: nan, replay: 4459, Mem Usage: 17.2%
2024-09-24 22:00:53,287 - INFO - Ep.: 13, Score: 50.0, e: 1.00, Steps: 300, Avg Q-val: nan, replay: 4759, Mem Usage: 17.3%
2024-09-24 22:00:53,548 - INFO - Ep.: 14, Score: 125.0, e: 1.00, Steps: 323, Avg Q-val: nan, replay: 5082, Mem Usage: 17.4%
2024-09-24 22:00:53,811 - INFO - Ep.: 15, Score: 200.0, e: 1.00, Steps: 326, Avg Q-val: nan, replay: 5408, Mem Usage: 17.5%
2024-09-24 22:00:54,111 - INFO - Ep.: 16, Score: 450.0, e: 1.00, Steps: 393, Avg Q-val: nan, replay: 5801, Mem Usage: 17.7%
2024-09-24 22:00:54,358 - INFO - Ep.: 17, Score: 25.0, e: 1.00, Steps: 298, Avg Q-val: nan, replay: 6099, Mem Usage: 17.8%
2024-09-24 22:00:54,642 - INFO - Ep.: 18, Score: 525.0, e: 1.00, Steps: 362, Avg Q-val: nan, replay: 6461, Mem Usage: 17.9%
2024-09-24 22:00:54,918 - INFO - Ep.: 19, Score: 125.0, e: 1.00, Steps: 351, Avg Q-val: nan, replay: 6812, Mem Usage: 18.0%
2024-09-24 22:00:55,237 - INFO - Ep.: 20, Score: 550.0, e: 1.00, Steps: 426, Avg Q-val: nan, replay: 7238, Mem Usage: 18.2%
2024-09-24 22:00:55,533 - INFO - Ep.: 21, Score: 450.0, e: 1.00, Steps: 386, Avg Q-val: nan, replay: 7624, Mem Usage: 18.3%
2024-09-24 22:00:55,794 - INFO - Ep.: 22, Score: 400.0, e: 1.00, Steps: 321, Avg Q-val: nan, replay: 7945, Mem Usage: 18.4%
2024-09-24 22:00:56,064 - INFO - Ep.: 23, Score: 150.0, e: 1.00, Steps: 337, Avg Q-val: nan, replay: 8282, Mem Usage: 18.5%
2024-09-24 22:00:56,305 - INFO - Ep.: 24, Score: 0.0, e: 1.00, Steps: 285, Avg Q-val: nan, replay: 8567, Mem Usage: 18.6%
2024-09-24 22:00:56,591 - INFO - Ep.: 25, Score: 475.0, e: 1.00, Steps: 366, Avg Q-val: nan, replay: 8933, Mem Usage: 18.7%
2024-09-24 22:00:56,831 - INFO - Ep.: 26, Score: 125.0, e: 1.00, Steps: 282, Avg Q-val: nan, replay: 9215, Mem Usage: 18.8%
2024-09-24 22:00:57,124 - INFO - Ep.: 27, Score: 100.0, e: 1.00, Steps: 381, Avg Q-val: nan, replay: 9596, Mem Usage: 18.9%
2024-09-24 22:00:57,419 - INFO - Ep.: 28, Score: 325.0, e: 1.00, Steps: 380, Avg Q-val: nan, replay: 9976, Mem Usage: 19.0%
2024-09-24 22:00:57,708 - INFO - Ep.: 29, Score: 550.0, e: 1.00, Steps: 373, Avg Q-val: nan, replay: 10349, Mem Usage: 19.2%
2024-09-24 22:00:57,984 - INFO - Ep.: 30, Score: 125.0, e: 1.00, Steps: 348, Avg Q-val: nan, replay: 10697, Mem Usage: 19.3%
2024-09-24 22:00:58,212 - INFO - Ep.: 31, Score: 50.0, e: 1.00, Steps: 260, Avg Q-val: nan, replay: 10957, Mem Usage: 19.4%
2024-09-24 22:00:58,521 - INFO - Ep.: 32, Score: 200.0, e: 1.00, Steps: 409, Avg Q-val: nan, replay: 11366, Mem Usage: 19.5%
2024-09-24 22:00:58,759 - INFO - Ep.: 33, Score: 50.0, e: 1.00, Steps: 279, Avg Q-val: nan, replay: 11645, Mem Usage: 19.6%
2024-09-24 22:00:59,044 - INFO - Ep.: 34, Score: 100.0, e: 1.00, Steps: 366, Avg Q-val: nan, replay: 12011, Mem Usage: 19.7%
2024-09-24 22:00:59,274 - INFO - Ep.: 35, Score: 125.0, e: 1.00, Steps: 264, Avg Q-val: nan, replay: 12275, Mem Usage: 19.8%
2024-09-24 22:00:59,721 - INFO - Ep.: 36, Score: 725.0, e: 1.00, Steps: 657, Avg Q-val: nan, replay: 12932, Mem Usage: 20.0%
2024-09-24 22:01:00,009 - INFO - Ep.: 37, Score: 225.0, e: 1.00, Steps: 370, Avg Q-val: nan, replay: 13302, Mem Usage: 20.1%
2024-09-24 22:01:00,259 - INFO - Ep.: 38, Score: 50.0, e: 1.00, Steps: 303, Avg Q-val: nan, replay: 13605, Mem Usage: 20.2%
2024-09-24 22:01:00,500 - INFO - Ep.: 39, Score: 75.0, e: 1.00, Steps: 281, Avg Q-val: nan, replay: 13886, Mem Usage: 20.3%
2024-09-24 22:01:00,748 - INFO - Ep.: 40, Score: 25.0, e: 1.00, Steps: 299, Avg Q-val: nan, replay: 14185, Mem Usage: 20.4%
2024-09-24 22:01:00,995 - INFO - Ep.: 41, Score: 50.0, e: 1.00, Steps: 299, Avg Q-val: nan, replay: 14484, Mem Usage: 20.5%
2024-09-24 22:01:01,297 - INFO - Ep.: 42, Score: 625.0, e: 1.00, Steps: 395, Avg Q-val: nan, replay: 14879, Mem Usage: 20.7%
2024-09-24 22:01:01,516 - INFO - Ep.: 43, Score: 25.0, e: 1.00, Steps: 245, Avg Q-val: nan, replay: 15124, Mem Usage: 20.8%
2024-09-24 22:01:01,788 - INFO - Ep.: 44, Score: 100.0, e: 1.00, Steps: 343, Avg Q-val: nan, replay: 15467, Mem Usage: 20.9%
2024-09-24 22:01:02,034 - INFO - Ep.: 45, Score: 125.0, e: 1.00, Steps: 295, Avg Q-val: nan, replay: 15762, Mem Usage: 21.0%
2024-09-24 22:01:02,301 - INFO - Ep.: 46, Score: 150.0, e: 1.00, Steps: 333, Avg Q-val: nan, replay: 16095, Mem Usage: 21.1%
2024-09-24 22:01:02,550 - INFO - Ep.: 47, Score: 25.0, e: 1.00, Steps: 301, Avg Q-val: nan, replay: 16396, Mem Usage: 21.2%
2024-09-24 22:01:02,834 - INFO - Ep.: 48, Score: 125.0, e: 1.00, Steps: 362, Avg Q-val: nan, replay: 16758, Mem Usage: 21.3%
2024-09-24 22:01:03,092 - INFO - Ep.: 49, Score: 100.0, e: 1.00, Steps: 319, Avg Q-val: nan, replay: 17077, Mem Usage: 21.4%
2024-09-24 22:01:03,365 - INFO - Ep.: 50, Score: 500.0, e: 1.00, Steps: 341, Avg Q-val: nan, replay: 17418, Mem Usage: 21.5%
2024-09-24 22:01:03,657 - INFO - Ep.: 51, Score: 500.0, e: 1.00, Steps: 381, Avg Q-val: nan, replay: 17799, Mem Usage: 21.6%
2024-09-24 22:01:03,911 - INFO - Ep.: 52, Score: 225.0, e: 1.00, Steps: 307, Avg Q-val: nan, replay: 18106, Mem Usage: 21.8%
2024-09-24 22:01:04,178 - INFO - Ep.: 53, Score: 25.0, e: 1.00, Steps: 293, Avg Q-val: nan, replay: 18399, Mem Usage: 21.9%
2024-09-24 22:01:04,468 - INFO - Ep.: 54, Score: 500.0, e: 1.00, Steps: 375, Avg Q-val: nan, replay: 18774, Mem Usage: 22.0%
2024-09-24 22:01:04,730 - INFO - Ep.: 55, Score: 200.0, e: 1.00, Steps: 323, Avg Q-val: nan, replay: 19097, Mem Usage: 22.2%
2024-09-24 22:01:04,995 - INFO - Ep.: 56, Score: 125.0, e: 1.00, Steps: 330, Avg Q-val: nan, replay: 19427, Mem Usage: 22.3%
2024-09-24 22:01:05,290 - INFO - Ep.: 57, Score: 200.0, e: 1.00, Steps: 381, Avg Q-val: nan, replay: 19808, Mem Usage: 22.4%
2024-09-24 22:01:05,534 - INFO - Ep.: 58, Score: 0.0, e: 1.00, Steps: 291, Avg Q-val: nan, replay: 20099, Mem Usage: 22.5%
