2024-08-18 00:03:29,993 - INFO - Ep.: 0, Score: -7.0, e: 1.00, Steps: 3393, Avg Q-val: nan, replay: 3393, Mem Usage: 37.5%
2024-08-18 00:04:22,249 - INFO - Ep.: 20, Score: -6.0, e: 1.00, Steps: 3110, Avg Q-val: nan, replay: 69922, Mem Usage: 43.1%
2024-08-18 00:04:25,006 - INFO - Ep.: 21, Score: -15.0, e: 1.00, Steps: 3470, Avg Q-val: nan, replay: 73392, Mem Usage: 43.4%
2024-08-18 00:04:27,371 - INFO - Ep.: 22, Score: -8.0, e: 1.00, Steps: 3031, Avg Q-val: nan, replay: 76423, Mem Usage: 43.6%
2024-08-18 00:04:29,838 - INFO - Ep.: 23, Score: -8.0, e: 1.00, Steps: 3191, Avg Q-val: nan, replay: 79614, Mem Usage: 43.9%
2024-08-18 00:04:32,509 - INFO - Ep.: 24, Score: -11.0, e: 1.00, Steps: 3452, Avg Q-val: nan, replay: 83066, Mem Usage: 44.2%
2024-08-18 00:04:35,086 - INFO - Ep.: 25, Score: -11.0, e: 1.00, Steps: 3315, Avg Q-val: nan, replay: 86381, Mem Usage: 44.5%
2024-08-18 00:04:37,615 - INFO - Ep.: 26, Score: -8.0, e: 1.00, Steps: 3290, Avg Q-val: nan, replay: 89671, Mem Usage: 44.7%
2024-08-18 00:04:39,985 - INFO - Ep.: 27, Score: -8.0, e: 1.00, Steps: 3104, Avg Q-val: nan, replay: 92775, Mem Usage: 45.0%
2024-08-18 00:04:42,738 - INFO - Ep.: 28, Score: -9.0, e: 1.00, Steps: 3558, Avg Q-val: nan, replay: 96333, Mem Usage: 45.3%
2024-08-18 00:04:45,318 - INFO - Ep.: 29, Score: -7.0, e: 1.00, Steps: 3306, Avg Q-val: nan, replay: 99639, Mem Usage: 45.6%
2024-08-18 00:04:45,601 - INFO - Total steps: 100000
2024-08-18 00:05:05,810 - INFO - Ep.: 30, Score: -12.0, e: 0.80, Steps: 3500, Avg Q-val: 0.06, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:05:25,002 - INFO - Ep.: 31, Score: -2.0, e: 0.80, Steps: 3040, Avg Q-val: 0.08, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:05:47,685 - INFO - Ep.: 32, Score: -6.0, e: 0.79, Steps: 3603, Avg Q-val: 0.11, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:06:07,935 - INFO - Ep.: 33, Score: -10.0, e: 0.79, Steps: 3147, Avg Q-val: 0.12, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:06:30,396 - INFO - Ep.: 34, Score: -11.0, e: 0.78, Steps: 3519, Avg Q-val: 0.15, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:06:51,152 - INFO - Ep.: 35, Score: -10.0, e: 0.77, Steps: 3278, Avg Q-val: 0.18, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:07:11,473 - INFO - Ep.: 36, Score: -12.0, e: 0.77, Steps: 3258, Avg Q-val: 0.21, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:07:34,728 - INFO - Ep.: 37, Score: -20.0, e: 0.76, Steps: 3666, Avg Q-val: 0.25, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:07:55,850 - INFO - Ep.: 38, Score: -14.0, e: 0.75, Steps: 3350, Avg Q-val: 0.28, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:08:18,091 - INFO - Ep.: 39, Score: -15.0, e: 0.75, Steps: 3555, Avg Q-val: 0.32, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:08:41,446 - INFO - Ep.: 40, Score: -25.0, e: 0.74, Steps: 3719, Avg Q-val: 0.33, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:09:02,398 - INFO - Ep.: 41, Score: -12.0, e: 0.73, Steps: 3346, Avg Q-val: 0.39, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:09:23,428 - INFO - Ep.: 42, Score: -13.0, e: 0.73, Steps: 3296, Avg Q-val: 0.38, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:09:45,192 - INFO - Ep.: 43, Score: -14.0, e: 0.72, Steps: 3462, Avg Q-val: 0.41, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:10:06,871 - INFO - Ep.: 44, Score: -11.0, e: 0.71, Steps: 3391, Avg Q-val: 0.43, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:10:29,094 - INFO - Ep.: 45, Score: -16.0, e: 0.71, Steps: 3539, Avg Q-val: 0.48, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:10:50,341 - INFO - Ep.: 46, Score: -10.0, e: 0.70, Steps: 3361, Avg Q-val: 0.44, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:11:11,911 - INFO - Ep.: 47, Score: -15.0, e: 0.69, Steps: 3488, Avg Q-val: 0.45, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:11:32,542 - INFO - Ep.: 48, Score: -3.0, e: 0.69, Steps: 3253, Avg Q-val: 0.45, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:11:54,667 - INFO - Ep.: 49, Score: -16.0, e: 0.68, Steps: 3473, Avg Q-val: 0.51, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:12:16,228 - INFO - Ep.: 50, Score: -13.0, e: 0.67, Steps: 3387, Avg Q-val: 0.52, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:12:36,832 - INFO - Ep.: 51, Score: -13.0, e: 0.67, Steps: 3287, Avg Q-val: 0.51, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:12:56,890 - INFO - Ep.: 52, Score: -12.0, e: 0.66, Steps: 3180, Avg Q-val: 0.51, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:13:16,983 - INFO - Ep.: 53, Score: -9.0, e: 0.66, Steps: 3182, Avg Q-val: 0.52, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:13:39,184 - INFO - Ep.: 54, Score: -14.0, e: 0.65, Steps: 3518, Avg Q-val: 0.54, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:13:58,559 - INFO - Ep.: 55, Score: -9.0, e: 0.64, Steps: 3060, Avg Q-val: 0.51, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:14:19,661 - INFO - Ep.: 56, Score: -15.0, e: 0.64, Steps: 3305, Avg Q-val: 0.58, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:14:40,840 - INFO - Ep.: 57, Score: -14.0, e: 0.63, Steps: 3332, Avg Q-val: 0.59, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:15:02,473 - INFO - Ep.: 58, Score: -16.0, e: 0.62, Steps: 3422, Avg Q-val: 0.57, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:15:18,053 - INFO - Total steps: 200000
2024-08-18 00:15:24,243 - INFO - Ep.: 59, Score: -9.0, e: 0.62, Steps: 3407, Avg Q-val: 0.59, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:15:46,552 - INFO - Ep.: 60, Score: -15.0, e: 0.61, Steps: 3499, Avg Q-val: 0.59, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:16:08,751 - INFO - Ep.: 61, Score: -9.0, e: 0.60, Steps: 3482, Avg Q-val: 0.64, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:16:29,318 - INFO - Ep.: 62, Score: -9.0, e: 0.60, Steps: 3230, Avg Q-val: 0.65, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:16:50,761 - INFO - Ep.: 63, Score: -11.0, e: 0.59, Steps: 3399, Avg Q-val: 0.68, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:17:12,465 - INFO - Ep.: 64, Score: -10.0, e: 0.59, Steps: 3423, Avg Q-val: 0.70, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:17:34,735 - INFO - Ep.: 65, Score: -13.0, e: 0.58, Steps: 3498, Avg Q-val: 0.68, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:17:55,706 - INFO - Ep.: 66, Score: -11.0, e: 0.57, Steps: 3290, Avg Q-val: 0.74, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:18:16,562 - INFO - Ep.: 67, Score: -7.0, e: 0.57, Steps: 3312, Avg Q-val: 0.73, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:18:37,433 - INFO - Ep.: 68, Score: -10.0, e: 0.56, Steps: 3288, Avg Q-val: 0.73, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:18:57,765 - INFO - Ep.: 69, Score: -8.0, e: 0.55, Steps: 3193, Avg Q-val: 0.73, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:19:18,001 - INFO - Ep.: 70, Score: -8.0, e: 0.55, Steps: 3202, Avg Q-val: 0.75, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:19:39,791 - INFO - Ep.: 71, Score: -16.0, e: 0.54, Steps: 3423, Avg Q-val: 0.80, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:20:01,352 - INFO - Ep.: 72, Score: -12.0, e: 0.54, Steps: 3417, Avg Q-val: 0.82, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:20:23,250 - INFO - Ep.: 73, Score: -10.0, e: 0.53, Steps: 3445, Avg Q-val: 0.82, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:20:45,253 - INFO - Ep.: 74, Score: -12.0, e: 0.52, Steps: 3422, Avg Q-val: 0.80, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:21:05,555 - INFO - Ep.: 75, Score: -11.0, e: 0.52, Steps: 3205, Avg Q-val: 0.78, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:21:26,404 - INFO - Ep.: 76, Score: -12.0, e: 0.51, Steps: 3264, Avg Q-val: 0.82, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:21:48,098 - INFO - Ep.: 77, Score: -14.0, e: 0.50, Steps: 3425, Avg Q-val: 0.76, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:22:09,779 - INFO - Ep.: 78, Score: -13.0, e: 0.50, Steps: 3392, Avg Q-val: 0.86, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:22:31,526 - INFO - Ep.: 79, Score: -9.0, e: 0.49, Steps: 3415, Avg Q-val: 0.91, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:22:51,603 - INFO - Ep.: 80, Score: -8.0, e: 0.48, Steps: 3120, Avg Q-val: 0.91, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:23:14,141 - INFO - Ep.: 81, Score: -9.0, e: 0.48, Steps: 3480, Avg Q-val: 0.91, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:23:35,273 - INFO - Ep.: 82, Score: -13.0, e: 0.47, Steps: 3320, Avg Q-val: 0.94, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:23:56,888 - INFO - Ep.: 83, Score: -11.0, e: 0.47, Steps: 3374, Avg Q-val: 0.95, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:24:18,477 - INFO - Ep.: 84, Score: -15.0, e: 0.46, Steps: 3399, Avg Q-val: 1.00, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:24:40,318 - INFO - Ep.: 85, Score: -14.0, e: 0.45, Steps: 3441, Avg Q-val: 0.94, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:25:00,960 - INFO - Ep.: 86, Score: -9.0, e: 0.45, Steps: 3230, Avg Q-val: 0.91, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:25:24,304 - INFO - Ep.: 87, Score: -14.0, e: 0.44, Steps: 3594, Avg Q-val: 0.96, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:25:45,032 - INFO - Ep.: 88, Score: -11.0, e: 0.43, Steps: 3241, Avg Q-val: 1.04, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:25:55,526 - INFO - Total steps: 300000
2024-08-18 00:26:08,326 - INFO - Ep.: 89, Score: -13.0, e: 0.43, Steps: 3548, Avg Q-val: 0.95, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:26:28,678 - INFO - Ep.: 90, Score: -8.0, e: 0.42, Steps: 3138, Avg Q-val: 1.00, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:26:50,059 - INFO - Ep.: 91, Score: -13.0, e: 0.41, Steps: 3316, Avg Q-val: 1.04, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:27:10,789 - INFO - Ep.: 92, Score: -8.0, e: 0.41, Steps: 3191, Avg Q-val: 1.04, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:27:33,920 - INFO - Ep.: 93, Score: -14.0, e: 0.40, Steps: 3613, Avg Q-val: 1.04, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:27:54,574 - INFO - Ep.: 94, Score: -12.0, e: 0.40, Steps: 3203, Avg Q-val: 1.10, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:28:15,539 - INFO - Ep.: 95, Score: -9.0, e: 0.39, Steps: 3300, Avg Q-val: 1.05, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:28:37,108 - INFO - Ep.: 96, Score: -10.0, e: 0.38, Steps: 3346, Avg Q-val: 1.09, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:28:58,593 - INFO - Ep.: 97, Score: -13.0, e: 0.38, Steps: 3313, Avg Q-val: 1.16, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:29:21,661 - INFO - Ep.: 98, Score: -17.0, e: 0.37, Steps: 3580, Avg Q-val: 1.13, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:29:43,814 - INFO - Ep.: 99, Score: -10.0, e: 0.36, Steps: 3443, Avg Q-val: 1.19, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:30:05,108 - INFO - Ep.: 100, Score: -12.0, e: 0.36, Steps: 3332, Avg Q-val: 1.18, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:30:27,343 - INFO - Ep.: 101, Score: -9.0, e: 0.35, Steps: 3436, Avg Q-val: 1.24, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:30:50,560 - INFO - Ep.: 102, Score: -16.0, e: 0.34, Steps: 3591, Avg Q-val: 1.21, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:31:11,485 - INFO - Ep.: 103, Score: -13.0, e: 0.34, Steps: 3280, Avg Q-val: 1.28, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:31:33,732 - INFO - Ep.: 104, Score: -17.0, e: 0.33, Steps: 3471, Avg Q-val: 1.24, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:31:55,170 - INFO - Ep.: 105, Score: -12.0, e: 0.32, Steps: 3287, Avg Q-val: 1.22, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:32:15,434 - INFO - Ep.: 106, Score: -16.0, e: 0.32, Steps: 3394, Avg Q-val: 1.27, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:32:31,259 - INFO - Ep.: 107, Score: -11.0, e: 0.31, Steps: 3141, Avg Q-val: 1.31, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:32:48,891 - INFO - Ep.: 108, Score: -15.0, e: 0.31, Steps: 3480, Avg Q-val: 1.35, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:33:07,005 - INFO - Ep.: 109, Score: -11.0, e: 0.30, Steps: 3540, Avg Q-val: 1.27, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:33:24,130 - INFO - Ep.: 110, Score: -11.0, e: 0.29, Steps: 3391, Avg Q-val: 1.29, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:33:41,230 - INFO - Ep.: 111, Score: -11.0, e: 0.29, Steps: 3365, Avg Q-val: 1.28, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:33:58,311 - INFO - Ep.: 112, Score: -13.0, e: 0.28, Steps: 3374, Avg Q-val: 1.31, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:34:15,299 - INFO - Ep.: 113, Score: -13.0, e: 0.27, Steps: 3328, Avg Q-val: 1.34, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:34:32,198 - INFO - Ep.: 114, Score: -13.0, e: 0.27, Steps: 3301, Avg Q-val: 1.41, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:34:53,342 - INFO - Ep.: 115, Score: -12.0, e: 0.26, Steps: 3331, Avg Q-val: 1.38, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:35:16,569 - INFO - Ep.: 116, Score: -18.0, e: 0.25, Steps: 3575, Avg Q-val: 1.41, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:35:36,872 - INFO - Ep.: 117, Score: -6.0, e: 0.25, Steps: 3097, Avg Q-val: 1.38, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:35:59,051 - INFO - Ep.: 118, Score: -15.0, e: 0.24, Steps: 3437, Avg Q-val: 1.45, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:36:01,990 - INFO - Total steps: 400000
2024-08-18 00:36:21,431 - INFO - Ep.: 119, Score: -14.0, e: 0.23, Steps: 3492, Avg Q-val: 1.44, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:36:43,617 - INFO - Ep.: 120, Score: -14.0, e: 0.23, Steps: 3421, Avg Q-val: 1.45, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:37:04,810 - INFO - Ep.: 121, Score: -8.0, e: 0.22, Steps: 3279, Avg Q-val: 1.33, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:37:26,674 - INFO - Ep.: 122, Score: -13.0, e: 0.22, Steps: 3366, Avg Q-val: 1.38, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:37:47,831 - INFO - Ep.: 123, Score: -8.0, e: 0.21, Steps: 3265, Avg Q-val: 1.38, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:38:09,431 - INFO - Ep.: 124, Score: -10.0, e: 0.20, Steps: 3261, Avg Q-val: 1.36, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:38:32,021 - INFO - Ep.: 125, Score: -13.0, e: 0.20, Steps: 3481, Avg Q-val: 1.36, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:38:53,357 - INFO - Ep.: 126, Score: -10.0, e: 0.19, Steps: 3272, Avg Q-val: 1.43, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:39:16,362 - INFO - Ep.: 127, Score: -18.0, e: 0.18, Steps: 3595, Avg Q-val: 1.43, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:39:38,848 - INFO - Ep.: 128, Score: -15.0, e: 0.18, Steps: 3466, Avg Q-val: 1.51, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:40:02,417 - INFO - Ep.: 129, Score: -22.0, e: 0.17, Steps: 3666, Avg Q-val: 1.50, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:40:24,616 - INFO - Ep.: 130, Score: -12.0, e: 0.16, Steps: 3421, Avg Q-val: 1.50, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:40:48,563 - INFO - Ep.: 131, Score: -22.0, e: 0.16, Steps: 3663, Avg Q-val: 1.56, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:41:08,960 - INFO - Ep.: 132, Score: -9.0, e: 0.15, Steps: 3133, Avg Q-val: 1.49, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:41:32,373 - INFO - Ep.: 133, Score: -17.0, e: 0.14, Steps: 3618, Avg Q-val: 1.43, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:41:55,286 - INFO - Ep.: 134, Score: -16.0, e: 0.14, Steps: 3510, Avg Q-val: 1.42, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:42:16,685 - INFO - Ep.: 135, Score: -11.0, e: 0.13, Steps: 3320, Avg Q-val: 1.46, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:42:39,432 - INFO - Ep.: 136, Score: -19.0, e: 0.12, Steps: 3473, Avg Q-val: 1.50, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:43:01,987 - INFO - Ep.: 137, Score: -11.0, e: 0.12, Steps: 3481, Avg Q-val: 1.46, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:43:25,816 - INFO - Ep.: 138, Score: -17.0, e: 0.11, Steps: 3605, Avg Q-val: 1.49, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:43:47,447 - INFO - Ep.: 139, Score: -13.0, e: 0.10, Steps: 3291, Avg Q-val: 1.48, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:44:09,858 - INFO - Ep.: 140, Score: -17.0, e: 0.10, Steps: 3455, Avg Q-val: 1.48, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:44:31,245 - INFO - Ep.: 141, Score: -12.0, e: 0.09, Steps: 3296, Avg Q-val: 1.47, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:44:55,172 - INFO - Ep.: 142, Score: -20.0, e: 0.08, Steps: 3632, Avg Q-val: 1.41, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:45:16,964 - INFO - Ep.: 143, Score: -15.0, e: 0.08, Steps: 3305, Avg Q-val: 1.45, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:45:38,180 - INFO - Ep.: 144, Score: -10.0, e: 0.07, Steps: 3202, Avg Q-val: 1.45, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:46:01,062 - INFO - Ep.: 145, Score: -15.0, e: 0.07, Steps: 3493, Avg Q-val: 1.44, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:46:23,058 - INFO - Ep.: 146, Score: -14.0, e: 0.06, Steps: 3520, Avg Q-val: 1.44, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:46:45,580 - INFO - Ep.: 147, Score: -18.0, e: 0.05, Steps: 3445, Avg Q-val: 1.49, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:46:52,464 - INFO - Total steps: 500000
2024-08-18 00:47:12,597 - INFO - Step: 500000, Evaluation Score: -12.0
2024-08-18 00:47:12,601 - INFO - Ep.: 148, Score: -5.0, e: 0.05, Steps: 1046, Avg Q-val: 1.41, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:47:34,846 - INFO - Ep.: 149, Score: -14.0, e: 0.05, Steps: 3385, Avg Q-val: 1.43, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:47:58,650 - INFO - Ep.: 150, Score: -14.0, e: 0.05, Steps: 3621, Avg Q-val: 1.39, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:48:21,031 - INFO - Ep.: 151, Score: -19.0, e: 0.05, Steps: 3475, Avg Q-val: 1.40, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:48:45,094 - INFO - Ep.: 152, Score: -23.0, e: 0.05, Steps: 3710, Avg Q-val: 1.37, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:49:08,708 - INFO - Ep.: 153, Score: -19.0, e: 0.05, Steps: 3604, Avg Q-val: 1.37, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:49:30,756 - INFO - Ep.: 154, Score: -12.0, e: 0.05, Steps: 3341, Avg Q-val: 1.38, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:49:53,497 - INFO - Ep.: 155, Score: -14.0, e: 0.05, Steps: 3478, Avg Q-val: 1.37, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:50:14,547 - INFO - Ep.: 156, Score: -11.0, e: 0.05, Steps: 3230, Avg Q-val: 1.37, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:50:37,273 - INFO - Ep.: 157, Score: -19.0, e: 0.05, Steps: 3490, Avg Q-val: 1.39, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:50:58,544 - INFO - Ep.: 158, Score: -12.0, e: 0.05, Steps: 3248, Avg Q-val: 1.37, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:51:21,800 - INFO - Ep.: 159, Score: -17.0, e: 0.05, Steps: 3565, Avg Q-val: 1.32, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:51:44,011 - INFO - Ep.: 160, Score: -13.0, e: 0.05, Steps: 3365, Avg Q-val: 1.38, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:52:06,839 - INFO - Ep.: 161, Score: -17.0, e: 0.05, Steps: 3469, Avg Q-val: 1.36, replay: 100000, Mem Usage: 45.7%
2024-08-18 00:52:31,360 - INFO - Ep.: 162, Score: -21.0, e: 0.05, Steps: 3720, Avg Q-val: 1.37, replay: 100000, Mem Usage: 45.8%
2024-08-18 00:52:53,766 - INFO - Ep.: 163, Score: -16.0, e: 0.05, Steps: 3445, Avg Q-val: 1.30, replay: 100000, Mem Usage: 45.7%
