2024-08-31 09:47:58,580 - INFO - Ep.: 0, Score: -21.0, e: 1.00, Steps: 912, Avg Q-val: nan, replay: 912, Mem Usage: 25.4%
2024-08-31 09:47:59,613 - INFO - Ep.: 1, Score: -20.0, e: 1.00, Steps: 1202, Avg Q-val: nan, replay: 2114, Mem Usage: 25.5%
2024-08-31 09:48:00,285 - INFO - Ep.: 2, Score: -20.0, e: 1.00, Steps: 987, Avg Q-val: nan, replay: 3101, Mem Usage: 25.8%
2024-08-31 09:48:00,939 - INFO - Ep.: 3, Score: -19.0, e: 1.00, Steps: 999, Avg Q-val: nan, replay: 4100, Mem Usage: 26.0%
2024-08-31 09:48:01,471 - INFO - Ep.: 4, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 4924, Mem Usage: 26.1%
2024-08-31 09:48:02,137 - INFO - Ep.: 5, Score: -20.0, e: 1.00, Steps: 1020, Avg Q-val: nan, replay: 5944, Mem Usage: 26.2%
2024-08-31 09:48:02,691 - INFO - Ep.: 6, Score: -21.0, e: 1.00, Steps: 853, Avg Q-val: nan, replay: 6797, Mem Usage: 26.4%
2024-08-31 09:48:03,220 - INFO - Ep.: 7, Score: -21.0, e: 1.00, Steps: 812, Avg Q-val: nan, replay: 7609, Mem Usage: 26.5%
2024-08-31 09:48:03,877 - INFO - Ep.: 8, Score: -20.0, e: 1.00, Steps: 963, Avg Q-val: nan, replay: 8572, Mem Usage: 26.7%
2024-08-31 09:48:04,537 - INFO - Ep.: 9, Score: -20.0, e: 1.00, Steps: 1014, Avg Q-val: nan, replay: 9586, Mem Usage: 26.9%
2024-08-31 09:48:05,213 - INFO - Ep.: 10, Score: -20.0, e: 1.00, Steps: 1042, Avg Q-val: nan, replay: 10628, Mem Usage: 27.1%
2024-08-31 09:48:05,797 - INFO - Ep.: 11, Score: -21.0, e: 1.00, Steps: 883, Avg Q-val: nan, replay: 11511, Mem Usage: 27.2%
2024-08-31 09:48:06,386 - INFO - Ep.: 12, Score: -21.0, e: 1.00, Steps: 903, Avg Q-val: nan, replay: 12414, Mem Usage: 27.3%
2024-08-31 09:48:07,048 - INFO - Ep.: 13, Score: -19.0, e: 1.00, Steps: 1009, Avg Q-val: nan, replay: 13423, Mem Usage: 27.5%
2024-08-31 09:48:07,611 - INFO - Ep.: 14, Score: -21.0, e: 1.00, Steps: 845, Avg Q-val: nan, replay: 14268, Mem Usage: 27.6%
2024-08-31 09:48:08,264 - INFO - Ep.: 15, Score: -21.0, e: 1.00, Steps: 1004, Avg Q-val: nan, replay: 15272, Mem Usage: 27.8%
2024-08-31 09:48:08,932 - INFO - Ep.: 16, Score: -20.0, e: 1.00, Steps: 992, Avg Q-val: nan, replay: 16264, Mem Usage: 28.0%
2024-08-31 09:48:09,571 - INFO - Ep.: 17, Score: -21.0, e: 1.00, Steps: 972, Avg Q-val: nan, replay: 17236, Mem Usage: 28.1%
2024-08-31 09:48:10,172 - INFO - Ep.: 18, Score: -21.0, e: 1.00, Steps: 930, Avg Q-val: nan, replay: 18166, Mem Usage: 28.3%
2024-08-31 09:48:10,726 - INFO - Ep.: 19, Score: -21.0, e: 1.00, Steps: 852, Avg Q-val: nan, replay: 19018, Mem Usage: 28.4%
2024-08-31 09:48:11,281 - INFO - Ep.: 20, Score: -21.0, e: 1.00, Steps: 811, Avg Q-val: nan, replay: 19829, Mem Usage: 28.5%
2024-08-31 09:48:11,830 - INFO - Ep.: 21, Score: -21.0, e: 1.00, Steps: 840, Avg Q-val: nan, replay: 20669, Mem Usage: 28.7%
2024-08-31 09:48:12,503 - INFO - Ep.: 22, Score: -19.0, e: 1.00, Steps: 1039, Avg Q-val: nan, replay: 21708, Mem Usage: 28.8%
2024-08-31 09:48:13,066 - INFO - Ep.: 23, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 22532, Mem Usage: 28.9%
2024-08-31 09:48:13,748 - INFO - Ep.: 24, Score: -19.0, e: 1.00, Steps: 1029, Avg Q-val: nan, replay: 23561, Mem Usage: 29.1%
2024-08-31 09:48:14,282 - INFO - Ep.: 25, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 24385, Mem Usage: 29.2%
2024-08-31 09:48:14,859 - INFO - Ep.: 26, Score: -20.0, e: 1.00, Steps: 891, Avg Q-val: nan, replay: 25276, Mem Usage: 29.4%
