2024-08-17 10:34:36,811 - INFO - Ep.: 0, Score: -13.0, e: 1.00, Steps: 3301, Avg Q-val: nan, replay: 3301, Mem Usage: 29.1%
2024-08-17 10:34:39,361 - INFO - Ep.: 1, Score: -6.0, e: 1.00, Steps: 3197, Avg Q-val: nan, replay: 6498, Mem Usage: 29.4%
2024-08-17 10:34:41,907 - INFO - Ep.: 2, Score: -13.0, e: 1.00, Steps: 3623, Avg Q-val: nan, replay: 10121, Mem Usage: 29.7%
2024-08-17 10:34:44,150 - INFO - Ep.: 3, Score: -8.0, e: 1.00, Steps: 3189, Avg Q-val: nan, replay: 13310, Mem Usage: 29.9%
2024-08-17 10:34:46,368 - INFO - Ep.: 4, Score: -5.0, e: 1.00, Steps: 3151, Avg Q-val: nan, replay: 16461, Mem Usage: 30.2%
2024-08-17 10:34:48,673 - INFO - Ep.: 5, Score: -4.0, e: 1.00, Steps: 3291, Avg Q-val: nan, replay: 19752, Mem Usage: 30.5%
2024-08-17 10:34:50,931 - INFO - Ep.: 6, Score: -11.0, e: 1.00, Steps: 3229, Avg Q-val: nan, replay: 22981, Mem Usage: 30.7%
2024-08-17 10:34:53,229 - INFO - Ep.: 7, Score: -11.0, e: 1.00, Steps: 3271, Avg Q-val: nan, replay: 26252, Mem Usage: 31.0%
2024-08-17 10:34:55,699 - INFO - Ep.: 8, Score: -10.0, e: 1.00, Steps: 3518, Avg Q-val: nan, replay: 29770, Mem Usage: 31.3%
2024-08-17 10:34:58,008 - INFO - Ep.: 9, Score: -12.0, e: 1.00, Steps: 3351, Avg Q-val: nan, replay: 33121, Mem Usage: 31.6%
2024-08-17 10:35:00,326 - INFO - Ep.: 10, Score: -11.0, e: 1.00, Steps: 3305, Avg Q-val: nan, replay: 36426, Mem Usage: 31.9%
2024-08-17 10:35:02,683 - INFO - Ep.: 11, Score: -15.0, e: 1.00, Steps: 3378, Avg Q-val: nan, replay: 39804, Mem Usage: 32.1%
2024-08-17 10:35:04,922 - INFO - Ep.: 12, Score: -8.0, e: 1.00, Steps: 3198, Avg Q-val: nan, replay: 43002, Mem Usage: 32.4%
2024-08-17 10:35:07,136 - INFO - Ep.: 13, Score: -6.0, e: 1.00, Steps: 3175, Avg Q-val: nan, replay: 46177, Mem Usage: 32.7%
2024-08-17 10:35:09,332 - INFO - Ep.: 14, Score: -4.0, e: 1.00, Steps: 3143, Avg Q-val: nan, replay: 49320, Mem Usage: 32.9%
2024-08-17 10:35:11,595 - INFO - Ep.: 15, Score: -9.0, e: 1.00, Steps: 3223, Avg Q-val: nan, replay: 52543, Mem Usage: 33.2%
2024-08-17 10:35:13,919 - INFO - Ep.: 16, Score: -9.0, e: 1.00, Steps: 3315, Avg Q-val: nan, replay: 55858, Mem Usage: 33.5%
2024-08-17 10:35:16,210 - INFO - Ep.: 17, Score: -10.0, e: 1.00, Steps: 3274, Avg Q-val: nan, replay: 59132, Mem Usage: 33.7%
2024-08-17 10:35:18,486 - INFO - Ep.: 18, Score: -11.0, e: 1.00, Steps: 3247, Avg Q-val: nan, replay: 62379, Mem Usage: 34.0%
2024-08-17 10:35:20,772 - INFO - Ep.: 19, Score: -8.0, e: 1.00, Steps: 3243, Avg Q-val: nan, replay: 65622, Mem Usage: 34.3%
2024-08-17 10:35:23,035 - INFO - Ep.: 20, Score: -7.0, e: 1.00, Steps: 3228, Avg Q-val: nan, replay: 68850, Mem Usage: 34.6%
2024-08-17 10:35:25,347 - INFO - Ep.: 21, Score: -10.0, e: 1.00, Steps: 3277, Avg Q-val: nan, replay: 72127, Mem Usage: 34.8%
2024-08-17 10:35:27,733 - INFO - Ep.: 22, Score: 0.0, e: 1.00, Steps: 3415, Avg Q-val: nan, replay: 75542, Mem Usage: 35.1%
2024-08-17 10:35:29,988 - INFO - Ep.: 23, Score: -5.0, e: 1.00, Steps: 3218, Avg Q-val: nan, replay: 78760, Mem Usage: 35.4%
2024-08-17 10:35:32,421 - INFO - Ep.: 24, Score: -11.0, e: 1.00, Steps: 3471, Avg Q-val: nan, replay: 82231, Mem Usage: 35.7%
2024-08-17 10:35:34,751 - INFO - Ep.: 25, Score: -7.0, e: 1.00, Steps: 3242, Avg Q-val: nan, replay: 85473, Mem Usage: 36.1%
2024-08-17 10:35:37,018 - INFO - Ep.: 26, Score: -7.0, e: 1.00, Steps: 3228, Avg Q-val: nan, replay: 88701, Mem Usage: 36.6%
2024-08-17 10:35:39,378 - INFO - Ep.: 27, Score: -15.0, e: 1.00, Steps: 3366, Avg Q-val: nan, replay: 92067, Mem Usage: 37.2%
2024-08-17 10:35:41,585 - INFO - Ep.: 28, Score: -7.0, e: 1.00, Steps: 3151, Avg Q-val: nan, replay: 95218, Mem Usage: 37.7%
2024-08-17 10:35:43,961 - INFO - Ep.: 29, Score: -12.0, e: 1.00, Steps: 3389, Avg Q-val: nan, replay: 98607, Mem Usage: 38.3%
2024-08-17 10:35:44,940 - INFO - Total steps: 100000
2024-08-17 10:35:50,105 - INFO - Ep.: 30, Score: -7.0, e: 0.81, Steps: 3219, Avg Q-val: 0.09, replay: 100000, Mem Usage: 39.2%
2024-08-17 10:35:58,595 - INFO - Ep.: 31, Score: -5.0, e: 0.80, Steps: 3163, Avg Q-val: 0.12, replay: 100000, Mem Usage: 40.2%
2024-08-17 10:36:07,970 - INFO - Ep.: 32, Score: -11.0, e: 0.79, Steps: 3469, Avg Q-val: 0.15, replay: 100000, Mem Usage: 41.2%
