2024-09-04 13:29:03,653 - INFO - Ep.: 0, Score: -21.0, e: 1.00, Steps: 793, Avg Q-val: nan, replay: 793, Mem Usage: 29.5%
2024-09-04 13:29:04,751 - INFO - Ep.: 1, Score: -19.0, e: 1.00, Steps: 1044, Avg Q-val: nan, replay: 1837, Mem Usage: 29.5%
2024-09-04 13:29:05,419 - INFO - Ep.: 2, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 2661, Mem Usage: 29.7%
2024-09-04 13:29:06,091 - INFO - Ep.: 3, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 3485, Mem Usage: 29.8%
2024-09-04 13:29:06,792 - INFO - Ep.: 4, Score: -21.0, e: 1.00, Steps: 826, Avg Q-val: nan, replay: 4311, Mem Usage: 29.9%
2024-09-04 13:29:07,472 - INFO - Ep.: 5, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 5135, Mem Usage: 29.9%
2024-09-04 13:29:08,157 - INFO - Ep.: 6, Score: -21.0, e: 1.00, Steps: 845, Avg Q-val: nan, replay: 5980, Mem Usage: 30.0%
2024-09-04 13:29:08,880 - INFO - Ep.: 7, Score: -21.0, e: 1.00, Steps: 909, Avg Q-val: nan, replay: 6889, Mem Usage: 30.1%
2024-09-04 13:29:09,641 - INFO - Ep.: 8, Score: -20.0, e: 1.00, Steps: 919, Avg Q-val: nan, replay: 7808, Mem Usage: 30.2%
2024-09-04 13:29:10,320 - INFO - Ep.: 9, Score: -21.0, e: 1.00, Steps: 792, Avg Q-val: nan, replay: 8600, Mem Usage: 30.2%
2024-09-04 13:29:11,110 - INFO - Ep.: 10, Score: -19.0, e: 1.00, Steps: 1008, Avg Q-val: nan, replay: 9608, Mem Usage: 30.4%
2024-09-04 13:29:11,974 - INFO - Ep.: 11, Score: -20.0, e: 1.00, Steps: 1099, Avg Q-val: nan, replay: 10707, Mem Usage: 30.4%
2024-09-04 13:29:12,652 - INFO - Ep.: 12, Score: -20.0, e: 1.00, Steps: 842, Avg Q-val: nan, replay: 11549, Mem Usage: 30.5%
2024-09-04 13:29:13,502 - INFO - Ep.: 13, Score: -21.0, e: 1.00, Steps: 1021, Avg Q-val: nan, replay: 12570, Mem Usage: 30.6%
2024-09-04 13:29:14,226 - INFO - Ep.: 14, Score: -21.0, e: 1.00, Steps: 873, Avg Q-val: nan, replay: 13443, Mem Usage: 30.7%
2024-09-04 13:29:15,006 - INFO - Ep.: 15, Score: -21.0, e: 1.00, Steps: 950, Avg Q-val: nan, replay: 14393, Mem Usage: 30.8%
2024-09-04 13:29:15,672 - INFO - Ep.: 16, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 15217, Mem Usage: 30.8%
2024-09-04 13:29:16,414 - INFO - Ep.: 17, Score: -20.0, e: 1.00, Steps: 899, Avg Q-val: nan, replay: 16116, Mem Usage: 30.9%
2024-09-04 13:29:17,035 - INFO - Ep.: 18, Score: -21.0, e: 1.00, Steps: 764, Avg Q-val: nan, replay: 16880, Mem Usage: 31.0%
2024-09-04 13:29:17,805 - INFO - Ep.: 19, Score: -19.0, e: 1.00, Steps: 939, Avg Q-val: nan, replay: 17819, Mem Usage: 31.0%
2024-09-04 13:29:18,602 - INFO - Ep.: 20, Score: -19.0, e: 1.00, Steps: 982, Avg Q-val: nan, replay: 18801, Mem Usage: 31.2%
2024-09-04 13:29:19,348 - INFO - Ep.: 21, Score: -21.0, e: 1.00, Steps: 886, Avg Q-val: nan, replay: 19687, Mem Usage: 31.2%
2024-09-04 13:29:20,010 - INFO - Ep.: 22, Score: -21.0, e: 1.00, Steps: 826, Avg Q-val: nan, replay: 20513, Mem Usage: 31.3%
2024-09-04 13:29:20,919 - INFO - Ep.: 23, Score: -19.0, e: 1.00, Steps: 1134, Avg Q-val: nan, replay: 21647, Mem Usage: 31.4%
2024-09-04 13:29:21,644 - INFO - Ep.: 24, Score: -20.0, e: 1.00, Steps: 903, Avg Q-val: nan, replay: 22550, Mem Usage: 31.5%
2024-09-04 13:29:22,358 - INFO - Ep.: 25, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 23374, Mem Usage: 31.6%
2024-09-04 13:29:23,259 - INFO - Ep.: 26, Score: -20.0, e: 1.00, Steps: 1019, Avg Q-val: nan, replay: 24393, Mem Usage: 31.6%
2024-09-04 13:29:23,963 - INFO - Ep.: 27, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 25217, Mem Usage: 31.7%
2024-09-04 13:29:24,703 - INFO - Ep.: 28, Score: -21.0, e: 1.00, Steps: 871, Avg Q-val: nan, replay: 26088, Mem Usage: 31.8%
2024-09-04 13:29:25,334 - INFO - Ep.: 29, Score: -21.0, e: 1.00, Steps: 764, Avg Q-val: nan, replay: 26852, Mem Usage: 31.8%
2024-09-04 13:29:26,261 - INFO - Ep.: 30, Score: -20.0, e: 1.00, Steps: 1106, Avg Q-val: nan, replay: 27958, Mem Usage: 31.9%
2024-09-04 13:29:27,182 - INFO - Ep.: 31, Score: -20.0, e: 1.00, Steps: 992, Avg Q-val: nan, replay: 28950, Mem Usage: 32.0%
2024-09-04 13:29:27,823 - INFO - Ep.: 32, Score: -21.0, e: 1.00, Steps: 764, Avg Q-val: nan, replay: 29714, Mem Usage: 32.1%
2024-09-04 13:29:28,531 - INFO - Ep.: 33, Score: -20.0, e: 1.00, Steps: 898, Avg Q-val: nan, replay: 30612, Mem Usage: 32.2%
2024-09-04 13:29:29,185 - INFO - Ep.: 34, Score: -21.0, e: 1.00, Steps: 792, Avg Q-val: nan, replay: 31404, Mem Usage: 32.2%
2024-09-04 13:29:30,006 - INFO - Ep.: 35, Score: -21.0, e: 1.00, Steps: 1055, Avg Q-val: nan, replay: 32459, Mem Usage: 32.3%
2024-09-04 13:29:30,803 - INFO - Ep.: 36, Score: -20.0, e: 1.00, Steps: 1009, Avg Q-val: nan, replay: 33468, Mem Usage: 32.3%
2024-09-04 13:29:31,538 - INFO - Ep.: 37, Score: -20.0, e: 1.00, Steps: 899, Avg Q-val: nan, replay: 34367, Mem Usage: 32.4%
2024-09-04 13:29:32,319 - INFO - Ep.: 38, Score: -21.0, e: 1.00, Steps: 985, Avg Q-val: nan, replay: 35352, Mem Usage: 32.5%
2024-09-04 13:29:33,067 - INFO - Ep.: 39, Score: -20.0, e: 1.00, Steps: 898, Avg Q-val: nan, replay: 36250, Mem Usage: 32.6%
2024-09-04 13:29:33,770 - INFO - Ep.: 40, Score: -21.0, e: 1.00, Steps: 812, Avg Q-val: nan, replay: 37062, Mem Usage: 32.6%
2024-09-04 13:29:34,440 - INFO - Ep.: 41, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 37886, Mem Usage: 32.7%
2024-09-04 13:29:35,260 - INFO - Ep.: 42, Score: -20.0, e: 1.00, Steps: 1047, Avg Q-val: nan, replay: 38933, Mem Usage: 32.8%
2024-09-04 13:29:35,915 - INFO - Ep.: 43, Score: -21.0, e: 1.00, Steps: 792, Avg Q-val: nan, replay: 39725, Mem Usage: 32.9%
2024-09-04 13:29:36,825 - INFO - Ep.: 44, Score: -20.0, e: 1.00, Steps: 1172, Avg Q-val: nan, replay: 40897, Mem Usage: 33.0%
2024-09-04 13:29:37,673 - INFO - Ep.: 45, Score: -20.0, e: 1.00, Steps: 1051, Avg Q-val: nan, replay: 41948, Mem Usage: 33.1%
2024-09-04 13:29:38,386 - INFO - Ep.: 46, Score: -20.0, e: 1.00, Steps: 870, Avg Q-val: nan, replay: 42818, Mem Usage: 33.1%
2024-09-04 13:29:39,101 - INFO - Ep.: 47, Score: -21.0, e: 1.00, Steps: 872, Avg Q-val: nan, replay: 43690, Mem Usage: 33.2%
2024-09-04 13:29:39,735 - INFO - Ep.: 48, Score: -21.0, e: 1.00, Steps: 764, Avg Q-val: nan, replay: 44454, Mem Usage: 33.3%
2024-09-04 13:29:40,380 - INFO - Ep.: 49, Score: -21.0, e: 1.00, Steps: 792, Avg Q-val: nan, replay: 45246, Mem Usage: 33.3%
2024-09-04 13:29:41,358 - INFO - Ep.: 50, Score: -18.0, e: 1.00, Steps: 1256, Avg Q-val: nan, replay: 46502, Mem Usage: 33.5%
2024-09-04 13:29:42,096 - INFO - Ep.: 51, Score: -20.0, e: 1.00, Steps: 920, Avg Q-val: nan, replay: 47422, Mem Usage: 33.5%
2024-09-04 13:29:42,885 - INFO - Ep.: 52, Score: -20.0, e: 1.00, Steps: 988, Avg Q-val: nan, replay: 48410, Mem Usage: 33.6%
2024-09-04 13:29:43,557 - INFO - Ep.: 53, Score: -21.0, e: 1.00, Steps: 825, Avg Q-val: nan, replay: 49235, Mem Usage: 33.7%
2024-09-04 13:29:44,299 - INFO - Ep.: 54, Score: -20.0, e: 1.00, Steps: 931, Avg Q-val: nan, replay: 50166, Mem Usage: 33.7%
2024-09-04 13:29:45,083 - INFO - Ep.: 55, Score: -20.0, e: 1.00, Steps: 994, Avg Q-val: nan, replay: 51160, Mem Usage: 33.7%
2024-09-04 13:29:45,874 - INFO - Ep.: 56, Score: -20.0, e: 1.00, Steps: 980, Avg Q-val: nan, replay: 52140, Mem Usage: 33.8%
2024-09-04 13:29:46,598 - INFO - Ep.: 57, Score: -20.0, e: 1.00, Steps: 905, Avg Q-val: nan, replay: 53045, Mem Usage: 33.9%
2024-09-04 13:29:47,327 - INFO - Ep.: 58, Score: -21.0, e: 1.00, Steps: 916, Avg Q-val: nan, replay: 53961, Mem Usage: 34.0%
2024-09-04 13:29:48,101 - INFO - Ep.: 59, Score: -20.0, e: 1.00, Steps: 977, Avg Q-val: nan, replay: 54938, Mem Usage: 34.1%
2024-09-04 13:29:48,943 - INFO - Ep.: 60, Score: -21.0, e: 1.00, Steps: 1052, Avg Q-val: nan, replay: 55990, Mem Usage: 34.2%
2024-09-04 13:29:49,801 - INFO - Ep.: 61, Score: -19.0, e: 1.00, Steps: 1064, Avg Q-val: nan, replay: 57054, Mem Usage: 34.4%
2024-09-04 13:29:50,484 - INFO - Ep.: 62, Score: -21.0, e: 1.00, Steps: 824, Avg Q-val: nan, replay: 57878, Mem Usage: 34.5%
2024-09-04 13:29:51,213 - INFO - Ep.: 63, Score: -21.0, e: 1.00, Steps: 900, Avg Q-val: nan, replay: 58778, Mem Usage: 34.6%
2024-09-04 13:29:51,924 - INFO - Ep.: 64, Score: -21.0, e: 1.00, Steps: 884, Avg Q-val: nan, replay: 59662, Mem Usage: 34.7%
