2024-08-18 19:47:23,393 - INFO - Ep.: 0, Score: 220.0, e: 1.00, Steps: 550, Avg Q-val: nan, replay: 550, Mem Usage: 46.1%
2024-08-18 19:47:24,177 - INFO - Ep.: 1, Score: 130.0, e: 1.00, Steps: 551, Avg Q-val: nan, replay: 1101, Mem Usage: 46.1%
2024-08-18 19:47:24,607 - INFO - Ep.: 2, Score: 150.0, e: 1.00, Steps: 508, Avg Q-val: nan, replay: 1609, Mem Usage: 46.2%
2024-08-18 19:47:25,264 - INFO - Ep.: 3, Score: 240.0, e: 1.00, Steps: 757, Avg Q-val: nan, replay: 2366, Mem Usage: 46.2%
2024-08-18 19:47:25,688 - INFO - Ep.: 4, Score: 160.0, e: 1.00, Steps: 504, Avg Q-val: nan, replay: 2870, Mem Usage: 46.3%
2024-08-18 19:47:26,275 - INFO - Ep.: 5, Score: 180.0, e: 1.00, Steps: 650, Avg Q-val: nan, replay: 3520, Mem Usage: 46.3%
2024-08-18 19:47:26,818 - INFO - Ep.: 6, Score: 100.0, e: 1.00, Steps: 629, Avg Q-val: nan, replay: 4149, Mem Usage: 46.4%
2024-08-18 19:47:27,421 - INFO - Ep.: 7, Score: 270.0, e: 1.00, Steps: 688, Avg Q-val: nan, replay: 4837, Mem Usage: 46.4%
2024-08-18 19:47:27,926 - INFO - Ep.: 8, Score: 170.0, e: 1.00, Steps: 598, Avg Q-val: nan, replay: 5435, Mem Usage: 46.5%
2024-08-18 19:47:28,546 - INFO - Ep.: 9, Score: 190.0, e: 1.00, Steps: 739, Avg Q-val: nan, replay: 6174, Mem Usage: 46.5%
2024-08-18 19:47:29,042 - INFO - Ep.: 10, Score: 200.0, e: 1.00, Steps: 594, Avg Q-val: nan, replay: 6768, Mem Usage: 46.6%
2024-08-18 19:47:29,583 - INFO - Ep.: 11, Score: 190.0, e: 1.00, Steps: 637, Avg Q-val: nan, replay: 7405, Mem Usage: 46.6%
2024-08-18 19:47:30,116 - INFO - Ep.: 12, Score: 150.0, e: 1.00, Steps: 604, Avg Q-val: nan, replay: 8009, Mem Usage: 46.7%
2024-08-18 19:47:30,755 - INFO - Ep.: 13, Score: 170.0, e: 1.00, Steps: 775, Avg Q-val: nan, replay: 8784, Mem Usage: 46.8%
2024-08-18 19:47:31,205 - INFO - Ep.: 14, Score: 170.0, e: 1.00, Steps: 516, Avg Q-val: nan, replay: 9300, Mem Usage: 46.8%
2024-08-18 19:47:31,715 - INFO - Ep.: 15, Score: 130.0, e: 1.00, Steps: 593, Avg Q-val: nan, replay: 9893, Mem Usage: 46.8%
2024-08-18 19:47:32,375 - INFO - Ep.: 16, Score: 260.0, e: 1.00, Steps: 775, Avg Q-val: nan, replay: 10668, Mem Usage: 46.9%
2024-08-18 19:47:32,815 - INFO - Ep.: 17, Score: 150.0, e: 1.00, Steps: 506, Avg Q-val: nan, replay: 11174, Mem Usage: 47.0%
2024-08-18 19:47:33,370 - INFO - Ep.: 18, Score: 190.0, e: 1.00, Steps: 637, Avg Q-val: nan, replay: 11811, Mem Usage: 47.0%
2024-08-18 19:47:33,820 - INFO - Ep.: 19, Score: 140.0, e: 1.00, Steps: 526, Avg Q-val: nan, replay: 12337, Mem Usage: 47.1%
2024-08-18 19:47:34,614 - INFO - Ep.: 20, Score: 800.0, e: 1.00, Steps: 942, Avg Q-val: nan, replay: 13279, Mem Usage: 47.1%
2024-08-18 19:47:35,158 - INFO - Ep.: 21, Score: 130.0, e: 1.00, Steps: 621, Avg Q-val: nan, replay: 13900, Mem Usage: 47.2%
2024-08-18 19:47:35,702 - INFO - Ep.: 22, Score: 240.0, e: 1.00, Steps: 613, Avg Q-val: nan, replay: 14513, Mem Usage: 47.2%
2024-08-18 19:47:36,205 - INFO - Ep.: 23, Score: 210.0, e: 1.00, Steps: 574, Avg Q-val: nan, replay: 15087, Mem Usage: 47.3%
2024-08-18 19:47:36,805 - INFO - Ep.: 24, Score: 150.0, e: 1.00, Steps: 705, Avg Q-val: nan, replay: 15792, Mem Usage: 47.3%
2024-08-18 19:47:37,411 - INFO - Ep.: 25, Score: 210.0, e: 1.00, Steps: 713, Avg Q-val: nan, replay: 16505, Mem Usage: 47.4%
2024-08-18 19:47:37,992 - INFO - Ep.: 26, Score: 170.0, e: 1.00, Steps: 687, Avg Q-val: nan, replay: 17192, Mem Usage: 47.5%
2024-08-18 19:47:38,711 - INFO - Ep.: 27, Score: 190.0, e: 1.00, Steps: 816, Avg Q-val: nan, replay: 18008, Mem Usage: 47.5%
2024-08-18 19:47:39,415 - INFO - Ep.: 28, Score: 150.0, e: 1.00, Steps: 794, Avg Q-val: nan, replay: 18802, Mem Usage: 47.6%
2024-08-18 19:47:40,008 - INFO - Ep.: 29, Score: 180.0, e: 1.00, Steps: 694, Avg Q-val: nan, replay: 19496, Mem Usage: 47.7%
2024-08-18 19:47:40,606 - INFO - Ep.: 30, Score: 220.0, e: 1.00, Steps: 700, Avg Q-val: nan, replay: 20196, Mem Usage: 47.7%
2024-08-18 19:47:41,332 - INFO - Ep.: 31, Score: 290.0, e: 1.00, Steps: 840, Avg Q-val: nan, replay: 21036, Mem Usage: 47.8%
2024-08-18 19:47:41,850 - INFO - Ep.: 32, Score: 140.0, e: 1.00, Steps: 591, Avg Q-val: nan, replay: 21627, Mem Usage: 47.8%
2024-08-18 19:47:42,396 - INFO - Ep.: 33, Score: 320.0, e: 1.00, Steps: 642, Avg Q-val: nan, replay: 22269, Mem Usage: 47.9%
2024-08-18 19:47:42,945 - INFO - Ep.: 34, Score: 140.0, e: 1.00, Steps: 626, Avg Q-val: nan, replay: 22895, Mem Usage: 47.9%
2024-08-18 19:47:43,708 - INFO - Ep.: 35, Score: 320.0, e: 1.00, Steps: 894, Avg Q-val: nan, replay: 23789, Mem Usage: 48.0%
2024-08-18 19:47:44,302 - INFO - Ep.: 36, Score: 220.0, e: 1.00, Steps: 700, Avg Q-val: nan, replay: 24489, Mem Usage: 48.1%
2024-08-18 19:47:44,890 - INFO - Ep.: 37, Score: 180.0, e: 1.00, Steps: 680, Avg Q-val: nan, replay: 25169, Mem Usage: 48.1%
2024-08-18 19:47:45,682 - INFO - Ep.: 38, Score: 220.0, e: 1.00, Steps: 859, Avg Q-val: nan, replay: 26028, Mem Usage: 48.2%
2024-08-18 19:47:46,264 - INFO - Ep.: 39, Score: 230.0, e: 1.00, Steps: 699, Avg Q-val: nan, replay: 26727, Mem Usage: 48.3%
2024-08-18 19:47:46,835 - INFO - Ep.: 40, Score: 210.0, e: 1.00, Steps: 679, Avg Q-val: nan, replay: 27406, Mem Usage: 48.3%
2024-08-18 19:47:47,355 - INFO - Ep.: 41, Score: 190.0, e: 1.00, Steps: 611, Avg Q-val: nan, replay: 28017, Mem Usage: 48.4%
2024-08-18 19:47:47,823 - INFO - Ep.: 42, Score: 120.0, e: 1.00, Steps: 552, Avg Q-val: nan, replay: 28569, Mem Usage: 48.4%
2024-08-18 19:47:48,275 - INFO - Ep.: 43, Score: 210.0, e: 1.00, Steps: 527, Avg Q-val: nan, replay: 29096, Mem Usage: 48.5%
2024-08-18 19:47:49,020 - INFO - Ep.: 44, Score: 200.0, e: 1.00, Steps: 853, Avg Q-val: nan, replay: 29949, Mem Usage: 48.5%
2024-08-18 19:47:49,563 - INFO - Ep.: 45, Score: 150.0, e: 1.00, Steps: 579, Avg Q-val: nan, replay: 30528, Mem Usage: 48.6%
2024-08-18 19:47:50,168 - INFO - Ep.: 46, Score: 190.0, e: 1.00, Steps: 651, Avg Q-val: nan, replay: 31179, Mem Usage: 48.6%
2024-08-18 19:47:50,585 - INFO - Ep.: 47, Score: 110.0, e: 1.00, Steps: 489, Avg Q-val: nan, replay: 31668, Mem Usage: 48.7%
2024-08-18 19:47:51,053 - INFO - Ep.: 48, Score: 180.0, e: 1.00, Steps: 554, Avg Q-val: nan, replay: 32222, Mem Usage: 48.7%
2024-08-18 19:47:51,485 - INFO - Ep.: 49, Score: 200.0, e: 1.00, Steps: 497, Avg Q-val: nan, replay: 32719, Mem Usage: 48.8%
2024-08-18 19:47:52,068 - INFO - Ep.: 50, Score: 180.0, e: 1.00, Steps: 661, Avg Q-val: nan, replay: 33380, Mem Usage: 48.8%
2024-08-18 19:47:52,662 - INFO - Ep.: 51, Score: 260.0, e: 1.00, Steps: 698, Avg Q-val: nan, replay: 34078, Mem Usage: 48.9%
2024-08-18 19:47:53,175 - INFO - Ep.: 52, Score: 190.0, e: 1.00, Steps: 568, Avg Q-val: nan, replay: 34646, Mem Usage: 48.9%
2024-08-18 19:47:53,759 - INFO - Ep.: 53, Score: 160.0, e: 1.00, Steps: 676, Avg Q-val: nan, replay: 35322, Mem Usage: 49.0%
2024-08-18 19:47:54,244 - INFO - Ep.: 54, Score: 160.0, e: 1.00, Steps: 541, Avg Q-val: nan, replay: 35863, Mem Usage: 49.0%
2024-08-18 19:47:54,850 - INFO - Ep.: 55, Score: 230.0, e: 1.00, Steps: 700, Avg Q-val: nan, replay: 36563, Mem Usage: 49.1%
2024-08-18 19:47:55,468 - INFO - Ep.: 56, Score: 140.0, e: 1.00, Steps: 708, Avg Q-val: nan, replay: 37271, Mem Usage: 49.1%
2024-08-18 19:47:55,955 - INFO - Ep.: 57, Score: 190.0, e: 1.00, Steps: 575, Avg Q-val: nan, replay: 37846, Mem Usage: 49.2%
