2024-09-25 09:05:42,024 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_MarioBros_results/models/dqn_model_ALE_MarioBros_final_20240831_094717.pth
2024-09-25 09:05:42,625 - INFO - Ep.: 0, Score: 9.0, e: 1.00, Steps: 253, Avg Q-val: nan, replay: 253, Mem Usage: 6.9%
2024-09-25 09:05:43,085 - INFO - Ep.: 1, Score: 7.0, e: 1.00, Steps: 316, Avg Q-val: nan, replay: 569, Mem Usage: 6.9%
2024-09-25 09:05:43,456 - INFO - Ep.: 2, Score: 14.0, e: 1.00, Steps: 513, Avg Q-val: nan, replay: 1082, Mem Usage: 6.9%
2024-09-25 09:05:43,702 - INFO - Ep.: 3, Score: 5.0, e: 1.00, Steps: 289, Avg Q-val: nan, replay: 1371, Mem Usage: 6.9%
2024-09-25 09:05:43,944 - INFO - Ep.: 4, Score: 8.0, e: 1.00, Steps: 281, Avg Q-val: nan, replay: 1652, Mem Usage: 7.0%
2024-09-25 09:05:44,184 - INFO - Ep.: 5, Score: 11.0, e: 1.00, Steps: 281, Avg Q-val: nan, replay: 1933, Mem Usage: 7.0%
2024-09-25 09:05:44,432 - INFO - Ep.: 6, Score: 10.0, e: 1.00, Steps: 292, Avg Q-val: nan, replay: 2225, Mem Usage: 7.0%
2024-09-25 09:05:44,674 - INFO - Ep.: 7, Score: 9.0, e: 1.00, Steps: 283, Avg Q-val: nan, replay: 2508, Mem Usage: 7.0%
2024-09-25 09:05:44,903 - INFO - Ep.: 8, Score: 9.0, e: 1.00, Steps: 258, Avg Q-val: nan, replay: 2766, Mem Usage: 7.1%
2024-09-25 09:05:45,158 - INFO - Ep.: 9, Score: 10.0, e: 1.00, Steps: 304, Avg Q-val: nan, replay: 3070, Mem Usage: 7.1%
2024-09-25 09:05:45,418 - INFO - Ep.: 10, Score: 9.0, e: 1.00, Steps: 315, Avg Q-val: nan, replay: 3385, Mem Usage: 7.1%
2024-09-25 09:05:45,647 - INFO - Ep.: 11, Score: 8.0, e: 1.00, Steps: 260, Avg Q-val: nan, replay: 3645, Mem Usage: 7.1%
2024-09-25 09:05:45,894 - INFO - Ep.: 12, Score: 11.0, e: 1.00, Steps: 292, Avg Q-val: nan, replay: 3937, Mem Usage: 7.2%
2024-09-25 09:05:46,146 - INFO - Ep.: 13, Score: 8.0, e: 1.00, Steps: 299, Avg Q-val: nan, replay: 4236, Mem Usage: 7.2%
2024-09-25 09:05:46,375 - INFO - Ep.: 14, Score: 8.0, e: 1.00, Steps: 260, Avg Q-val: nan, replay: 4496, Mem Usage: 7.2%
2024-09-25 09:05:46,626 - INFO - Ep.: 15, Score: 12.0, e: 1.00, Steps: 298, Avg Q-val: nan, replay: 4794, Mem Usage: 7.2%
2024-09-25 09:05:46,863 - INFO - Ep.: 16, Score: 9.0, e: 1.00, Steps: 274, Avg Q-val: nan, replay: 5068, Mem Usage: 7.3%
2024-09-25 09:05:47,105 - INFO - Ep.: 17, Score: 8.0, e: 1.00, Steps: 283, Avg Q-val: nan, replay: 5351, Mem Usage: 7.3%
2024-09-25 09:05:47,329 - INFO - Ep.: 18, Score: 9.0, e: 1.00, Steps: 250, Avg Q-val: nan, replay: 5601, Mem Usage: 7.3%
2024-09-25 09:05:47,566 - INFO - Ep.: 19, Score: 9.0, e: 1.00, Steps: 273, Avg Q-val: nan, replay: 5874, Mem Usage: 7.3%
2024-09-25 09:05:47,804 - INFO - Ep.: 20, Score: 9.0, e: 1.00, Steps: 276, Avg Q-val: nan, replay: 6150, Mem Usage: 7.4%
2024-09-25 09:05:48,050 - INFO - Ep.: 21, Score: 10.0, e: 1.00, Steps: 290, Avg Q-val: nan, replay: 6440, Mem Usage: 7.4%
