2024-08-31 09:46:43,854 - INFO - Ep.: 0, Score: 50.0, e: 1.00, Steps: 302, Avg Q-val: nan, replay: 302, Mem Usage: 5.8%
2024-08-31 09:46:44,217 - INFO - Ep.: 1, Score: 25.0, e: 1.00, Steps: 296, Avg Q-val: nan, replay: 598, Mem Usage: 5.9%
2024-08-31 09:46:44,446 - INFO - Ep.: 2, Score: 525.0, e: 1.00, Steps: 407, Avg Q-val: nan, replay: 1005, Mem Usage: 6.0%
2024-08-31 09:46:44,646 - INFO - Ep.: 3, Score: 125.0, e: 1.00, Steps: 357, Avg Q-val: nan, replay: 1362, Mem Usage: 6.0%
2024-08-31 09:46:44,899 - INFO - Ep.: 4, Score: 375.0, e: 1.00, Steps: 453, Avg Q-val: nan, replay: 1815, Mem Usage: 6.1%
2024-08-31 09:46:45,081 - INFO - Ep.: 5, Score: 200.0, e: 1.00, Steps: 322, Avg Q-val: nan, replay: 2137, Mem Usage: 6.2%
2024-08-31 09:46:45,361 - INFO - Ep.: 6, Score: 700.0, e: 1.00, Steps: 501, Avg Q-val: nan, replay: 2638, Mem Usage: 6.2%
2024-08-31 09:46:45,501 - INFO - Ep.: 7, Score: 25.0, e: 1.00, Steps: 249, Avg Q-val: nan, replay: 2887, Mem Usage: 6.3%
2024-08-31 09:46:45,701 - INFO - Ep.: 8, Score: 250.0, e: 1.00, Steps: 356, Avg Q-val: nan, replay: 3243, Mem Usage: 6.3%
2024-08-31 09:46:45,898 - INFO - Ep.: 9, Score: 200.0, e: 1.00, Steps: 354, Avg Q-val: nan, replay: 3597, Mem Usage: 6.4%
2024-08-31 09:46:46,152 - INFO - Ep.: 10, Score: 550.0, e: 1.00, Steps: 458, Avg Q-val: nan, replay: 4055, Mem Usage: 6.5%
2024-08-31 09:46:46,333 - INFO - Ep.: 11, Score: 125.0, e: 1.00, Steps: 322, Avg Q-val: nan, replay: 4377, Mem Usage: 6.5%
2024-08-31 09:46:46,527 - INFO - Ep.: 12, Score: 150.0, e: 1.00, Steps: 349, Avg Q-val: nan, replay: 4726, Mem Usage: 6.6%
2024-08-31 09:46:46,711 - INFO - Ep.: 13, Score: 100.0, e: 1.00, Steps: 328, Avg Q-val: nan, replay: 5054, Mem Usage: 6.6%
2024-08-31 09:46:46,852 - INFO - Ep.: 14, Score: 25.0, e: 1.00, Steps: 249, Avg Q-val: nan, replay: 5303, Mem Usage: 6.7%
2024-08-31 09:46:47,083 - INFO - Ep.: 15, Score: 275.0, e: 1.00, Steps: 410, Avg Q-val: nan, replay: 5713, Mem Usage: 6.7%
2024-08-31 09:46:47,291 - INFO - Ep.: 16, Score: 225.0, e: 1.00, Steps: 371, Avg Q-val: nan, replay: 6084, Mem Usage: 6.8%
2024-08-31 09:46:47,491 - INFO - Ep.: 17, Score: 225.0, e: 1.00, Steps: 356, Avg Q-val: nan, replay: 6440, Mem Usage: 6.9%
2024-08-31 09:46:47,723 - INFO - Ep.: 18, Score: 475.0, e: 1.00, Steps: 419, Avg Q-val: nan, replay: 6859, Mem Usage: 6.9%
2024-08-31 09:46:47,916 - INFO - Ep.: 19, Score: 575.0, e: 1.00, Steps: 343, Avg Q-val: nan, replay: 7202, Mem Usage: 7.0%
2024-08-31 09:46:48,097 - INFO - Ep.: 20, Score: 150.0, e: 1.00, Steps: 321, Avg Q-val: nan, replay: 7523, Mem Usage: 7.0%
2024-08-31 09:46:48,257 - INFO - Ep.: 21, Score: 0.0, e: 1.00, Steps: 286, Avg Q-val: nan, replay: 7809, Mem Usage: 7.1%
2024-08-31 09:46:48,428 - INFO - Ep.: 22, Score: 75.0, e: 1.00, Steps: 306, Avg Q-val: nan, replay: 8115, Mem Usage: 7.1%
2024-08-31 09:46:48,617 - INFO - Ep.: 23, Score: 450.0, e: 1.00, Steps: 340, Avg Q-val: nan, replay: 8455, Mem Usage: 7.2%
2024-08-31 09:46:48,786 - INFO - Ep.: 24, Score: 50.0, e: 1.00, Steps: 303, Avg Q-val: nan, replay: 8758, Mem Usage: 7.2%
2024-08-31 09:46:48,980 - INFO - Ep.: 25, Score: 175.0, e: 1.00, Steps: 347, Avg Q-val: nan, replay: 9105, Mem Usage: 7.3%
2024-08-31 09:46:49,150 - INFO - Ep.: 26, Score: 50.0, e: 1.00, Steps: 304, Avg Q-val: nan, replay: 9409, Mem Usage: 7.3%
2024-08-31 09:46:49,340 - INFO - Ep.: 27, Score: 275.0, e: 1.00, Steps: 340, Avg Q-val: nan, replay: 9749, Mem Usage: 7.4%
2024-08-31 09:46:49,515 - INFO - Ep.: 28, Score: 75.0, e: 1.00, Steps: 312, Avg Q-val: nan, replay: 10061, Mem Usage: 7.4%
2024-08-31 09:46:49,726 - INFO - Ep.: 29, Score: 450.0, e: 1.00, Steps: 378, Avg Q-val: nan, replay: 10439, Mem Usage: 7.5%
2024-08-31 09:46:49,950 - INFO - Ep.: 30, Score: 450.0, e: 1.00, Steps: 404, Avg Q-val: nan, replay: 10843, Mem Usage: 7.6%
2024-08-31 09:46:50,115 - INFO - Ep.: 31, Score: 25.0, e: 1.00, Steps: 296, Avg Q-val: nan, replay: 11139, Mem Usage: 7.6%
2024-08-31 09:46:50,287 - INFO - Ep.: 32, Score: 125.0, e: 1.00, Steps: 307, Avg Q-val: nan, replay: 11446, Mem Usage: 7.7%
